Element 1: (3, (15, 6), ['.', '.', '.', '%'], [(3, 1), (9, 7), (11, 8)], [False, False, False, True], 98, False, [True, True, True, False], 1019, 'North', (15, 7))
Element 2: (3, (15, 7), ['.', '', '.', '%'], [(4, 1), (10, 7), (11, 9)], [False, False, False, True], 96, False, [True, False, True, False], 2048, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '.', '%'], [(4, 2), (10, 8), (10, 9)], [False, False, False, True], 94, False, [True, False, True, False], 4067, 'North', (15, 9))
Element 4: (3, (15, 9), ['.', '', '%', '%'], [(4, 3), (9, 8), (9, 9)], [False, False, True, True], 92, False, [True, False, False, False], 4106, 'West', (14, 9))
Element 5: (3, (14, 9), ['.', '.', '%', ''], [(5, 3), (8, 8), (8, 9)], [False, False, True, False], 90, False, [True, True, False, False], 4145, 'South', (14, 8))
Element 6: (3, (14, 8), ['.', '.', '', ''], [(6, 3), (7, 8), (7, 9)], [False, False, False, False], 88, False, [True, True, False, False], 4184, 'South', (14, 7))
Element 7: (3, (14, 7), ['.', '.', '', ''], [(7, 3), (7, 7), (6, 9)], [False, False, False, False], 86, False, [True, True, False, False], 4223, 'South', (14, 6))
Element 8: (3, (14, 6), ['.', '.', '', ''], [(8, 3), (7, 6), (6, 8)], [False, False, False, False], 84, False, [True, True, False, False], 4262, 'South', (14, 5))
Element 9: (3, (14, 5), ['.', '.', '', '.'], [(9, 3), (8, 6), (6, 7)], [False, False, False, False], 82, False, [True, True, False, True], 4301, 'East', (15, 5))
Element 10: (3, (15, 5), ['', '.', '', '%'], [(10, 3), (9, 6), (6, 6)], [False, False, False, True], 80, False, [False, True, False, False], 4340, 'South', (15, 4))
Element 11: (3, (15, 4), ['.', '.', '', '%'], [(10, 4), (10, 6), (6, 5)], [False, False, False, True], 78, False, [True, True, False, False], 5369, 'South', (15, 3))
Element 12: #1#
