Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(4, 2), (8, 6), (13, 1)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['.', '', '.', '%'], [(4, 3), (9, 6), (14, 1)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 7))
Element 3: (3, (15, 7), ['.', '', '.', '%'], [(5, 3), (10, 6), (13, 1)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (15, 8))
Element 4: (3, (15, 8), ['.', '', '.', '%'], [(6, 3), (11, 6), (13, 2)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (15, 9))
Element 5: (3, (15, 9), ['.', '', '%', '%'], [(7, 3), (12, 6), (13, 3)], [False, False, True, True], 90, False, [True, False, False, False], 175, 'West', (14, 9))
Element 6: (3, (14, 9), ['.', '.', '%', ''], [(8, 3), (13, 6), (14, 3)], [False, False, True, False], 88, False, [True, True, False, False], 214, 'South', (14, 8))
Element 7: (3, (14, 8), ['.', '.', '', ''], [(9, 3), (14, 6), (15, 3)], [False, False, False, False], 86, False, [True, True, False, False], 253, 'South', (14, 7))
Element 8: (3, (14, 7), ['.', '', '', ''], [(10, 3), (14, 5), (15, 4)], [False, False, False, False], 84, False, [True, False, False, False], 292, 'West', (13, 7))
Element 9: (3, (13, 7), ['.', '', '.', ''], [(10, 4), (14, 4), (15, 5)], [False, False, False, False], 82, False, [True, False, True, False], 1311, 'North', (13, 8))
Element 10: (3, (13, 8), ['.', '', '.', ''], [(11, 4), (13, 4), (15, 6)], [False, False, False, False], 80, False, [True, False, True, False], 2330, 'North', (13, 9))
Element 11: (3, (13, 9), ['.', '', '%', ''], [(12, 4), (13, 5), (15, 7)], [False, False, True, False], 78, False, [True, False, False, False], 2359, 'West', (12, 9))
Element 12: (3, (12, 9), ['F', '.', '%', ''], [(12, 5), (13, 4), (15, 8)], [False, False, True, False], 76, False, [False, True, False, False], 2378, 'West', (11, 9))
Element 13: (3, (11, 9), ['F', 'F', '%', ''], [(11, 5), (13, 3), (15, 9)], [False, False, True, False], 74, False, [False, False, False, False], 3387, 'South', (11, 8))
Element 14: (3, (11, 8), ['F', '.', '', '.'], [(10, 5), (12, 3), (14, 9)], [False, False, False, False], 72, False, [False, True, False, True], 4406, 'West', (10, 8))
Element 15: (3, (10, 8), ['.', '.', 'F', ''], [(9, 5), (11, 3), (14, 8)], [False, False, False, False], 70, False, [True, True, False, False], 5425, 'North', (10, 9))
Element 16: #1#
