Element 1: (2, (3, 5), ['%', '.', '.', '.'], [(1, 8), (1, 4), (7, 3)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 5))
Element 2: (2, (4, 5), ['', '.', '.', '.'], [(1, 7), (1, 5), (8, 3)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 5))
Element 3: (2, (5, 5), ['', '.', '.', '.'], [(1, 6), (1, 4), (9, 3)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 5))
Element 4: (2, (6, 5), ['', '.', '.', '.'], [(1, 5), (1, 3), (10, 3)], [False, False, False, False], 92, False, [False, True, True, True], 106, 'East', (7, 5))
Element 5: (2, (7, 5), ['', '.', '.', '.'], [(1, 4), (1, 2), (10, 4)], [False, False, False, False], 90, False, [False, True, True, True], 1125, 'East', (8, 5))
Element 6: (2, (8, 5), ['', '.', '.', '.'], [(1, 3), (1, 1), (11, 4)], [False, False, False, False], 88, False, [False, True, True, True], 2144, 'East', (9, 5))
Element 7: (2, (9, 5), ['', '.', '.', '.'], [(1, 2), (2, 1), (12, 4)], [False, False, False, False], 86, False, [False, True, True, True], 2173, 'East', (10, 5))
Element 8: (2, (10, 5), ['', '', '.', '.'], [(1, 1), (3, 1), (13, 4)], [False, False, False, False], 84, False, [False, False, True, True], 2202, 'East', (11, 5))
Element 9: (2, (11, 5), ['', '', '.', '.'], [(2, 1), (4, 1), (14, 4)], [False, False, False, False], 82, False, [False, False, True, True], 2231, 'East', (12, 5))
Element 10: (2, (12, 5), ['', '', '.', '.'], [(3, 1), (4, 2), (15, 4)], [False, False, False, False], 80, False, [False, False, True, True], 2260, 'East', (13, 5))
Element 11: (2, (13, 5), ['', '', '.', '.'], [(4, 1), (4, 3), (15, 5)], [False, False, False, False], 78, False, [False, False, True, True], 2289, 'East', (14, 5))
Element 12: (2, (14, 5), ['', '', '.', ''], [(4, 2), (5, 3), (15, 6)], [False, False, False, False], 76, False, [False, False, True, False], 2318, 'North', (14, 6))
Element 13: (2, (14, 6), ['.', '', '.', ''], [(4, 3), (6, 3), (15, 7)], [False, False, False, False], 74, False, [True, False, True, False], 2347, 'North', (14, 7))
Element 14: (2, (14, 7), ['.', '', '.', ''], [(4, 4), (6, 4), (15, 8)], [False, False, False, False], 72, False, [True, False, True, False], 2386, 'North', (14, 8))
Element 15: (2, (14, 8), ['.', '', '.', ''], [(5, 4), (7, 4), (15, 9)], [False, False, False, False], 70, False, [True, False, True, False], 2425, 'North', (14, 9))
Element 16: (2, (14, 9), ['.', '', '%', ''], [(6, 4), (8, 4), (15, 8)], [False, False, True, False], 68, False, [True, False, False, False], 2444, 'West', (13, 9))
Element 17: (2, (13, 9), ['.', '.', '%', ''], [(7, 4), (9, 4), (15, 7)], [False, False, True, False], 66, False, [True, True, False, False], 2463, 'South', (13, 8))
Element 18: (2, (13, 8), ['.', '.', '', ''], [(8, 4), (10, 4), (15, 6)], [False, False, False, False], 64, False, [True, True, False, False], 2472, 'South', (13, 7))
Element 19: (2, (13, 7), ['.', '.', '', ''], [(9, 4), (11, 4), (15, 5)], [False, False, False, False], 62, False, [True, True, False, False], 2481, 'South', (13, 6))
Element 20: (2, (13, 6), ['.', '', '', ''], [(10, 4), (11, 3), (15, 4)], [False, False, False, False], 60, False, [True, False, False, False], 2500, 'West', (12, 6))
Element 21: (2, (12, 6), ['.', '', '.', ''], [(11, 4), (12, 3), (15, 3)], [False, False, False, False], 58, False, [True, False, True, False], 2529, 'North', (12, 7))
Element 22: (2, (12, 7), ['.', '', '.', ''], [(12, 4), (13, 3), (15, 2)], [False, False, False, False], 56, False, [True, False, True, False], 2558, 'North', (12, 8))
Element 23: (2, (12, 8), ['F', '', '.', ''], [(13, 4), (14, 3), (15, 3)], [False, False, False, False], 54, False, [False, False, True, False], 2577, 'West', (11, 8))
Element 24: (2, (11, 8), ['F', '.', 'F', ''], [(14, 4), (15, 3), (15, 2)], [False, False, False, False], 52, False, [False, True, False, False], 3576, 'North', (11, 9))
Element 25: (2, (11, 9), ['F', '', '%', '.'], [(15, 4), (14, 3), (15, 2)], [False, False, True, False], 50, False, [False, False, False, True], 4575, 'West', (10, 9))
Element 26: (2, (10, 9), ['.', 'F', '%', ''], [(15, 5), (13, 3), (15, 3)], [False, False, True, False], 48, False, [True, False, False, False], 5574, 'South', (10, 8))
Element 27: #1#
