Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(11, 4), (12, 6), (12, 7)], [True, False, False, False], 98, False, [False, True, True, True], 999, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(10, 4), (13, 6), (13, 7)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(10, 5), (14, 6), (14, 7)], [False, False, False, False], 94, False, [False, True, True, True], 2067, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '.'], [(11, 5), (15, 6), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (7, 6))
Element 5: (1, (7, 6), ['', '.', '.', '.'], [(12, 5), (15, 5), (15, 8)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (8, 6))
Element 6: (1, (8, 6), ['', '.', '.', '.'], [(13, 5), (15, 4), (15, 9)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (9, 6))
Element 7: (1, (9, 6), ['', '.', '.', '.'], [(14, 5), (15, 3), (14, 9)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (10, 6))
Element 8: (1, (10, 6), ['', '', '.', '.'], [(14, 4), (15, 2), (14, 8)], [False, False, False, False], 84, False, [False, False, True, True], 2262, 'East', (11, 6))
Element 9: (1, (11, 6), ['', '', '.', ''], [(14, 3), (15, 3), (13, 8)], [False, False, False, False], 82, False, [False, False, True, False], 2291, 'North', (11, 7))
Element 10: (1, (11, 7), ['.', '', 'F', ''], [(13, 3), (15, 2), (13, 9)], [False, False, False, False], 80, False, [True, False, False, False], 2320, 'North', (11, 8))
Element 11: (1, (11, 8), ['F', '', 'F', '.'], [(13, 4), (15, 3), (12, 9)], [False, False, False, False], 78, False, [False, False, False, True], 3339, 'North', (11, 9))
Element 12: (1, (11, 9), ['F', '', '%', ''], [(12, 4), (15, 4), (12, 8)], [False, False, True, False], 76, False, [False, False, False, False], 4358, 'West', (10, 9))
Element 13: (1, (10, 9), ['.', 'F', '%', ''], [(12, 3), (14, 4), (11, 8)], [False, False, True, False], 74, False, [True, False, False, False], 5367, 'South', (10, 8))
Element 14: #1#
