Element 1: (2, (12, 3), ['.', '%', '.', '.'], [(4, 1), (8, 2), (13, 9)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (13, 3))
Element 2: (2, (13, 3), ['', '.', '.', '.'], [(4, 2), (9, 2), (14, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', '.'], [(4, 3), (10, 2), (15, 9)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (15, 3))
Element 4: (2, (15, 3), ['', '.', '.', '%'], [(5, 3), (10, 3), (15, 8)], [False, False, False, True], 92, False, [False, True, True, False], 136, 'North', (15, 4))
Element 5: (2, (15, 4), ['.', '', '.', '%'], [(6, 3), (10, 4), (15, 7)], [False, False, False, True], 90, False, [True, False, True, False], 1165, 'North', (15, 5))
Element 6: (2, (15, 5), ['.', '', 'G', '%'], [(7, 3), (11, 4), (15, 6)], [False, False, False, True], 88, False, [True, False, False, False], 2194, 'West', (14, 5))
Element 7: (2, (14, 5), ['.', '.', 'G', ''], [(8, 3), (12, 4), (14, 6)], [False, False, False, False], 86, False, [True, True, False, False], 2233, 'South', (14, 4))
Element 8: (2, (14, 4), ['G', '', '', ''], [(9, 3), (13, 4), (14, 7)], [False, False, False, False], 84, False, [False, False, False, False], 2272, 'North', (14, 5))
Element 9: (2, (14, 5), ['G', '', '', ''], [(9, 4), (13, 5), (14, 8)], [False, False, False, False], 82, False, [False, False, False, False], 2301, 'South', (14, 4))
Element 10: (2, (14, 4), ['', '', '', ''], [(9, 5), (13, 6), (13, 8)], [False, False, False, False], 80, False, [False, False, False, False], 2330, 'North', (14, 5))
Element 11: (2, (14, 5), ['', '', '', ''], [(10, 5), (12, 6), (13, 7)], [False, False, False, False], 78, False, [False, False, False, False], 2359, 'East', (15, 5))
Element 12: (2, (15, 5), ['', '', '', '%'], [(11, 5), (12, 5), (12, 7)], [False, False, False, True], 76, False, [False, False, False, False], 2388, 'South', (15, 4))
Element 13: (2, (15, 4), ['', '', '', '%'], [(11, 6), (11, 5), (12, 8)], [False, False, False, True], 74, False, [False, False, False, False], 2407, 'West', (14, 4))
Element 14: (2, (14, 4), ['', '', '', ''], [(11, 7), (11, 6), (11, 8)], [False, False, False, False], 72, False, [False, False, False, False], 3416, 'East', (15, 4))
Element 15: (2, (15, 4), ['', '', '', '%'], [(10, 7), (10, 6), (11, 9)], [False, False, False, True], 70, False, [False, False, False, False], 4435, 'South', (15, 3))
Element 16: #1#
