Element 1: (3, (14, 8), ['.', '.', '.', '.'], [(10, 8), (1, 8), (14, 4)], [False, False, False, False], 98, False, [True, True, True, True], 1019, 'East', (15, 8))
Element 2: (3, (15, 8), ['', '.', '.', '%'], [(11, 8), (1, 9), (15, 4)], [False, False, False, True], 96, False, [False, True, True, False], 2048, 'North', (15, 9))
Element 3: (3, (15, 9), ['.', '', '%', '%'], [(11, 9), (1, 8), (15, 5)], [False, False, True, True], 94, False, [True, False, False, False], 3067, 'West', (14, 9))
Element 4: (3, (14, 9), ['.', '', '%', ''], [(10, 9), (1, 7), (15, 6)], [False, False, True, False], 92, False, [True, False, False, False], 4086, 'West', (13, 9))
Element 5: (3, (13, 9), ['.', '.', '%', ''], [(9, 9), (1, 6), (15, 7)], [False, False, True, False], 90, False, [True, True, False, False], 4125, 'South', (13, 8))
Element 6: (3, (13, 8), ['.', '.', '', ''], [(9, 8), (1, 5), (14, 7)], [False, False, False, False], 88, False, [True, True, False, False], 4164, 'South', (13, 7))
Element 7: (3, (13, 7), ['.', '.', '', ''], [(9, 7), (1, 4), (14, 6)], [False, False, False, False], 86, False, [True, True, False, False], 4203, 'South', (13, 6))
Element 8: (3, (13, 6), ['.', '.', '', ''], [(9, 6), (1, 3), (14, 5)], [False, False, False, False], 84, False, [True, True, False, False], 4242, 'South', (13, 5))
Element 9: (3, (13, 5), ['.', '', '', ''], [(10, 6), (1, 2), (14, 6)], [False, False, False, False], 82, False, [True, False, False, False], 4271, 'West', (12, 5))
Element 10: (3, (12, 5), ['.', '.', '.', ''], [(11, 6), (1, 1), (14, 7)], [False, False, False, False], 80, False, [True, True, True, False], 4300, 'North', (12, 6))
Element 11: (3, (12, 6), ['', '', '.', ''], [(11, 7), (2, 1), (14, 8)], [False, False, False, False], 78, False, [False, False, True, False], 4329, 'North', (12, 7))
Element 12: (3, (12, 7), ['', '', '.', ''], [(11, 6), (3, 1), (15, 8)], [False, False, False, False], 76, False, [False, False, True, False], 4348, 'North', (12, 8))
Element 13: (3, (12, 8), ['', '', '.', ''], [(11, 5), (4, 1), (15, 9)], [False, False, False, False], 74, False, [False, False, True, False], 4377, 'North', (12, 9))
Element 14: (3, (12, 9), ['', '', '%', ''], [(11, 4), (4, 2), (14, 9)], [False, False, True, False], 72, False, [False, False, False, False], 5396, 'West', (11, 9))
Element 15: #1#
