Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(10, 8), (3, 7), (9, 8)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(11, 8), (4, 7), (9, 9)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(11, 9), (5, 7), (10, 9)], [True, False, False, True], 94, False, [False, False, True, False], 4047, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '.', '%'], [(12, 9), (6, 7), (10, 8)], [True, False, False, True], 92, False, [False, False, True, False], 4076, 'North', (1, 7))
Element 5: (1, (1, 7), ['%', '', '.', '%'], [(13, 9), (7, 7), (11, 8)], [True, False, False, True], 90, False, [False, False, True, False], 4105, 'North', (1, 8))
Element 6: (1, (1, 8), ['%', '', '.', '%'], [(14, 9), (8, 7), (12, 8)], [True, False, False, True], 88, False, [False, False, True, False], 4144, 'North', (1, 9))
Element 7: (1, (1, 9), ['%', '', '%', '%'], [(15, 9), (9, 7), (13, 8)], [True, False, True, True], 86, False, [False, False, False, False], 4183, 'South', (1, 8))
Element 8: (1, (1, 8), ['%', '', '', '%'], [(15, 8), (9, 6), (14, 8)], [True, False, False, True], 84, False, [False, False, False, False], 4212, 'South', (1, 7))
Element 9: (1, (1, 7), ['%', '', '', '%'], [(15, 7), (10, 6), (14, 7)], [True, False, False, True], 82, False, [False, False, False, False], 4241, 'South', (1, 6))
Element 10: (1, (1, 6), ['%', '', '', '%'], [(15, 6), (11, 6), (14, 6)], [True, False, False, True], 80, False, [False, False, False, False], 4270, 'South', (1, 5))
Element 11: (1, (1, 5), ['%', '', '', '%'], [(15, 5), (12, 6), (14, 5)], [True, False, False, True], 78, False, [False, False, False, False], 4299, 'South', (1, 4))
Element 12: (1, (1, 4), ['%', '', '', '%'], [(15, 4), (13, 6), (14, 4)], [True, False, False, True], 76, False, [False, False, False, False], 4328, 'South', (1, 3))
Element 13: (1, (1, 3), ['%', '.', '', '%'], [(15, 3), (13, 7), (14, 3)], [True, False, False, True], 74, False, [False, True, False, False], 4357, 'South', (1, 2))
Element 14: (1, (1, 2), ['%', '.', '', '%'], [(15, 2), (12, 7), (13, 3)], [True, False, False, True], 72, False, [False, True, False, False], 4396, 'South', (1, 1))
Element 15: (1, (1, 1), ['%', '%', '', '.'], [(15, 3), (11, 7), (13, 4)], [True, True, False, False], 70, False, [False, False, False, True], 4425, 'East', (2, 1))
Element 16: (1, (2, 1), ['', '%', '%', '.'], [(14, 3), (11, 8), (13, 5)], [False, True, True, False], 68, False, [False, False, False, True], 4444, 'East', (3, 1))
Element 17: (1, (3, 1), ['', '%', '%', '.'], [(14, 4), (12, 8), (12, 5)], [False, True, True, False], 66, False, [False, False, False, True], 4463, 'East', (4, 1))
Element 18: (1, (4, 1), ['', '%', '.', '%'], [(14, 5), (13, 8), (12, 4)], [False, True, False, True], 64, False, [False, False, True, False], 4482, 'North', (4, 2))
Element 19: (1, (4, 2), ['%', '', '.', '%'], [(14, 6), (14, 8), (11, 4)], [True, False, False, True], 62, False, [False, False, True, False], 5491, 'North', (4, 3))
Element 20: #1#
