Element 1: (0, (14, 9), ['.', '.', '%', '.'], [(12, 8), (14, 6), (17, 1)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', '.', '%', '%'], [(11, 8), (15, 6), (18, 1)], [False, False, True, True], 96, False, [False, True, False, False], 1029, 'South', (15, 8))
Element 3: (0, (15, 8), ['.', 'G', '', '%'], [(11, 9), (15, 7), (17, 1)], [False, False, False, True], 94, False, [True, False, False, False], 2048, 'West', (14, 8))
Element 4: (0, (14, 8), ['.', 'G', '', ''], [(10, 9), (14, 7), (16, 1)], [False, False, False, False], 92, False, [True, False, False, False], 3077, 'West', (13, 8))
Element 5: (0, (13, 8), ['', 'G', '.', ''], [(10, 8), (13, 7), (17, 1)], [False, False, False, False], 90, False, [False, False, True, False], 4096, 'North', (13, 9))
Element 6: (0, (13, 9), ['.', '', '%', ''], [(10, 7), (13, 6), (17, 1)], [False, False, True, False], 88, False, [True, False, False, False], 4125, 'West', (12, 9))
Element 7: (0, (12, 9), ['', '', '%', ''], [(11, 7), (13, 5), (18, 1)], [False, False, True, False], 86, False, [False, False, False, False], 4154, 'South', (12, 8))
Element 8: (0, (12, 8), ['', 'G', '', ''], [(12, 7), (14, 5), (17, 1)], [False, False, False, False], 84, False, [False, False, False, False], 4173, 'West', (11, 8))
Element 9: (0, (11, 8), ['', '', '', ''], [(12, 6), (15, 5), (16, 1)], [False, False, False, False], 82, False, [False, False, False, False], 4192, 'North', (11, 9))
Element 10: (0, (11, 9), ['', '', '%', ''], [(12, 5), (15, 4), (17, 1)], [False, False, True, False], 80, False, [False, False, False, False], 4211, 'West', (10, 9))
Element 11: (0, (10, 9), ['.', '', '%', ''], [(12, 4), (15, 3), (17, 1)], [False, False, True, False], 78, False, [True, False, False, False], 4230, 'West', (9, 9))
Element 12: (0, (9, 9), ['.', '.', '%', ''], [(11, 4), (15, 2), (18, 1)], [False, False, True, False], 76, False, [True, True, False, False], 5249, 'South', (9, 8))
Element 13: #1#
