Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(6, 8), (15, 2), (15, 4)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['.', '%', '%', ''], [(7, 8), (15, 3), (15, 5)], [False, True, True, False], 96, False, [True, False, False, False], 39, 'West', (16, 1))
Element 3: (0, (16, 1), ['%', '%', '%', ''], [(8, 8), (14, 3), (15, 6)], [True, True, True, False], 94, False, [False, False, False, False], 78, 'East', (17, 1))
Element 4: (0, (17, 1), ['', '%', '%', ''], [(9, 8), (14, 4), (15, 7)], [False, True, True, False], 92, False, [False, False, False, False], 107, 'East', (18, 1))
Element 5: (0, (18, 1), ['', '%', '%', '%'], [(10, 8), (14, 5), (15, 8)], [False, True, True, True], 90, False, [False, False, False, False], 1126, 'Stop', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(11, 8), (14, 6), (15, 9)], [False, True, True, True], 88, False, [False, False, False, False], 2145, 'West', (17, 1))
Element 7: (0, (17, 1), ['', '%', '%', ''], [(11, 9), (14, 7), (14, 9)], [False, True, True, False], 86, False, [False, False, False, False], 3164, 'West', (16, 1))
Element 8: (0, (16, 1), ['%', '%', '%', ''], [(10, 9), (14, 8), (13, 9)], [True, True, True, False], 84, False, [False, False, False, False], 4183, 'East', (17, 1))
Element 9: (0, (17, 1), ['', '%', '%', ''], [(9, 9), (13, 8), (12, 9)], [False, True, True, False], 82, False, [False, False, False, False], 4212, 'East', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(8, 9), (13, 7), (12, 8)], [False, True, True, True], 80, False, [False, False, False, False], 4241, 'Stop', (18, 1))
Element 11: (0, (18, 1), ['', '%', '%', '%'], [(7, 9), (13, 6), (12, 7)], [False, True, True, True], 78, False, [False, False, False, False], 4270, 'West', (17, 1))
Element 12: (0, (17, 1), ['', '%', '%', ''], [(6, 9), (13, 5), (12, 6)], [False, True, True, False], 76, False, [False, False, False, False], 4299, 'West', (16, 1))
Element 13: (0, (16, 1), ['%', '%', '%', ''], [(5, 9), (13, 4), (12, 5)], [True, True, True, False], 74, False, [False, False, False, False], 4328, 'East', (17, 1))
Element 14: (0, (17, 1), ['', '%', '%', ''], [(5, 8), (13, 3), (12, 4)], [False, True, True, False], 72, False, [False, False, False, False], 4357, 'East', (18, 1))
Element 15: (0, (18, 1), ['', '%', '%', '%'], [(5, 7), (13, 2), (11, 4)], [False, True, True, True], 70, False, [False, False, False, False], 5376, 'Stop', (18, 1))
Element 16: #1#
