Element 1: (2, (9, 7), ['.', '.', '.', '.'], [(18, 1), (1, 6), (13, 3)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (10, 7))
Element 2: (2, (10, 7), ['', '.', 'F', '.'], [(17, 1), (1, 7), (14, 3)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'North', (10, 8))
Element 3: (2, (10, 8), ['.', '', 'F', 'F'], [(16, 1), (1, 8), (15, 3)], [False, False, False, False], 94, False, [True, False, False, False], 1077, 'East', (11, 8))
Element 4: (2, (11, 8), ['', '.', 'F', '.'], [(17, 1), (1, 9), (15, 4)], [False, False, False, False], 92, False, [False, True, False, True], 2096, 'North', (11, 9))
Element 5: (2, (11, 9), ['F', '', '%', '.'], [(17, 1), (1, 8), (15, 5)], [False, False, True, False], 90, False, [False, False, False, True], 3105, 'West', (10, 9))
Element 6: (2, (10, 9), ['.', '', '%', ''], [(18, 1), (1, 7), (15, 6)], [False, False, True, False], 88, False, [True, False, False, False], 4114, 'West', (9, 9))
Element 7: (2, (9, 9), ['.', '.', '%', ''], [(17, 1), (1, 6), (15, 7)], [False, False, True, False], 86, False, [True, True, False, False], 4133, 'South', (9, 8))
Element 8: (2, (9, 8), ['.', '', '', ''], [(16, 1), (1, 5), (15, 8)], [False, False, False, False], 84, False, [True, False, False, False], 4152, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '.', '.', ''], [(17, 1), (1, 4), (15, 9)], [False, False, False, False], 82, False, [True, True, True, False], 4181, 'North', (8, 9))
Element 10: (2, (8, 9), ['.', '', '%', ''], [(17, 1), (1, 3), (14, 9)], [False, False, True, False], 80, False, [True, False, False, False], 4210, 'West', (7, 9))
Element 11: (2, (7, 9), ['.', '.', '%', ''], [(18, 1), (1, 2), (14, 8)], [False, False, True, False], 78, False, [True, True, False, False], 4239, 'South', (7, 8))
Element 12: (2, (7, 8), ['.', '.', '', ''], [(17, 1), (1, 1), (14, 7)], [False, False, False, False], 76, False, [True, True, False, False], 4268, 'South', (7, 7))
Element 13: (2, (7, 7), ['.', '.', '', '.'], [(16, 1), (2, 1), (14, 6)], [False, False, False, False], 74, False, [True, True, False, True], 4297, 'East', (8, 7))
Element 14: (2, (8, 7), ['', '.', '', ''], [(17, 1), (3, 1), (14, 5)], [False, False, False, False], 72, False, [False, True, False, False], 4326, 'South', (8, 6))
Element 15: (2, (8, 6), ['.', '.', '', '.'], [(17, 1), (4, 1), (14, 4)], [False, False, False, False], 70, False, [True, True, False, True], 4355, 'East', (9, 6))
Element 16: (2, (9, 6), ['', '.', '', '.'], [(18, 1), (4, 2), (13, 4)], [False, False, False, False], 68, False, [False, True, False, True], 4384, 'East', (10, 6))
Element 17: (2, (10, 6), ['', '.', '', '.'], [(17, 1), (4, 3), (13, 5)], [False, False, False, False], 66, False, [False, True, False, True], 4413, 'East', (11, 6))
Element 18: (2, (11, 6), ['', '.', '.', '.'], [(16, 1), (5, 3), (13, 6)], [False, False, False, False], 64, False, [False, True, True, True], 4442, 'East', (12, 6))
Element 19: (2, (12, 6), ['', '.', '.', ''], [(17, 1), (6, 3), (13, 7)], [False, False, False, False], 62, False, [False, True, True, False], 4471, 'North', (12, 7))
Element 20: (2, (12, 7), ['.', '', '.', ''], [(17, 1), (7, 3), (13, 8)], [False, False, False, False], 60, False, [True, False, True, False], 4500, 'North', (12, 8))
Element 21: (2, (12, 8), ['', '', '.', ''], [(18, 1), (8, 3), (13, 9)], [False, False, False, False], 58, False, [False, False, True, False], 4529, 'North', (12, 9))
Element 22: (2, (12, 9), ['', '', '%', ''], [(17, 1), (9, 3), (13, 8)], [False, False, True, False], 56, False, [False, False, False, False], 4548, 'East', (13, 9))
Element 23: (2, (13, 9), ['', '', '%', ''], [(16, 1), (10, 3), (13, 7)], [False, False, True, False], 54, False, [False, False, False, False], 4557, 'East', (14, 9))
Element 24: (2, (14, 9), ['', '', '%', ''], [(17, 1), (10, 4), (13, 6)], [False, False, True, False], 52, False, [False, False, False, False], 5556, 'East', (15, 9))
Element 25: #1#
