Element 1: (0, (3, 1), ['.', '%', '%', '.'], [(1, 4), (7, 1), (11, 7)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (4, 1))
Element 2: (0, (4, 1), ['', '%', '.', '%'], [(1, 5), (8, 1), (11, 8)], [False, True, False, True], 96, False, [False, False, True, False], 1029, 'North', (4, 2))
Element 3: (0, (4, 2), ['%', '', '.', '%'], [(1, 6), (9, 1), (11, 9)], [True, False, False, True], 94, False, [False, False, True, False], 2058, 'North', (4, 3))
Element 4: (0, (4, 3), ['.', '', '.', '.'], [(1, 7), (10, 1), (10, 9)], [False, False, False, False], 92, False, [True, False, True, True], 3087, 'East', (5, 3))
Element 5: (0, (5, 3), ['', '%', '.', '.'], [(1, 8), (11, 1), (10, 8)], [False, True, False, False], 90, False, [False, False, True, True], 4116, 'East', (6, 3))
Element 6: (0, (6, 3), ['', '.', '.', '.'], [(1, 9), (12, 1), (10, 7)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (7, 3))
Element 7: (0, (7, 3), ['', '.', '.', '.'], [(1, 8), (13, 1), (10, 6)], [False, False, False, False], 86, False, [False, True, True, True], 4184, 'East', (8, 3))
Element 8: (0, (8, 3), ['', '.', '.', '.'], [(1, 7), (14, 1), (11, 6)], [False, False, False, False], 84, False, [False, True, True, True], 4213, 'East', (9, 3))
Element 9: (0, (9, 3), ['', '.', '.', '.'], [(1, 6), (13, 1), (12, 6)], [False, False, False, False], 82, False, [False, True, True, True], 4232, 'East', (10, 3))
Element 10: (0, (10, 3), ['', '.', 'F', '.'], [(1, 5), (13, 2), (13, 6)], [False, False, False, False], 80, False, [False, True, False, True], 4261, 'North', (10, 4))
Element 11: (0, (10, 4), ['.', '', '.', 'F'], [(1, 4), (13, 3), (14, 6)], [False, False, False, False], 78, False, [True, False, True, False], 5280, 'East', (11, 4))
Element 12: #1#
