Element 1: (0, (3, 3), ['%', '%', '.', '.'], [(5, 3), (12, 1), (14, 4)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (4, 3))
Element 2: (0, (4, 3), ['', '.', '.', ''], [(6, 3), (13, 1), (15, 4)], [False, False, False, False], 96, False, [False, True, True, False], 39, 'North', (4, 4))
Element 3: (0, (4, 4), ['.', '', '.', '.'], [(7, 3), (14, 1), (15, 5)], [False, False, False, False], 94, False, [True, False, True, True], 78, 'East', (5, 4))
Element 4: (0, (5, 4), ['', '', '.', '.'], [(8, 3), (13, 1), (15, 6)], [False, False, False, False], 92, False, [False, False, True, True], 107, 'East', (6, 4))
Element 5: (0, (6, 4), ['', '', '.', '.'], [(9, 3), (13, 2), (15, 7)], [False, False, False, False], 90, False, [False, False, True, True], 146, 'East', (7, 4))
Element 6: (0, (7, 4), ['', '', '.', '.'], [(10, 3), (13, 3), (15, 8)], [False, False, False, False], 88, False, [False, False, True, True], 185, 'East', (8, 4))
Element 7: (0, (8, 4), ['', '', '.', '.'], [(10, 4), (14, 3), (15, 9)], [False, False, False, False], 86, False, [False, False, True, True], 1214, 'East', (9, 4))
Element 8: (0, (9, 4), ['', '', '.', ''], [(11, 4), (15, 3), (14, 9)], [False, False, False, False], 84, False, [False, False, True, False], 2243, 'North', (9, 5))
Element 9: (0, (9, 5), ['.', '', '.', '.'], [(12, 4), (15, 2), (14, 8)], [False, False, False, False], 82, False, [True, False, True, True], 2282, 'East', (10, 5))
Element 10: (0, (10, 5), ['', '', '.', '.'], [(13, 4), (15, 3), (14, 7)], [False, False, False, False], 80, False, [False, False, True, True], 2311, 'East', (11, 5))
Element 11: (0, (11, 5), ['', '', '.', '.'], [(13, 5), (15, 4), (14, 6)], [False, False, False, False], 78, False, [False, False, True, True], 2340, 'East', (12, 5))
Element 12: (0, (12, 5), ['', '', '.', ''], [(14, 5), (15, 5), (13, 6)], [False, False, False, False], 76, False, [False, False, True, False], 2369, 'North', (12, 6))
Element 13: (0, (12, 6), ['.', '', '.', ''], [(14, 6), (15, 6), (13, 7)], [False, False, False, False], 74, False, [True, False, True, False], 2388, 'North', (12, 7))
Element 14: (0, (12, 7), ['.', '', '.', ''], [(14, 7), (15, 7), (13, 8)], [False, False, False, False], 72, False, [True, False, True, False], 2407, 'North', (12, 8))
Element 15: (0, (12, 8), ['F', '', '.', ''], [(14, 8), (15, 8), (13, 9)], [False, False, False, False], 70, False, [False, False, True, False], 2426, 'West', (11, 8))
Element 16: (0, (11, 8), ['F', '.', 'F', ''], [(14, 9), (15, 9), (12, 9)], [False, False, False, False], 68, False, [False, True, False, False], 3435, 'North', (11, 9))
Element 17: (0, (11, 9), ['F', '', '%', ''], [(13, 9), (14, 9), (12, 8)], [False, False, True, False], 66, False, [False, False, False, False], 4434, 'West', (10, 9))
Element 18: (0, (10, 9), ['.', 'F', '%', ''], [(13, 8), (14, 8), (12, 7)], [False, False, True, False], 64, False, [True, False, False, False], 5433, 'South', (10, 8))
Element 19: #1#
