Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(15, 6), (4, 2), (16, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(15, 7), (4, 3), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(15, 8), (5, 3), (18, 1)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '.'], [(15, 9), (6, 3), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 6))
Element 5: (1, (7, 6), ['', '.', '.', '.'], [(14, 9), (7, 3), (16, 1)], [False, False, False, False], 90, False, [False, True, True, True], 145, 'East', (8, 6))
Element 6: (1, (8, 6), ['', '.', '.', '.'], [(14, 8), (8, 3), (16, 1)], [False, False, False, False], 88, False, [False, True, True, True], 174, 'East', (9, 6))
Element 7: (1, (9, 6), ['', '.', '.', '.'], [(14, 7), (9, 3), (17, 1)], [False, False, False, False], 86, False, [False, True, True, True], 203, 'East', (10, 6))
Element 8: (1, (10, 6), ['', '.', '.', '.'], [(13, 7), (10, 3), (18, 1)], [False, False, False, False], 84, False, [False, True, True, True], 232, 'East', (11, 6))
Element 9: (1, (11, 6), ['', '.', '.', '.'], [(13, 8), (10, 4), (17, 1)], [False, False, False, False], 82, False, [False, True, True, True], 1251, 'East', (12, 6))
Element 10: (1, (12, 6), ['', '.', '.', '.'], [(13, 9), (11, 4), (16, 1)], [False, False, False, False], 80, False, [False, True, True, True], 2270, 'East', (13, 6))
Element 11: (1, (13, 6), ['', '.', '', ''], [(12, 9), (12, 4), (16, 1)], [False, False, False, False], 78, False, [False, True, False, False], 2299, 'South', (13, 5))
Element 12: (1, (13, 5), ['.', 'G', '', '.'], [(11, 9), (13, 4), (17, 1)], [False, False, False, False], 76, False, [True, False, False, True], 3318, 'East', (14, 5))
Element 13: (1, (14, 5), ['', 'G', '', '.'], [(11, 8), (14, 4), (18, 1)], [False, False, False, False], 74, False, [False, False, False, True], 4337, 'East', (15, 5))
Element 14: (1, (15, 5), ['', 'G', '', '%'], [(10, 8), (15, 4), (17, 1)], [False, False, False, True], 72, False, [False, False, False, False], 5356, 'North', (15, 6))
Element 15: #1#
