Element 1: (0, (14, 3), ['.', '%', '.', '.'], [(2, 1), (3, 4), (16, 1)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (15, 3))
Element 2: (0, (15, 3), ['', '.', '.', '%'], [(3, 1), (4, 4), (17, 1)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (15, 4))
Element 3: (0, (15, 4), ['.', '', '.', '%'], [(4, 1), (5, 4), (18, 1)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (15, 5))
Element 4: (0, (15, 5), ['.', '', '.', '%'], [(4, 2), (6, 4), (17, 1)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (15, 6))
Element 5: (0, (15, 6), ['.', '', '.', '%'], [(4, 3), (7, 4), (16, 1)], [False, False, False, True], 90, False, [True, False, True, False], 136, 'North', (15, 7))
Element 6: (0, (15, 7), ['.', '', '.', '%'], [(5, 3), (8, 4), (16, 1)], [False, False, False, True], 88, False, [True, False, True, False], 165, 'North', (15, 8))
Element 7: (0, (15, 8), ['.', '', '.', '%'], [(6, 3), (9, 4), (17, 1)], [False, False, False, True], 86, False, [True, False, True, False], 194, 'North', (15, 9))
Element 8: (0, (15, 9), ['.', '', '%', '%'], [(7, 3), (10, 4), (18, 1)], [False, False, True, True], 84, False, [True, False, False, False], 1213, 'West', (14, 9))
Element 9: (0, (14, 9), ['.', '.', '%', ''], [(8, 3), (11, 4), (17, 1)], [False, False, True, False], 82, False, [True, True, False, False], 2232, 'South', (14, 8))
Element 10: (0, (14, 8), ['.', '.', '', ''], [(9, 3), (12, 4), (16, 1)], [False, False, False, False], 80, False, [True, True, False, False], 2261, 'South', (14, 7))
Element 11: (0, (14, 7), ['.', '.', '', ''], [(10, 3), (13, 4), (16, 1)], [False, False, False, False], 78, False, [True, True, False, False], 2290, 'South', (14, 6))
Element 12: (0, (14, 6), ['.', '.', '', ''], [(11, 3), (14, 4), (17, 1)], [False, False, False, False], 76, False, [True, True, False, False], 2319, 'South', (14, 5))
Element 13: (0, (14, 5), ['.', '', '', ''], [(12, 3), (15, 4), (18, 1)], [False, False, False, False], 74, False, [True, False, False, False], 2338, 'West', (13, 5))
Element 14: (0, (13, 5), ['.', '', '.', ''], [(13, 3), (15, 5), (17, 1)], [False, False, False, False], 72, False, [True, False, True, False], 2357, 'North', (13, 6))
Element 15: (0, (13, 6), ['.', '', '.', ''], [(13, 2), (15, 6), (16, 1)], [False, False, False, False], 70, False, [True, False, True, False], 2376, 'North', (13, 7))
Element 16: (0, (13, 7), ['.', '', '.', ''], [(13, 1), (15, 7), (16, 1)], [False, False, False, False], 68, False, [True, False, True, False], 2395, 'North', (13, 8))
Element 17: (0, (13, 8), ['.', '', '.', ''], [(14, 1), (15, 8), (17, 1)], [False, False, False, False], 66, False, [True, False, True, False], 2414, 'North', (13, 9))
Element 18: (0, (13, 9), ['.', '', '%', ''], [(13, 1), (15, 9), (18, 1)], [False, False, True, False], 64, False, [True, False, False, False], 2423, 'West', (12, 9))
Element 19: (0, (12, 9), ['F', '.', '%', ''], [(12, 1), (14, 9), (17, 1)], [False, False, True, False], 62, False, [False, True, False, False], 2442, 'West', (11, 9))
Element 20: (0, (11, 9), ['F', 'F', '%', ''], [(11, 1), (14, 8), (16, 1)], [False, False, True, False], 60, False, [False, False, False, False], 3451, 'South', (11, 8))
Element 21: (0, (11, 8), ['F', '.', '', '.'], [(10, 1), (14, 7), (16, 1)], [False, False, False, False], 58, False, [False, True, False, True], 4460, 'West', (10, 8))
Element 22: (0, (10, 8), ['.', '.', 'F', ''], [(10, 2), (14, 6), (17, 1)], [False, False, False, False], 56, False, [True, True, False, False], 5469, 'North', (10, 9))
Element 23: #1#
