Element 1: (0, (13, 9), ['.', '.', '%', '.'], [(1, 2), (9, 9), (10, 7)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (14, 9))
Element 2: (0, (14, 9), ['', '.', '%', '.'], [(1, 3), (10, 9), (10, 8)], [False, False, True, False], 96, False, [False, True, False, True], 2019, 'East', (15, 9))
Element 3: (0, (15, 9), ['', '.', '%', '%'], [(1, 4), (11, 9), (11, 8)], [False, False, True, True], 94, False, [False, True, False, False], 4038, 'South', (15, 8))
Element 4: (0, (15, 8), ['.', '.', '', '%'], [(1, 5), (12, 9), (12, 8)], [False, False, False, True], 92, False, [True, True, False, False], 4077, 'South', (15, 7))
Element 5: (0, (15, 7), ['.', '.', '', '%'], [(1, 6), (13, 9), (13, 8)], [False, False, False, True], 90, False, [True, True, False, False], 4106, 'South', (15, 6))
Element 6: (0, (15, 6), ['.', '.', '', '%'], [(1, 7), (14, 9), (14, 8)], [False, False, False, True], 88, False, [True, True, False, False], 4135, 'South', (15, 5))
Element 7: (0, (15, 5), ['.', '.', '', '%'], [(1, 8), (15, 9), (14, 7)], [False, False, False, True], 86, False, [True, True, False, False], 4164, 'South', (15, 4))
Element 8: (0, (15, 4), ['.', '.', '', '%'], [(1, 9), (15, 8), (14, 6)], [False, False, False, True], 84, False, [True, True, False, False], 4193, 'South', (15, 3))
Element 9: (0, (15, 3), ['.', '.', '', '%'], [(1, 8), (15, 7), (14, 5)], [False, False, False, True], 82, False, [True, True, False, False], 4212, 'South', (15, 2))
Element 10: (0, (15, 2), ['%', '%', '', '%'], [(1, 7), (15, 6), (14, 4)], [True, True, False, True], 80, False, [False, False, False, False], 4231, 'North', (15, 3))
Element 11: (0, (15, 3), ['G', '', '', '%'], [(1, 6), (15, 5), (14, 3)], [False, False, False, True], 78, False, [False, False, False, False], 4240, 'South', (15, 2))
Element 12: (0, (15, 2), ['%', '%', '', '%'], [(1, 5), (15, 4), (13, 3)], [True, True, False, True], 76, False, [False, False, False, False], 4249, 'North', (15, 3))
Element 13: (0, (15, 3), ['', '', '', '%'], [(1, 4), (14, 4), (13, 4)], [False, False, False, True], 74, False, [False, False, False, False], 4258, 'North', (15, 4))
Element 14: (0, (15, 4), ['', '', '', '%'], [(1, 3), (14, 5), (13, 5)], [False, False, False, True], 72, False, [False, False, False, False], 4267, 'West', (14, 4))
Element 15: (0, (14, 4), ['', '', '', ''], [(1, 2), (14, 6), (13, 6)], [False, False, False, False], 70, False, [False, False, False, False], 4276, 'North', (14, 5))
Element 16: (0, (14, 5), ['', '', '', ''], [(1, 1), (14, 7), (13, 7)], [False, False, False, False], 68, False, [False, False, False, False], 4295, 'North', (14, 6))
Element 17: (0, (14, 6), ['', '', '', ''], [(2, 1), (14, 8), (12, 7)], [False, False, False, False], 66, False, [False, False, False, False], 4314, 'North', (14, 7))
Element 18: (0, (14, 7), ['', '', '', ''], [(3, 1), (13, 8), (12, 6)], [False, False, False, False], 64, False, [False, False, False, False], 4333, 'North', (14, 8))
Element 19: (0, (14, 8), ['', '', '', ''], [(4, 1), (13, 7), (12, 5)], [False, False, False, False], 62, False, [False, False, False, False], 4352, 'West', (13, 8))
Element 20: (0, (13, 8), ['', '', '', ''], [(4, 2), (13, 6), (12, 4)], [False, False, False, False], 60, False, [False, False, False, False], 4371, 'South', (13, 7))
Element 21: (0, (13, 7), ['', '', '', ''], [(4, 3), (13, 5), (11, 4)], [False, False, False, False], 58, False, [False, False, False, False], 5380, 'South', (13, 6))
Element 22: #1#
