Element 1: (0, (7, 7), ['.', '.', '.', '.'], [(1, 6), (6, 8), (13, 5)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (8, 7))
Element 2: (0, (8, 7), ['', '.', '.', '.'], [(1, 7), (7, 8), (14, 5)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (9, 7))
Element 3: (0, (9, 7), ['', '.', '.', '.'], [(1, 8), (8, 8), (15, 5)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (10, 7))
Element 4: (0, (10, 7), ['', '.', 'F', '.'], [(1, 9), (9, 8), (15, 6)], [False, False, False, False], 92, False, [False, True, False, True], 117, 'North', (10, 8))
Element 5: (0, (10, 8), ['', '', 'F', 'F'], [(1, 8), (9, 9), (15, 7)], [False, False, False, False], 90, False, [False, False, False, False], 1136, 'East', (11, 8))
Element 6: (0, (11, 8), ['', '.', 'F', '.'], [(1, 7), (10, 9), (15, 8)], [False, False, False, False], 88, False, [False, True, False, True], 3145, 'North', (11, 9))
Element 7: (0, (11, 9), ['', '', '%', '.'], [(1, 6), (10, 8), (15, 9)], [False, False, True, False], 86, False, [False, False, False, True], 4154, 'East', (12, 9))
Element 8: (0, (12, 9), ['', '.', '%', '.'], [(1, 5), (11, 8), (14, 9)], [False, False, True, False], 84, False, [False, True, False, True], 4183, 'East', (13, 9))
Element 9: (0, (13, 9), ['', '.', '%', ''], [(1, 4), (12, 8), (14, 8)], [False, False, True, False], 82, False, [False, True, False, False], 4222, 'South', (13, 8))
Element 10: (0, (13, 8), ['', '.', '', ''], [(1, 3), (12, 7), (14, 7)], [False, False, False, False], 80, False, [False, True, False, False], 4261, 'South', (13, 7))
Element 11: (0, (13, 7), ['', '.', '', ''], [(1, 2), (12, 6), (14, 6)], [False, False, False, False], 78, False, [False, True, False, False], 4300, 'South', (13, 6))
Element 12: (0, (13, 6), ['', '', '', ''], [(1, 1), (12, 5), (14, 7)], [False, False, False, False], 76, False, [False, False, False, False], 4329, 'East', (14, 6))
Element 13: (0, (14, 6), ['', '', '', ''], [(2, 1), (12, 4), (14, 8)], [False, False, False, False], 74, False, [False, False, False, False], 4348, 'East', (15, 6))
Element 14: (0, (15, 6), ['', '', '', '%'], [(3, 1), (11, 4), (14, 9)], [False, False, False, True], 72, False, [False, False, False, False], 5357, 'North', (15, 7))
Element 15: #1#
