Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(9, 6), (11, 6), (14, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(10, 6), (12, 6), (15, 6)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(10, 7), (13, 6), (15, 7)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(10, 8), (13, 7), (15, 8)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(11, 8), (14, 7), (15, 9)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(11, 9), (14, 8), (14, 9)], [False, True, True, False], 88, False, [False, False, False, True], 3174, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(10, 9), (13, 8), (13, 9)], [False, True, True, False], 86, False, [False, False, False, True], 4203, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(9, 9), (12, 8), (12, 9)], [False, True, False, False], 84, False, [False, False, True, True], 4242, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(9, 8), (12, 7), (12, 8)], [False, True, True, True], 82, False, [False, False, False, False], 4271, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(9, 7), (11, 7), (13, 8)], [False, True, False, False], 80, False, [False, False, True, False], 4290, 'North', (13, 2))
Element 11: (1, (13, 2), ['%', '', '.', '%'], [(8, 7), (11, 8), (14, 8)], [True, False, False, True], 78, False, [False, False, True, False], 4309, 'North', (13, 3))
Element 12: (1, (13, 3), ['.', '', '.', '.'], [(8, 8), (11, 9), (14, 7)], [False, False, False, False], 76, False, [True, False, True, True], 4328, 'East', (14, 3))
Element 13: (1, (14, 3), ['', '%', '.', '.'], [(8, 9), (12, 9), (13, 7)], [False, True, False, False], 74, False, [False, False, True, True], 4347, 'East', (15, 3))
Element 14: (1, (15, 3), ['', '.', '.', '%'], [(7, 9), (13, 9), (13, 6)], [False, False, False, True], 72, False, [False, True, True, False], 4366, 'North', (15, 4))
Element 15: (1, (15, 4), ['.', '', '.', '%'], [(7, 8), (14, 9), (13, 5)], [False, False, False, True], 70, False, [True, False, True, False], 4395, 'North', (15, 5))
Element 16: (1, (15, 5), ['G', '', '', '%'], [(7, 7), (15, 9), (14, 5)], [False, False, False, True], 68, False, [False, False, False, False], 4424, 'North', (15, 6))
Element 17: (1, (15, 6), ['', '', '', '%'], [(7, 6), (15, 8), (14, 4)], [False, False, False, True], 66, False, [False, False, False, False], 4443, 'North', (15, 7))
Element 18: (1, (15, 7), ['', '', '', '%'], [(7, 5), (15, 9), (13, 4)], [False, False, False, True], 64, False, [False, False, False, False], 4462, 'North', (15, 8))
Element 19: (1, (15, 8), ['', '', '', '%'], [(8, 5), (14, 9), (12, 4)], [False, False, False, True], 62, False, [False, False, False, False], 4481, 'North', (15, 9))
Element 20: (1, (15, 9), ['', '', '%', '%'], [(9, 5), (13, 9), (11, 4)], [False, False, True, True], 60, False, [False, False, False, False], 5490, 'West', (14, 9))
Element 21: #1#
