Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(13, 5), (8, 9), (15, 5)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(13, 6), (9, 9), (15, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(14, 6), (10, 9), (15, 7)], [False, True, True, False], 94, False, [True, False, False, False], 1087, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(14, 7), (11, 9), (15, 8)], [True, True, True, False], 92, False, [False, False, False, False], 2116, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(14, 8), (11, 8), (15, 9)], [False, True, True, False], 90, False, [False, False, False, False], 3135, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(14, 9), (10, 8), (15, 8)], [False, True, True, False], 88, False, [False, False, False, False], 4144, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(13, 9), (10, 7), (15, 7)], [False, True, True, True], 86, False, [False, False, False, False], 4163, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(13, 8), (11, 7), (15, 6)], [False, True, True, False], 84, False, [False, False, False, False], 4182, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(13, 7), (12, 7), (15, 5)], [True, True, True, False], 82, False, [False, False, False, False], 4201, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(13, 8), (12, 8), (15, 4)], [False, True, True, False], 80, False, [False, False, False, False], 4220, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(13, 7), (12, 9), (15, 3)], [False, True, True, False], 78, False, [False, False, False, False], 4239, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(13, 8), (13, 9), (15, 2)], [False, True, True, True], 76, False, [False, False, False, False], 4248, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(12, 8), (14, 9), (15, 3)], [False, True, True, False], 74, False, [False, False, False, False], 4247, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(12, 9), (15, 9), (14, 3)], [True, True, True, False], 72, False, [False, False, False, False], 4256, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(11, 9), (15, 8), (14, 4)], [False, True, True, False], 70, False, [False, False, False, False], 4265, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(11, 8), (15, 7), (13, 4)], [False, True, True, False], 68, False, [False, False, False, False], 4274, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(11, 7), (15, 6), (13, 3)], [False, True, True, True], 66, False, [False, False, False, False], 4283, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(11, 6), (15, 5), (13, 2)], [False, True, True, False], 64, False, [False, False, False, False], 4302, 'West', (16, 1))
Element 19: (3, (16, 1), ['%', '%', '%', ''], [(12, 6), (15, 4), (13, 1)], [True, True, True, False], 62, False, [False, False, False, False], 4321, 'East', (17, 1))
Element 20: (3, (17, 1), ['', '%', '%', ''], [(12, 7), (15, 3), (14, 1)], [False, True, True, False], 60, False, [False, False, False, False], 4330, 'Stop', (17, 1))
Element 21: (3, (17, 1), ['', '%', '%', ''], [(12, 6), (15, 2), (13, 1)], [False, True, True, False], 58, False, [False, False, False, False], 4329, 'East', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(11, 6), (15, 3), (12, 1)], [False, True, True, True], 56, False, [False, False, False, False], 4338, 'West', (17, 1))
Element 23: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (14, 3), (11, 1)], [False, True, True, False], 54, False, [False, False, False, False], 4357, 'West', (16, 1))
Element 24: (3, (16, 1), ['%', '%', '%', ''], [(11, 4), (14, 4), (10, 1)], [True, True, True, False], 52, False, [False, False, False, False], 5366, 'East', (17, 1))
Element 25: #1#
