Element 1: (1, (6, 1), ['%', '%', '.', '.'], [(11, 4), (10, 3), (10, 6)], [True, True, False, False], 98, False, [False, False, True, True], 999, 'East', (7, 1))
Element 2: (1, (7, 1), ['', '%', '.', '.'], [(11, 5), (10, 4), (11, 6)], [False, True, False, False], 96, False, [False, False, True, True], 2028, 'East', (8, 1))
Element 3: (1, (8, 1), ['', '%', '.', '.'], [(12, 5), (10, 5), (12, 6)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (9, 1))
Element 4: (1, (9, 1), ['', '%', '.', '.'], [(13, 5), (9, 5), (13, 6)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (10, 1))
Element 5: (1, (10, 1), ['', '%', '.', '.'], [(14, 5), (9, 6), (14, 6)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (11, 1))
Element 6: (1, (11, 1), ['', '%', '%', '.'], [(15, 5), (9, 7), (15, 6)], [False, True, True, False], 88, False, [False, False, False, True], 2184, 'East', (12, 1))
Element 7: (1, (12, 1), ['', '%', '%', '.'], [(15, 4), (10, 7), (15, 7)], [False, True, True, False], 86, False, [False, False, False, True], 2223, 'East', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', '.'], [(15, 3), (10, 8), (15, 8)], [False, True, False, False], 84, False, [False, False, True, True], 3252, 'East', (14, 1))
Element 9: (1, (14, 1), ['', '%', '%', '%'], [(15, 2), (11, 8), (15, 9)], [False, True, True, True], 82, False, [False, False, False, False], 4281, 'West', (13, 1))
Element 10: (1, (13, 1), ['', '%', '.', ''], [(15, 3), (11, 9), (14, 9)], [False, True, False, False], 80, False, [False, False, True, False], 5290, 'North', (13, 2))
Element 11: #1#
