Element 1: (3, (14, 9), ['.', '.', '%', '.'], [(13, 6), (7, 4), (15, 6)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '%', '%'], [(13, 7), (8, 4), (15, 7)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (15, 8))
Element 3: (3, (15, 8), ['.', '', '', '%'], [(14, 7), (9, 4), (15, 6)], [False, False, False, True], 94, False, [True, False, False, False], 97, 'West', (14, 8))
Element 4: (3, (14, 8), ['.', '', '', ''], [(15, 7), (10, 4), (15, 5)], [False, False, False, False], 92, False, [True, False, False, False], 1116, 'West', (13, 8))
Element 5: (3, (13, 8), ['.', '', '.', ''], [(15, 8), (11, 4), (15, 4)], [False, False, False, False], 90, False, [True, False, True, False], 2135, 'North', (13, 9))
Element 6: (3, (13, 9), ['.', '', '%', ''], [(15, 9), (12, 4), (15, 3)], [False, False, True, False], 88, False, [True, False, False, False], 2164, 'West', (12, 9))
Element 7: (3, (12, 9), ['F', '.', '%', ''], [(14, 9), (13, 4), (15, 2)], [False, False, True, False], 86, False, [False, True, False, False], 2193, 'West', (11, 9))
Element 8: (3, (11, 9), ['F', 'F', '%', ''], [(14, 8), (14, 4), (15, 3)], [False, False, True, False], 84, False, [False, False, False, False], 3202, 'South', (11, 8))
Element 9: (3, (11, 8), ['F', '.', '', '.'], [(13, 8), (14, 5), (14, 3)], [False, False, False, False], 82, False, [False, True, False, True], 4221, 'West', (10, 8))
Element 10: (3, (10, 8), ['.', '.', 'F', ''], [(12, 8), (13, 5), (13, 3)], [False, False, False, False], 80, False, [True, True, False, False], 5250, 'North', (10, 9))
Element 11: #1#
