Element 1: (1, (8, 1), ['.', '%', '.', '.'], [(4, 5), (9, 5), (11, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (9, 1))
Element 2: (1, (9, 1), ['', '%', '.', '.'], [(5, 5), (10, 5), (11, 4)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (10, 1))
Element 3: (1, (10, 1), ['', '%', '.', '.'], [(6, 5), (10, 4), (12, 4)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (11, 1))
Element 4: (1, (11, 1), ['', '%', '%', '.'], [(7, 5), (10, 3), (13, 4)], [False, True, True, False], 92, False, [False, False, False, True], 2106, 'East', (12, 1))
Element 5: (1, (12, 1), ['', '%', '%', '.'], [(8, 5), (11, 3), (14, 4)], [False, True, True, False], 90, False, [False, False, False, True], 2145, 'East', (13, 1))
Element 6: (1, (13, 1), ['', '%', '.', '.'], [(8, 6), (12, 3), (15, 4)], [False, True, False, False], 88, False, [False, False, True, True], 2184, 'East', (14, 1))
Element 7: (1, (14, 1), ['', '%', '%', '%'], [(9, 6), (13, 3), (15, 5)], [False, True, True, True], 86, False, [False, False, False, False], 2223, 'West', (13, 1))
Element 8: (1, (13, 1), ['', '%', '.', ''], [(10, 6), (14, 3), (15, 6)], [False, True, False, False], 84, False, [False, False, True, False], 2252, 'North', (13, 2))
Element 9: (1, (13, 2), ['%', '', '', '%'], [(11, 6), (15, 3), (15, 7)], [True, False, False, True], 82, False, [False, False, False, False], 2291, 'North', (13, 3))
Element 10: (1, (13, 3), ['', '', '', ''], [(12, 6), (15, 2), (15, 8)], [False, False, False, False], 80, False, [False, False, False, False], 2320, 'East', (14, 3))
Element 11: (1, (14, 3), ['', '%', '', 'G'], [(13, 6), (15, 3), (15, 9)], [False, True, False, False], 78, False, [False, False, False, False], 2339, 'North', (14, 4))
Element 12: (1, (14, 4), ['', '', '.', 'G'], [(14, 6), (15, 4), (14, 9)], [False, False, False, False], 76, False, [False, False, True, False], 2358, 'North', (14, 5))
Element 13: (1, (14, 5), ['.', '', '', 'G'], [(14, 7), (15, 5), (14, 8)], [False, False, False, False], 74, False, [True, False, False, False], 2387, 'West', (13, 5))
Element 14: (1, (13, 5), ['.', '', '', ''], [(13, 7), (15, 6), (13, 8)], [False, False, False, False], 72, False, [True, False, False, False], 2416, 'West', (12, 5))
Element 15: (1, (12, 5), ['', '', '', ''], [(12, 7), (15, 7), (13, 9)], [False, False, False, False], 70, False, [False, False, False, False], 2445, 'North', (12, 6))
Element 16: (1, (12, 6), ['', '', '', ''], [(12, 8), (15, 8), (12, 9)], [False, False, False, False], 68, False, [False, False, False, False], 2464, 'East', (13, 6))
Element 17: (1, (13, 6), ['', '', '', ''], [(11, 8), (15, 9), (11, 9)], [False, False, False, False], 66, False, [False, False, False, False], 4463, 'East', (14, 6))
Element 18: #1#
