Element 1: (0, (14, 9), ['.', '.', '%', '.'], [(1, 7), (3, 3), (13, 7)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', '.', '%', '%'], [(1, 8), (4, 3), (14, 7)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (15, 8))
Element 3: (0, (15, 8), ['.', 'G', '', '%'], [(1, 9), (5, 3), (15, 7)], [False, False, False, True], 94, False, [True, False, False, False], 78, 'West', (14, 8))
Element 4: (0, (14, 8), ['.', '', '', ''], [(1, 8), (6, 3), (15, 6)], [False, False, False, False], 92, False, [True, False, False, False], 107, 'West', (13, 8))
Element 5: (0, (13, 8), ['.', '', '.', ''], [(1, 7), (7, 3), (15, 5)], [False, False, False, False], 90, False, [True, False, True, False], 136, 'North', (13, 9))
Element 6: (0, (13, 9), ['.', '', '%', ''], [(1, 6), (8, 3), (15, 4)], [False, False, True, False], 88, False, [True, False, False, False], 175, 'West', (12, 9))
Element 7: (0, (12, 9), ['F', '.', '%', ''], [(1, 5), (9, 3), (15, 3)], [False, False, True, False], 86, False, [False, True, False, False], 214, 'West', (11, 9))
Element 8: (0, (11, 9), ['F', 'F', '%', ''], [(1, 4), (10, 3), (15, 2)], [False, False, True, False], 84, False, [False, False, False, False], 1243, 'South', (11, 8))
Element 9: (0, (11, 8), ['F', '.', '', '.'], [(1, 3), (10, 4), (15, 3)], [False, False, False, False], 82, False, [False, True, False, True], 3252, 'West', (10, 8))
Element 10: (0, (10, 8), ['.', '.', 'F', ''], [(1, 2), (11, 4), (14, 3)], [False, False, False, False], 80, False, [True, True, False, False], 5271, 'North', (10, 9))
Element 11: #1#
