Element 1: (3, (14, 3), ['.', '%', '.', '.'], [(17, 1), (4, 1), (11, 8)], [False, True, False, False], 98, False, [True, False, True, True], 1019, 'East', (15, 3))
Element 2: (3, (15, 3), ['', '.', '.', '%'], [(18, 1), (4, 2), (11, 9)], [False, False, False, True], 96, False, [False, True, True, False], 2048, 'North', (15, 4))
Element 3: (3, (15, 4), ['.', '', '.', '%'], [(17, 1), (4, 3), (10, 9)], [False, False, False, True], 94, False, [True, False, True, False], 3067, 'North', (15, 5))
Element 4: (3, (15, 5), ['.', '', '.', '%'], [(16, 1), (5, 3), (10, 8)], [False, False, False, True], 92, False, [True, False, True, False], 4086, 'North', (15, 6))
Element 5: (3, (15, 6), ['.', '', '.', '%'], [(16, 1), (6, 3), (10, 7)], [False, False, False, True], 90, False, [True, False, True, False], 4115, 'North', (15, 7))
Element 6: (3, (15, 7), ['.', '', '.', '%'], [(17, 1), (7, 3), (10, 6)], [False, False, False, True], 88, False, [True, False, True, False], 4144, 'North', (15, 8))
Element 7: (3, (15, 8), ['.', '', '.', '%'], [(18, 1), (8, 3), (11, 6)], [False, False, False, True], 86, False, [True, False, True, False], 4173, 'North', (15, 9))
Element 8: (3, (15, 9), ['.', '', '%', '%'], [(17, 1), (9, 3), (12, 6)], [False, False, True, True], 84, False, [True, False, False, False], 4202, 'West', (14, 9))
Element 9: (3, (14, 9), ['.', '.', '%', ''], [(16, 1), (10, 3), (13, 6)], [False, False, True, False], 82, False, [True, True, False, False], 4231, 'South', (14, 8))
Element 10: (3, (14, 8), ['.', '.', '', ''], [(16, 1), (10, 4), (14, 6)], [False, False, False, False], 80, False, [True, True, False, False], 5250, 'South', (14, 7))
Element 11: #1#
