Element 1: (2, (13, 9), ['.', '.', '%', '.'], [(4, 5), (9, 4), (17, 1)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (14, 9))
Element 2: (2, (14, 9), ['', '.', '%', '.'], [(5, 5), (10, 4), (18, 1)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (15, 9))
Element 3: (2, (15, 9), ['', '.', '%', '%'], [(6, 5), (11, 4), (17, 1)], [False, False, True, True], 94, False, [False, True, False, False], 2067, 'South', (15, 8))
Element 4: (2, (15, 8), ['.', '.', '', '%'], [(7, 5), (12, 4), (16, 1)], [False, False, False, True], 92, False, [True, True, False, False], 2106, 'South', (15, 7))
Element 5: (2, (15, 7), ['.', '.', '', '%'], [(8, 5), (13, 4), (17, 1)], [False, False, False, True], 90, False, [True, True, False, False], 2135, 'South', (15, 6))
Element 6: (2, (15, 6), ['.', '.', '', '%'], [(9, 5), (14, 4), (17, 1)], [False, False, False, True], 88, False, [True, True, False, False], 2164, 'South', (15, 5))
Element 7: (2, (15, 5), ['.', 'G', '', '%'], [(10, 5), (15, 4), (18, 1)], [False, False, False, True], 86, False, [True, False, False, False], 2193, 'West', (14, 5))
Element 8: (2, (14, 5), ['.', '', '.', ''], [(11, 5), (15, 3), (17, 1)], [False, False, False, False], 84, False, [True, False, True, False], 2222, 'North', (14, 6))
Element 9: (2, (14, 6), ['.', '', '.', ''], [(12, 5), (15, 2), (16, 1)], [False, False, False, False], 82, False, [True, False, True, False], 2251, 'North', (14, 7))
Element 10: (2, (14, 7), ['.', '', '.', ''], [(13, 5), (15, 3), (17, 1)], [False, False, False, False], 80, False, [True, False, True, False], 2270, 'North', (14, 8))
Element 11: (2, (14, 8), ['.', '', '', ''], [(13, 6), (14, 3), (17, 1)], [False, False, False, False], 78, False, [True, False, False, False], 2299, 'West', (13, 8))
Element 12: (2, (13, 8), ['.', 'G', '', ''], [(13, 7), (13, 3), (18, 1)], [False, False, False, False], 76, False, [True, False, False, False], 2328, 'West', (12, 8))
Element 13: (2, (12, 8), ['F', 'G', '.', ''], [(12, 7), (13, 2), (17, 1)], [False, False, False, False], 74, False, [False, False, True, False], 2357, 'West', (11, 8))
Element 14: (2, (11, 8), ['F', '.', 'F', ''], [(12, 6), (13, 1), (16, 1)], [False, False, False, False], 72, False, [False, True, False, False], 3376, 'North', (11, 9))
Element 15: (2, (11, 9), ['F', '', '%', '.'], [(11, 6), (14, 1), (17, 1)], [False, False, True, False], 70, False, [False, False, False, True], 4395, 'West', (10, 9))
Element 16: (2, (10, 9), ['.', 'F', '%', ''], [(11, 7), (13, 1), (17, 1)], [False, False, True, False], 68, False, [True, False, False, False], 5404, 'South', (10, 8))
Element 17: #1#
