Element 1: (3, (13, 9), ['.', '.', '%', '.'], [(4, 1), (8, 2), (13, 3)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (14, 9))
Element 2: (3, (14, 9), ['', '.', '%', '.'], [(4, 2), (9, 2), (14, 3)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (15, 9))
Element 3: (3, (15, 9), ['', '.', '%', '%'], [(4, 3), (10, 2), (15, 3)], [False, False, True, True], 94, False, [False, True, False, False], 107, 'South', (15, 8))
Element 4: (3, (15, 8), ['.', '.', '', '%'], [(5, 3), (10, 3), (15, 4)], [False, False, False, True], 92, False, [True, True, False, False], 146, 'South', (15, 7))
Element 5: (3, (15, 7), ['.', '.', '', '%'], [(6, 3), (10, 4), (15, 5)], [False, False, False, True], 90, False, [True, True, False, False], 1175, 'South', (15, 6))
Element 6: (3, (15, 6), ['.', '', '', '%'], [(7, 3), (11, 4), (14, 5)], [False, False, False, True], 88, False, [True, False, False, False], 2204, 'West', (14, 6))
Element 7: (3, (14, 6), ['.', '', '.', ''], [(8, 3), (12, 4), (14, 4)], [False, False, False, False], 86, False, [True, False, True, False], 2243, 'North', (14, 7))
Element 8: (3, (14, 7), ['.', '', '.', ''], [(9, 3), (13, 4), (14, 5)], [False, False, False, False], 84, False, [True, False, True, False], 2272, 'North', (14, 8))
Element 9: (3, (14, 8), ['.', '', '', ''], [(9, 4), (13, 5), (14, 4)], [False, False, False, False], 82, False, [True, False, False, False], 2301, 'West', (13, 8))
Element 10: (3, (13, 8), ['.', '.', '', ''], [(9, 5), (13, 6), (14, 5)], [False, False, False, False], 80, False, [True, True, False, False], 2330, 'South', (13, 7))
Element 11: (3, (13, 7), ['.', '', '', ''], [(10, 5), (12, 6), (15, 5)], [False, False, False, False], 78, False, [True, False, False, False], 2359, 'West', (12, 7))
Element 12: (3, (12, 7), ['.', '', '.', ''], [(11, 5), (12, 5), (15, 4)], [False, False, False, False], 76, False, [True, False, True, False], 2388, 'North', (12, 8))
Element 13: (3, (12, 8), ['F', '', '.', ''], [(11, 6), (11, 5), (14, 4)], [False, False, False, False], 74, False, [False, False, True, False], 2407, 'West', (11, 8))
Element 14: (3, (11, 8), ['F', 'G', 'F', ''], [(11, 7), (11, 6), (15, 4)], [False, False, False, False], 72, False, [False, False, False, False], 3416, 'North', (11, 9))
Element 15: (3, (11, 9), ['F', '', '%', '.'], [(10, 7), (10, 6), (15, 3)], [False, False, True, False], 70, False, [False, False, False, True], 4435, 'West', (10, 9))
Element 16: #1#
