Element 1: (2, (8, 1), ['.', '%', '.', '.'], [(5, 3), (1, 8), (11, 6)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (9, 1))
Element 2: (2, (9, 1), ['', '%', '.', '.'], [(6, 3), (1, 7), (12, 6)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(7, 3), (1, 6), (13, 6)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '%', '.'], [(8, 3), (1, 5), (14, 6)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '%', '.'], [(9, 3), (1, 4), (15, 6)], [False, True, True, False], 90, False, [False, False, False, True], 175, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', '.'], [(10, 3), (1, 3), (15, 7)], [False, True, False, False], 88, False, [False, False, True, True], 214, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '%', '%'], [(10, 4), (1, 2), (15, 8)], [False, True, True, True], 86, False, [False, False, False, False], 1243, 'West', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', ''], [(11, 4), (1, 1), (15, 9)], [False, True, False, False], 84, False, [False, False, True, False], 2262, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(12, 4), (2, 1), (14, 9)], [True, False, False, True], 82, False, [False, False, True, False], 2301, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', 'G', '.'], [(13, 4), (3, 1), (14, 8)], [False, False, False, False], 80, False, [True, False, False, True], 2340, 'East', (14, 3))
Element 11: (2, (14, 3), ['', '%', 'G', '.'], [(14, 4), (4, 1), (14, 7)], [False, True, False, False], 78, False, [False, False, False, True], 2379, 'East', (15, 3))
Element 12: (2, (15, 3), ['', '.', 'G', '%'], [(15, 4), (4, 2), (13, 7)], [False, False, False, True], 76, False, [False, True, False, False], 2418, 'South', (15, 2))
Element 13: (2, (15, 2), ['%', '%', '', '%'], [(15, 5), (4, 3), (13, 8)], [True, True, False, True], 74, False, [False, False, False, False], 2447, 'North', (15, 3))
Element 14: (2, (15, 3), ['', '', '', '%'], [(14, 5), (4, 4), (13, 9)], [False, False, False, True], 72, False, [False, False, False, False], 2476, 'West', (14, 3))
Element 15: (2, (14, 3), ['', '%', '', ''], [(13, 5), (5, 4), (12, 9)], [False, True, False, False], 70, False, [False, False, False, False], 2505, 'West', (13, 3))
Element 16: (2, (13, 3), ['.', '', '', ''], [(12, 5), (6, 4), (11, 9)], [False, False, False, False], 68, False, [True, False, False, False], 3524, 'West', (12, 3))
Element 17: (2, (12, 3), ['.', '%', '', ''], [(11, 5), (7, 4), (11, 8)], [False, True, False, False], 66, False, [True, False, False, False], 4553, 'West', (11, 3))
Element 18: (2, (11, 3), ['', '%', '', ''], [(10, 5), (8, 4), (10, 8)], [False, True, False, False], 64, False, [False, False, False, False], 5582, 'North', (11, 4))
Element 19: #1#
