Element 1: (0, (7, 7), ['.', '.', '.', '.'], [(4, 1), (4, 6), (14, 8)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (8, 7))
Element 2: (0, (8, 7), ['', '.', '.', '.'], [(4, 2), (5, 6), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (9, 7))
Element 3: (0, (9, 7), ['', '.', '.', '.'], [(4, 3), (6, 6), (15, 9)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (10, 7))
Element 4: (0, (10, 7), ['', '.', 'F', '.'], [(5, 3), (7, 6), (14, 9)], [False, False, False, False], 92, False, [False, True, False, True], 117, 'North', (10, 8))
Element 5: (0, (10, 8), ['.', '', 'F', 'F'], [(6, 3), (8, 6), (13, 9)], [False, False, False, False], 90, False, [True, False, False, False], 1146, 'East', (11, 8))
Element 6: (0, (11, 8), ['', '.', 'F', '.'], [(7, 3), (9, 6), (13, 8)], [False, False, False, False], 88, False, [False, True, False, True], 2175, 'North', (11, 9))
Element 7: (0, (11, 9), ['F', '', '%', '.'], [(8, 3), (10, 6), (13, 7)], [False, False, True, False], 86, False, [False, False, False, True], 3204, 'West', (10, 9))
Element 8: (0, (10, 9), ['.', '', '%', ''], [(9, 3), (11, 6), (14, 7)], [False, False, True, False], 84, False, [True, False, False, False], 4233, 'West', (9, 9))
Element 9: (0, (9, 9), ['.', '.', '%', ''], [(10, 3), (12, 6), (15, 7)], [False, False, True, False], 82, False, [True, True, False, False], 4272, 'South', (9, 8))
Element 10: (0, (9, 8), ['.', '', '', ''], [(10, 4), (13, 6), (15, 6)], [False, False, False, False], 80, False, [True, False, False, False], 5301, 'West', (8, 8))
Element 11: #1#
