Element 1: (3, (12, 1), ['.', '%', '%', '.'], [(7, 1), (1, 9), (11, 4)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (13, 1))
Element 2: (3, (13, 1), ['', '%', '.', '.'], [(8, 1), (1, 8), (10, 4)], [False, True, False, False], 96, False, [False, False, True, True], 2038, 'East', (14, 1))
Element 3: (3, (14, 1), ['', '%', '%', '%'], [(9, 1), (1, 7), (10, 5)], [False, True, True, True], 94, False, [False, False, False, False], 2077, 'West', (13, 1))
Element 4: (3, (13, 1), ['', '%', '.', ''], [(10, 1), (1, 6), (11, 5)], [False, True, False, False], 92, False, [False, False, True, False], 2106, 'North', (13, 2))
Element 5: (3, (13, 2), ['%', '', '.', '%'], [(11, 1), (1, 5), (12, 5)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (13, 3))
Element 6: (3, (13, 3), ['.', '', '.', '.'], [(12, 1), (1, 4), (13, 5)], [False, False, False, False], 88, False, [True, False, True, True], 2174, 'East', (14, 3))
Element 7: (3, (14, 3), ['', '%', '.', '.'], [(13, 1), (1, 3), (14, 5)], [False, True, False, False], 86, False, [False, False, True, True], 2203, 'East', (15, 3))
Element 8: (3, (15, 3), ['', '.', '.', '%'], [(14, 1), (1, 2), (15, 5)], [False, False, False, True], 84, False, [False, True, True, False], 2232, 'North', (15, 4))
Element 9: (3, (15, 4), ['.', '', '', '%'], [(13, 1), (1, 1), (15, 6)], [False, False, False, True], 82, False, [True, False, False, False], 2261, 'West', (14, 4))
Element 10: (3, (14, 4), ['.', '', '', ''], [(13, 2), (2, 1), (15, 7)], [False, False, False, False], 80, False, [True, False, False, False], 2290, 'West', (13, 4))
Element 11: (3, (13, 4), ['.', 'G', '', ''], [(13, 3), (3, 1), (15, 8)], [False, False, False, False], 78, False, [True, False, False, False], 2319, 'West', (12, 4))
Element 12: (3, (12, 4), ['', 'G', '', ''], [(12, 3), (4, 1), (15, 9)], [False, False, False, False], 76, False, [False, False, False, False], 2358, 'North', (12, 5))
Element 13: (3, (12, 5), ['', 'G', '.', ''], [(12, 4), (4, 2), (14, 9)], [False, False, False, False], 74, False, [False, False, True, False], 2377, 'North', (12, 6))
Element 14: (3, (12, 6), ['.', '', '.', '.'], [(13, 4), (4, 3), (14, 8)], [False, False, False, False], 72, False, [True, False, True, True], 2406, 'East', (13, 6))
Element 15: (3, (13, 6), ['', '', '.', '.'], [(14, 4), (5, 3), (14, 7)], [False, False, False, False], 70, False, [False, False, True, True], 2435, 'East', (14, 6))
Element 16: (3, (14, 6), ['', '', '', ''], [(15, 4), (6, 3), (13, 7)], [False, False, False, False], 68, False, [False, False, False, False], 2464, 'East', (15, 6))
Element 17: (3, (15, 6), ['', 'G', '', '%'], [(15, 5), (7, 3), (13, 8)], [False, False, False, True], 66, False, [False, False, False, False], 2483, 'North', (15, 7))
Element 18: (3, (15, 7), ['', 'G', '', '%'], [(15, 6), (8, 3), (13, 9)], [False, False, False, True], 64, False, [False, False, False, False], 2502, 'North', (15, 8))
Element 19: (3, (15, 8), ['', 'G', '', '%'], [(15, 7), (9, 3), (12, 9)], [False, False, False, True], 62, False, [False, False, False, False], 2521, 'North', (15, 9))
Element 20: (3, (15, 9), ['', 'G', '%', '%'], [(15, 8), (10, 3), (11, 9)], [False, False, True, True], 60, False, [False, False, False, False], 3530, 'West', (14, 9))
Element 21: (3, (14, 9), ['', '', '%', 'G'], [(15, 9), (10, 2), (11, 8)], [False, False, True, False], 58, False, [False, False, False, False], 4539, 'South', (14, 8))
Element 22: (3, (14, 8), ['', '', 'G', ''], [(14, 9), (9, 2), (10, 8)], [False, False, False, False], 56, False, [False, False, False, False], 5548, 'South', (14, 7))
Element 23: #1#
