Element 1: (1, (4, 3), ['.', '.', '.', '.'], [(14, 3), (9, 3), (11, 1)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (5, 3))
Element 2: (1, (5, 3), ['', '%', '.', '.'], [(15, 3), (10, 3), (12, 1)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (6, 3))
Element 3: (1, (6, 3), ['', '.', '.', '.'], [(15, 4), (10, 4), (13, 1)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (7, 3))
Element 4: (1, (7, 3), ['', '.', '.', '.'], [(15, 5), (11, 4), (14, 1)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (8, 3))
Element 5: (1, (8, 3), ['', '.', '.', ''], [(15, 6), (12, 4), (13, 1)], [False, False, False, False], 90, False, [False, True, True, False], 2135, 'North', (8, 4))
Element 6: (1, (8, 4), ['.', '', '.', '.'], [(15, 7), (13, 4), (13, 2)], [False, False, False, False], 88, False, [True, False, True, True], 2174, 'East', (9, 4))
Element 7: (1, (9, 4), ['', '', '.', ''], [(15, 8), (14, 4), (13, 3)], [False, False, False, False], 86, False, [False, False, True, False], 2203, 'North', (9, 5))
Element 8: (1, (9, 5), ['.', '', '.', '.'], [(15, 9), (14, 5), (12, 3)], [False, False, False, False], 84, False, [True, False, True, True], 2242, 'East', (10, 5))
Element 9: (1, (10, 5), ['', '', '.', '.'], [(14, 9), (14, 6), (11, 3)], [False, False, False, False], 82, False, [False, False, True, True], 2281, 'East', (11, 5))
Element 10: (1, (11, 5), ['', 'G', '.', '.'], [(14, 8), (14, 7), (11, 4)], [False, False, False, False], 80, False, [False, False, True, True], 2310, 'East', (12, 5))
Element 11: (1, (12, 5), ['', 'G', '.', '.'], [(13, 8), (13, 7), (12, 4)], [False, False, False, False], 78, False, [False, False, True, True], 2339, 'East', (13, 5))
Element 12: (1, (13, 5), ['', 'G', 'G', ''], [(13, 9), (13, 6), (13, 4)], [False, False, False, False], 76, False, [False, False, False, False], 2368, 'East', (14, 5))
Element 13: (1, (14, 5), ['', 'G', '', ''], [(12, 9), (12, 6), (14, 4)], [False, False, False, False], 74, False, [False, False, False, False], 2387, 'East', (15, 5))
Element 14: (1, (15, 5), ['', 'G', '', '%'], [(11, 9), (12, 7), (15, 4)], [False, False, False, True], 72, False, [False, False, False, False], 3396, 'North', (15, 6))
Element 15: (1, (15, 6), ['', 'G', '', '%'], [(11, 8), (12, 8), (15, 5)], [False, False, False, True], 70, False, [False, False, False, False], 4405, 'North', (15, 7))
Element 16: (1, (15, 7), ['', 'G', '', '%'], [(10, 8), (13, 8), (15, 6)], [False, False, False, True], 68, False, [False, False, False, False], 5404, 'North', (15, 8))
Element 17: #1#
