Element 1: (0, (15, 4), ['.', '.', '.', '%'], [(9, 9), (14, 1), (14, 6)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 5))
Element 2: (0, (15, 5), ['.', '', 'G', '%'], [(10, 9), (13, 1), (15, 6)], [False, False, False, True], 96, False, [True, False, False, False], 1029, 'West', (14, 5))
Element 3: (0, (14, 5), ['.', '.', '', ''], [(11, 9), (13, 2), (15, 7)], [False, False, False, False], 94, False, [True, True, False, False], 2058, 'South', (14, 4))
Element 4: (0, (14, 4), ['.', '.', '', ''], [(11, 8), (13, 3), (15, 8)], [False, False, False, False], 92, False, [True, True, False, False], 3087, 'South', (14, 3))
Element 5: (0, (14, 3), ['', '%', '', '.'], [(10, 8), (13, 4), (15, 9)], [False, True, False, False], 90, False, [False, False, False, True], 4116, 'East', (15, 3))
Element 6: (0, (15, 3), ['', '.', '', '%'], [(10, 7), (13, 5), (14, 9)], [False, False, False, True], 88, False, [False, True, False, False], 4155, 'South', (15, 2))
Element 7: (0, (15, 2), ['%', '%', '', '%'], [(11, 7), (13, 6), (14, 8)], [True, True, False, True], 86, False, [False, False, False, False], 4194, 'North', (15, 3))
Element 8: (0, (15, 3), ['', '', '', '%'], [(12, 7), (13, 7), (14, 7)], [False, False, False, True], 84, False, [False, False, False, False], 4223, 'West', (14, 3))
Element 9: (0, (14, 3), ['', '%', '', ''], [(12, 8), (13, 8), (13, 7)], [False, True, False, False], 82, False, [False, False, False, False], 4242, 'West', (13, 3))
Element 10: (0, (13, 3), ['.', '', '', ''], [(12, 9), (13, 9), (13, 8)], [False, False, False, False], 80, False, [True, False, False, False], 4261, 'West', (12, 3))
Element 11: (0, (12, 3), ['.', '%', '.', ''], [(12, 8), (14, 9), (13, 9)], [False, True, False, False], 78, False, [True, False, True, False], 4270, 'North', (12, 4))
Element 12: (0, (12, 4), ['F', '', '.', ''], [(12, 7), (15, 9), (12, 9)], [False, False, False, False], 76, False, [False, False, True, False], 4279, 'West', (11, 4))
Element 13: (0, (11, 4), ['F', '.', '.', ''], [(12, 6), (15, 8), (12, 8)], [False, False, False, False], 74, False, [False, True, True, False], 5288, 'West', (10, 4))
Element 14: #1#
