Element 1: (3, (15, 4), ['.', '.', '.', '%'], [(4, 2), (12, 7), (14, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 5))
Element 2: (3, (15, 5), ['.', '', 'G', '%'], [(4, 3), (13, 7), (15, 6)], [False, False, False, True], 96, False, [True, False, False, False], 68, 'West', (14, 5))
Element 3: (3, (14, 5), ['.', '.', '', ''], [(5, 3), (14, 7), (15, 7)], [False, False, False, False], 94, False, [True, True, False, False], 107, 'South', (14, 4))
Element 4: (3, (14, 4), ['.', '.', '', ''], [(6, 3), (14, 8), (15, 8)], [False, False, False, False], 92, False, [True, True, False, False], 146, 'South', (14, 3))
Element 5: (3, (14, 3), ['.', '%', '', '.'], [(7, 3), (14, 9), (15, 9)], [False, True, False, False], 90, False, [True, False, False, True], 185, 'East', (15, 3))
Element 6: (3, (15, 3), ['', '.', '', '%'], [(8, 3), (13, 9), (14, 9)], [False, False, False, True], 88, False, [False, True, False, False], 214, 'South', (15, 2))
Element 7: (3, (15, 2), ['%', '%', '', '%'], [(9, 3), (13, 8), (14, 8)], [True, True, False, True], 86, False, [False, False, False, False], 243, 'North', (15, 3))
Element 8: (3, (15, 3), ['', '', '', '%'], [(10, 3), (12, 8), (14, 7)], [False, False, False, True], 84, False, [False, False, False, False], 262, 'West', (14, 3))
Element 9: (3, (14, 3), ['.', '%', '', ''], [(10, 4), (11, 8), (13, 7)], [False, True, False, False], 82, False, [True, False, False, False], 2261, 'West', (13, 3))
Element 10: (3, (13, 3), ['.', '.', '.', ''], [(11, 4), (11, 9), (13, 8)], [False, False, False, False], 80, False, [True, True, True, False], 4270, 'North', (13, 4))
Element 11: (3, (13, 4), ['G', '', '.', ''], [(12, 4), (10, 9), (13, 9)], [False, False, False, False], 78, False, [False, False, True, False], 5289, 'North', (13, 5))
Element 12: #1#
