Element 1: (3, (14, 1), ['.', '%', '%', '%'], [(14, 5), (4, 4), (12, 6)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (13, 1))
Element 2: (3, (13, 1), ['.', '%', '.', ''], [(15, 5), (5, 4), (13, 6)], [False, True, False, False], 96, False, [True, False, True, False], 68, 'North', (13, 2))
Element 3: (3, (13, 2), ['%', '', '.', '%'], [(15, 6), (6, 4), (14, 6)], [True, False, False, True], 94, False, [False, False, True, False], 107, 'North', (13, 3))
Element 4: (3, (13, 3), ['.', '', '.', '.'], [(15, 7), (7, 4), (14, 7)], [False, False, False, False], 92, False, [True, False, True, True], 146, 'East', (14, 3))
Element 5: (3, (14, 3), ['', '%', '.', '.'], [(15, 8), (8, 4), (14, 8)], [False, True, False, False], 90, False, [False, False, True, True], 185, 'East', (15, 3))
Element 6: (3, (15, 3), ['', '.', '.', '%'], [(15, 9), (9, 4), (14, 9)], [False, False, False, True], 88, False, [False, True, True, False], 224, 'North', (15, 4))
Element 7: (3, (15, 4), ['.', '', '', '%'], [(15, 8), (10, 4), (13, 9)], [False, False, False, True], 86, False, [True, False, False, False], 1243, 'West', (14, 4))
Element 8: (3, (14, 4), ['.', '', '', ''], [(15, 7), (11, 4), (13, 8)], [False, False, False, False], 84, False, [True, False, False, False], 2262, 'West', (13, 4))
Element 9: (3, (13, 4), ['G', '', '', ''], [(15, 6), (12, 4), (13, 7)], [False, False, False, False], 82, False, [False, False, False, False], 2291, 'North', (13, 5))
Element 10: (3, (13, 5), ['G', '', '', ''], [(15, 5), (12, 5), (12, 7)], [False, False, False, False], 80, False, [False, False, False, False], 2310, 'East', (14, 5))
Element 11: (3, (14, 5), ['', '', '', ''], [(15, 4), (11, 5), (12, 8)], [False, False, False, False], 78, False, [False, False, False, False], 2329, 'East', (15, 5))
Element 12: (3, (15, 5), ['', '', '', '%'], [(15, 3), (10, 5), (11, 8)], [False, False, False, True], 76, False, [False, False, False, False], 3338, 'North', (15, 6))
Element 13: (3, (15, 6), ['', '', '', '%'], [(15, 2), (10, 6), (11, 9)], [False, False, False, True], 74, False, [False, False, False, False], 4357, 'North', (15, 7))
Element 14: (3, (15, 7), ['', '', '', '%'], [(15, 3), (10, 7), (10, 9)], [False, False, False, True], 72, False, [False, False, False, False], 5366, 'North', (15, 8))
Element 15: #1#
