Element 1: (2, (1, 7), ['%', '.', '.', '%'], [(1, 5), (1, 3), (7, 7)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (1, 8))
Element 2: (2, (1, 8), ['%', '', '.', '%'], [(1, 6), (1, 4), (8, 7)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 9))
Element 3: (2, (1, 9), ['%', '', '%', '%'], [(1, 7), (1, 5), (9, 7)], [True, False, True, True], 94, False, [False, False, False, False], 67, 'South', (1, 8))
Element 4: (2, (1, 8), ['%', '', '', '%'], [(1, 6), (1, 4), (10, 7)], [True, False, False, True], 92, False, [False, False, False, False], 76, 'South', (1, 7))
Element 5: (2, (1, 7), ['%', '', '', '%'], [(1, 5), (1, 3), (10, 8)], [True, False, False, True], 90, False, [False, False, False, False], 1075, 'South', (1, 6))
Element 6: (2, (1, 6), ['%', '', '', '%'], [(1, 4), (1, 2), (11, 8)], [True, False, False, True], 88, False, [False, False, False, False], 2074, 'South', (1, 5))
Element 7: (2, (1, 5), ['%', '', '', '%'], [(1, 3), (1, 1), (11, 9)], [True, False, False, True], 86, False, [False, False, False, False], 3083, 'South', (1, 4))
Element 8: (2, (1, 4), ['%', '', '', '%'], [(1, 2), (2, 1), (10, 9)], [True, False, False, True], 84, False, [False, False, False, False], 4092, 'South', (1, 3))
Element 9: (2, (1, 3), ['%', '', '', '%'], [(1, 1), (3, 1), (9, 9)], [True, False, False, True], 82, False, [False, False, False, False], 4111, 'South', (1, 2))
Element 10: (2, (1, 2), ['%', '', '', '%'], [(2, 1), (4, 1), (9, 8)], [True, False, False, True], 80, False, [False, False, False, False], 4130, 'South', (1, 1))
Element 11: (2, (1, 1), ['%', '%', '', ''], [(3, 1), (4, 2), (8, 8)], [True, True, False, False], 78, False, [False, False, False, False], 4149, 'East', (2, 1))
Element 12: (2, (2, 1), ['', '%', '%', ''], [(4, 1), (4, 3), (8, 9)], [False, True, True, False], 76, False, [False, False, False, False], 4168, 'East', (3, 1))
Element 13: (2, (3, 1), ['', '%', '%', ''], [(4, 2), (5, 3), (7, 9)], [False, True, True, False], 74, False, [False, False, False, False], 4187, 'East', (4, 1))
Element 14: (2, (4, 1), ['', '%', '', '%'], [(4, 3), (6, 3), (7, 8)], [False, True, False, True], 72, False, [False, False, False, False], 4206, 'North', (4, 2))
Element 15: (2, (4, 2), ['%', '', '', '%'], [(4, 4), (7, 3), (6, 8)], [True, False, False, True], 70, False, [False, False, False, False], 4235, 'North', (4, 3))
Element 16: (2, (4, 3), ['.', '', '', ''], [(5, 4), (8, 3), (6, 9)], [False, False, False, False], 68, False, [True, False, False, False], 4264, 'West', (3, 3))
Element 17: (2, (3, 3), ['%', '%', '.', ''], [(6, 4), (9, 3), (5, 9)], [True, True, False, False], 66, False, [False, False, True, False], 4303, 'North', (3, 4))
Element 18: (2, (3, 4), ['%', '', '.', ''], [(7, 4), (10, 3), (5, 8)], [True, False, False, False], 64, False, [False, False, True, False], 4342, 'North', (3, 5))
Element 19: (2, (3, 5), ['%', '', '.', '.'], [(8, 4), (10, 4), (5, 7)], [True, False, False, False], 62, False, [False, False, True, True], 5371, 'East', (4, 5))
Element 20: #1#
