Element 1: (2, (5, 9), ['.', '', '%', '.'], [(4, 2), (6, 8), (9, 7)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'East', (6, 9))
Element 2: (2, (6, 9), ['', '', '%', '.'], [(4, 3), (7, 8), (10, 7)], [False, False, True, False], 96, False, [False, False, False, True], 58, 'East', (7, 9))
Element 3: (2, (7, 9), ['', '', '%', '.'], [(5, 3), (8, 8), (10, 8)], [False, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (8, 9))
Element 4: (2, (8, 9), ['', '', '%', '.'], [(6, 3), (9, 8), (11, 8)], [False, False, True, False], 92, False, [False, False, False, True], 2116, 'East', (9, 9))
Element 5: (2, (9, 9), ['', '', '%', 'F'], [(7, 3), (10, 8), (11, 9)], [False, False, True, False], 90, False, [False, False, False, False], 3135, 'East', (10, 9))
Element 6: (2, (10, 9), ['', '', '%', ''], [(8, 3), (11, 8), (12, 9)], [False, False, True, False], 88, False, [False, False, False, False], 4154, 'East', (11, 9))
Element 7: (2, (11, 9), ['', '', '%', ''], [(9, 3), (12, 8), (13, 9)], [False, False, True, False], 86, False, [False, False, False, False], 4183, 'East', (12, 9))
Element 8: (2, (12, 9), ['', '', '%', ''], [(10, 3), (13, 8), (14, 9)], [False, False, True, False], 84, False, [False, False, False, False], 4212, 'East', (13, 9))
Element 9: (2, (13, 9), ['', '', '%', ''], [(10, 4), (14, 8), (15, 9)], [False, False, True, False], 82, False, [False, False, False, False], 5231, 'East', (14, 9))
Element 10: #1#
