Element 1: (0, (1, 6), ['%', '.', '.', '%'], [(8, 2), (10, 6), (14, 9)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 7))
Element 2: (0, (1, 7), ['%', '', '.', '%'], [(9, 2), (11, 6), (15, 9)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 8))
Element 3: (0, (1, 8), ['%', '', '.', '%'], [(10, 2), (12, 6), (15, 8)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (1, 9))
Element 4: (0, (1, 9), ['%', '', '%', '%'], [(10, 3), (13, 6), (15, 7)], [True, False, True, True], 92, False, [False, False, False, False], 117, 'South', (1, 8))
Element 5: (0, (1, 8), ['%', '', '', '%'], [(10, 4), (14, 6), (15, 6)], [True, False, False, True], 90, False, [False, False, False, False], 1136, 'South', (1, 7))
Element 6: (0, (1, 7), ['%', '', '', '%'], [(11, 4), (14, 7), (15, 5)], [True, False, False, True], 88, False, [False, False, False, False], 2155, 'South', (1, 6))
Element 7: (0, (1, 6), ['%', '.', '', '%'], [(12, 4), (14, 8), (15, 4)], [True, False, False, True], 86, False, [False, True, False, False], 2184, 'South', (1, 5))
Element 8: (0, (1, 5), ['%', '.', '', '%'], [(13, 4), (13, 8), (15, 3)], [True, False, False, True], 84, False, [False, True, False, False], 2223, 'South', (1, 4))
Element 9: (0, (1, 4), ['%', '.', '', '%'], [(14, 4), (13, 9), (15, 2)], [True, False, False, True], 82, False, [False, True, False, False], 2262, 'South', (1, 3))
Element 10: (0, (1, 3), ['%', '.', '', '%'], [(14, 5), (12, 9), (15, 3)], [True, False, False, True], 80, False, [False, True, False, False], 2291, 'South', (1, 2))
Element 11: (0, (1, 2), ['%', '.', '', '%'], [(13, 5), (11, 9), (14, 3)], [True, False, False, True], 78, False, [False, True, False, False], 3320, 'South', (1, 1))
Element 12: (0, (1, 1), ['%', '%', '', '.'], [(12, 5), (11, 8), (13, 3)], [True, True, False, False], 76, False, [False, False, False, True], 4349, 'East', (2, 1))
Element 13: (0, (2, 1), ['', '%', '%', '.'], [(11, 5), (10, 8), (13, 2)], [False, True, True, False], 74, False, [False, False, False, True], 5378, 'East', (3, 1))
Element 14: #1#
