Element 1: (0, (7, 9), ['.', '.', '%', '.'], [(5, 6), (8, 8), (12, 1)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (8, 9))
Element 2: (0, (8, 9), ['', '', '%', '.'], [(6, 6), (9, 8), (13, 1)], [False, False, True, False], 96, False, [False, False, False, True], 39, 'East', (9, 9))
Element 3: (0, (9, 9), ['', '', '%', 'F'], [(7, 6), (10, 8), (14, 1)], [False, False, True, False], 94, False, [False, False, False, False], 1068, 'East', (10, 9))
Element 4: (0, (10, 9), ['', '', '%', 'F'], [(8, 6), (11, 8), (13, 1)], [False, False, True, False], 92, False, [False, False, False, False], 3077, 'East', (11, 9))
Element 5: (0, (11, 9), ['', '', '%', '.'], [(9, 6), (12, 8), (13, 2)], [False, False, True, False], 90, False, [False, False, False, True], 4106, 'East', (12, 9))
Element 6: (0, (12, 9), ['', '', '%', '.'], [(10, 6), (13, 8), (13, 3)], [False, False, True, False], 88, False, [False, False, False, True], 4145, 'East', (13, 9))
Element 7: (0, (13, 9), ['', '', '%', '.'], [(11, 6), (14, 8), (14, 3)], [False, False, True, False], 86, False, [False, False, False, True], 4184, 'East', (14, 9))
Element 8: (0, (14, 9), ['', '', '%', '.'], [(12, 6), (15, 8), (15, 3)], [False, False, True, False], 84, False, [False, False, False, True], 4223, 'East', (15, 9))
Element 9: (0, (15, 9), ['', '', '%', '%'], [(13, 6), (15, 7), (15, 4)], [False, False, True, True], 82, False, [False, False, False, False], 4262, 'South', (15, 8))
Element 10: (0, (15, 8), ['', '', '', '%'], [(14, 6), (15, 6), (15, 5)], [False, False, False, True], 80, False, [False, False, False, False], 4291, 'South', (15, 7))
Element 11: (0, (15, 7), ['G', '', '', '%'], [(14, 7), (14, 6), (14, 5)], [False, False, False, True], 78, False, [False, False, False, False], 4310, 'South', (15, 6))
Element 12: (0, (15, 6), ['', '', '', '%'], [(13, 7), (14, 7), (14, 4)], [False, False, False, True], 76, False, [False, False, False, False], 4329, 'South', (15, 5))
Element 13: (0, (15, 5), ['', '', '', '%'], [(12, 7), (13, 7), (13, 4)], [False, False, False, True], 74, False, [False, False, False, False], 4348, 'South', (15, 4))
Element 14: (0, (15, 4), ['', '', '', '%'], [(11, 7), (13, 6), (13, 5)], [False, False, False, True], 72, False, [False, False, False, False], 4367, 'South', (15, 3))
Element 15: (0, (15, 3), ['', '.', '', '%'], [(10, 7), (12, 6), (12, 5)], [False, False, False, True], 70, False, [False, True, False, False], 4386, 'South', (15, 2))
Element 16: (0, (15, 2), ['%', '%', '', '%'], [(9, 7), (12, 7), (12, 4)], [True, True, False, True], 68, False, [False, False, False, False], 4415, 'North', (15, 3))
Element 17: (0, (15, 3), ['', '', '', '%'], [(8, 7), (11, 7), (11, 4)], [False, False, False, True], 66, False, [False, False, False, False], 5424, 'West', (14, 3))
Element 18: #1#
