Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(12, 13), (8, 8), (11, 3)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '.', '%', ''], [(13, 13), (8, 9), (12, 3)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 12))
Element 3: (3, (17, 12), ['.', '%', '', '%'], [(14, 13), (9, 9), (13, 3)], [False, True, False, True], 94, False, [True, False, False, False], 1097, 'West', (16, 12))
Element 4: (3, (16, 12), ['.', '.', '.', ''], [(15, 13), (10, 9), (13, 4)], [False, False, False, False], 92, False, [True, True, True, False], 1136, 'North', (16, 13))
Element 5: (3, (16, 13), ['', '', '%', ''], [(15, 12), (11, 9), (14, 4)], [False, False, True, False], 90, False, [False, False, False, False], 1175, 'West', (15, 13))
Element 6: (3, (15, 13), ['', '', '%', ''], [(15, 11), (12, 9), (15, 4)], [False, False, True, False], 88, False, [False, False, False, False], 1204, 'South', (15, 12))
Element 7: (3, (15, 12), ['.', '', '', ''], [(16, 11), (13, 9), (15, 5)], [False, False, False, False], 86, False, [True, False, False, False], 1233, 'West', (14, 12))
Element 8: (3, (14, 12), ['.', '.', '', ''], [(16, 10), (14, 9), (15, 6)], [False, False, False, False], 84, False, [True, True, False, False], 1272, 'South', (14, 11))
Element 9: (3, (14, 11), ['.', '.', '', ''], [(16, 9), (15, 9), (16, 6)], [False, False, False, False], 82, False, [True, True, False, False], 2301, 'South', (14, 10))
Element 10: (3, (14, 10), ['.', '', '', 'G'], [(16, 8), (15, 10), (17, 6)], [False, False, False, False], 80, False, [True, False, False, False], 2340, 'West', (13, 10))
Element 11: (3, (13, 10), ['.', '', '.', ''], [(17, 8), (16, 10), (18, 6)], [False, False, False, False], 78, False, [True, False, True, False], 2369, 'North', (13, 11))
Element 12: (3, (13, 11), ['.', '', '.', ''], [(18, 8), (16, 11), (18, 7)], [False, False, False, False], 76, False, [True, False, True, False], 2398, 'North', (13, 12))
Element 13: (3, (13, 12), ['%', '', '', ''], [(17, 8), (16, 12), (17, 7)], [True, False, False, False], 74, False, [False, False, False, False], 2417, 'North', (13, 13))
Element 14: (3, (13, 13), ['', '', '%', ''], [(16, 8), (17, 12), (16, 7)], [False, False, True, False], 72, False, [False, False, False, False], 2426, 'East', (14, 13))
Element 15: (3, (14, 13), ['', '', '%', ''], [(17, 8), (17, 13), (16, 8)], [False, False, True, False], 70, False, [False, False, False, False], 2425, 'West', (13, 13))
Element 16: (3, (13, 13), ['', '', '%', ''], [(17, 7), (18, 13), (15, 8)], [False, False, True, False], 68, False, [False, False, False, False], 2434, 'West', (12, 13))
Element 17: (3, (12, 13), ['', '%', '%', ''], [(18, 7), (17, 13), (14, 8)], [False, True, True, False], 66, False, [False, False, False, False], 2443, 'West', (11, 13))
Element 18: (3, (11, 13), ['.', '%', '%', ''], [(18, 6), (16, 13), (14, 7)], [False, True, True, False], 64, False, [True, False, False, False], 2452, 'West', (10, 13))
Element 19: (3, (10, 13), ['.', '.', '%', ''], [(17, 6), (15, 13), (14, 6)], [False, False, True, False], 62, False, [True, True, False, False], 2471, 'South', (10, 12))
Element 20: (3, (10, 12), ['.', '.', '', '%'], [(16, 6), (15, 12), (14, 5)], [False, False, False, True], 60, False, [True, True, False, False], 2490, 'South', (10, 11))
Element 21: (3, (10, 11), ['.', '.', '', '.'], [(16, 7), (15, 11), (13, 5)], [False, False, False, False], 58, False, [True, True, False, True], 2509, 'East', (11, 11))
Element 22: (3, (11, 11), ['', '.', '%', '.'], [(16, 6), (14, 11), (12, 5)], [False, False, True, False], 56, False, [False, True, False, True], 2528, 'East', (12, 11))
Element 23: (3, (12, 11), ['', '.', '%', ''], [(15, 6), (14, 12), (11, 5)], [False, False, True, False], 54, False, [False, True, False, False], 3537, 'South', (12, 10))
