Element 1: (0, (15, 13), ['.', '.', '%', '.'], [(4, 9), (12, 6), (12, 11)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (16, 13))
Element 2: (0, (16, 13), ['', '.', '%', '.'], [(5, 9), (12, 7), (13, 11)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (17, 13))
Element 3: (0, (17, 13), ['', '.', '%', '.'], [(6, 9), (13, 7), (14, 11)], [False, False, True, False], 94, False, [False, True, False, True], 78, 'East', (18, 13))
Element 4: (0, (18, 13), ['', '%', '%', '%'], [(7, 9), (14, 7), (15, 11)], [False, True, True, True], 92, False, [False, False, False, False], 117, 'West', (17, 13))
Element 5: (0, (17, 13), ['', '.', '%', ''], [(8, 9), (14, 8), (16, 11)], [False, False, True, False], 90, False, [False, True, False, False], 1136, 'South', (17, 12))
Element 6: (0, (17, 12), ['G', '%', '', '%'], [(9, 9), (15, 8), (16, 12)], [False, True, False, True], 88, False, [False, False, False, False], 1175, 'North', (17, 13))
Element 7: (0, (17, 13), ['', '', '%', ''], [(10, 9), (16, 8), (15, 12)], [False, False, True, False], 86, False, [False, False, False, False], 1204, 'West', (16, 13))
Element 8: (0, (16, 13), ['', '', '%', ''], [(11, 9), (16, 9), (14, 12)], [False, False, True, False], 84, False, [False, False, False, False], 2223, 'South', (16, 12))
Element 9: (0, (16, 12), ['', '', '', ''], [(12, 9), (16, 10), (14, 13)], [False, False, False, False], 82, False, [False, False, False, False], 2252, 'South', (16, 11))
Element 10: (0, (16, 11), ['', '', '', '%'], [(13, 9), (15, 10), (13, 13)], [False, False, False, True], 80, False, [False, False, False, False], 2281, 'South', (16, 10))
Element 11: (0, (16, 10), ['', '', '', '%'], [(14, 9), (15, 9), (13, 12)], [False, False, False, True], 78, False, [False, False, False, False], 2310, 'South', (16, 9))
Element 12: (0, (16, 9), ['', '', '', '%'], [(14, 10), (14, 9), (13, 13)], [False, False, False, True], 76, False, [False, False, False, False], 2319, 'South', (16, 8))
Element 13: (0, (16, 8), ['', '.', '', '.'], [(13, 10), (14, 10), (12, 13)], [False, False, False, False], 74, False, [False, True, False, True], 2338, 'East', (17, 8))
Element 14: (0, (17, 8), ['', '.', '%', '.'], [(12, 10), (14, 11), (11, 13)], [False, False, True, False], 72, False, [False, True, False, True], 2367, 'East', (18, 8))
Element 15: (0, (18, 8), ['', '.', '%', '%'], [(11, 10), (15, 11), (10, 13)], [False, False, True, True], 70, False, [False, True, False, False], 2396, 'South', (18, 7))
Element 16: (0, (18, 7), ['.', '.', '', '%'], [(11, 11), (16, 11), (10, 12)], [False, False, False, True], 68, False, [True, True, False, False], 2425, 'South', (18, 6))
Element 17: (0, (18, 6), ['.', '%', '', '%'], [(10, 11), (16, 12), (9, 12)], [False, True, False, True], 66, False, [True, False, False, False], 2454, 'West', (17, 6))
Element 18: (0, (17, 6), ['.', '%', '.', ''], [(10, 10), (17, 12), (9, 13)], [False, True, False, False], 64, False, [True, False, True, False], 2483, 'North', (17, 7))
Element 19: (0, (17, 7), ['.', '', '', ''], [(9, 10), (17, 13), (8, 13)], [False, False, False, False], 62, False, [True, False, False, False], 2512, 'West', (16, 7))
Element 20: (0, (16, 7), ['%', '.', '', ''], [(9, 11), (18, 13), (8, 12)], [True, False, False, False], 60, False, [False, True, False, False], 2541, 'South', (16, 6))
Element 21: (0, (16, 6), ['.', '%', '', ''], [(8, 11), (17, 13), (7, 12)], [False, True, False, False], 58, False, [True, False, False, False], 2570, 'West', (15, 6))
Element 22: (0, (15, 6), ['.', '.', '%', ''], [(8, 10), (16, 13), (7, 13)], [False, False, True, False], 56, False, [True, True, False, False], 2599, 'South', (15, 5))
Element 23: (0, (15, 5), ['.', '.', '', '%'], [(7, 10), (15, 13), (6, 13)], [False, False, False, True], 54, False, [True, True, False, False], 2628, 'South', (15, 4))
