Element 1: (3, (6, 12), ['', '.', '.', '.'], [(16, 12), (2, 4), (5, 13)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (7, 12))
Element 15: (3, (15, 9), ['', '.', '', ''], [(16, 8), (15, 5), (14, 8)], [False, False, False, False], 70, False, [False, True, False, False], 2535, 'South', (15, 8))
Element 16: (3, (15, 8), ['', '%', '', ''], [(17, 8), (15, 6), (14, 7)], [False, True, False, False], 68, False, [False, False, False, False], 2574, 'East', (16, 8))
Element 17: (3, (16, 8), ['', '.', '', ''], [(18, 8), (16, 6), (14, 6)], [False, False, False, False], 66, False, [False, True, False, False], 2603, 'South', (16, 7))
Element 18: (3, (16, 7), ['%', '', '', '.'], [(18, 7), (17, 6), (15, 6)], [True, False, False, False], 64, False, [False, False, False, True], 2632, 'East', (17, 7))
Element 19: (3, (17, 7), ['', '', '', ''], [(18, 6), (16, 6), (15, 5)], [False, False, False, False], 62, False, [False, False, False, False], 2651, 'East', (18, 7))
Element 20: (3, (18, 7), ['', '', '', '%'], [(17, 6), (15, 6), (15, 4)], [False, False, False, True], 60, False, [False, False, False, False], 2660, 'North', (18, 8))
Element 21: (3, (18, 8), ['', '', '%', '%'], [(17, 7), (14, 6), (15, 3)], [False, False, True, True], 58, False, [False, False, False, False], 2669, 'West', (17, 8))
Element 22: (3, (17, 8), ['', '', '%', ''], [(16, 7), (14, 7), (16, 3)], [False, False, True, False], 56, False, [False, False, False, False], 2678, 'East', (18, 8))
Element 23: (3, (18, 8), ['', '', '%', '%'], [(16, 6), (13, 7), (16, 2)], [False, False, True, True], 54, False, [False, False, False, False], 3687, 'South', (18, 7))
Element 24: (3, (18, 7), ['', '', '', '%'], [(15, 6), (13, 8), (16, 1)], [False, False, False, True], 52, False, [False, False, False, False], 3706, 'South', (18, 6))
Element 25: (3, (18, 6), ['', '%', '', '%'], [(15, 5), (12, 8), (17, 1)], [False, True, False, True], 50, False, [False, False, False, False], 3725, 'West', (17, 6))
Element 26: (3, (17, 6), ['', '%', '', ''], [(15, 4), (12, 7), (16, 1)], [False, True, False, False], 48, False, [False, False, False, False], 3734, 'West', (16, 6))
Element 27: (3, (16, 6), ['', '%', '', ''], [(14, 4), (12, 6), (15, 1)], [False, True, False, False], 46, False, [False, False, False, False], 3763, 'West', (15, 6))
Element 28: (3, (15, 6), ['', '', '%', ''], [(13, 4), (11, 6), (14, 1)], [False, False, True, False], 44, False, [False, False, False, False], 3792, 'South', (15, 5))
Element 29: (3, (15, 5), ['', '', '', '%'], [(13, 3), (11, 7), (13, 1)], [False, False, False, True], 42, False, [False, False, False, False], 3821, 'South', (15, 4))
Element 30: (3, (15, 4), ['', '', '', '%'], [(12, 3), (11, 6), (12, 1)], [False, False, False, True], 40, False, [False, False, False, False], 3840, 'South', (15, 3))
Element 31: (3, (15, 3), ['%', '%', '', ''], [(12, 4), (10, 6), (11, 1)], [True, True, False, False], 38, False, [False, False, False, False], 3869, 'East', (16, 3))
Element 32: (3, (16, 3), ['', '', '%', '.'], [(11, 4), (9, 6), (10, 1)], [False, False, True, False], 36, False, [False, False, False, True], 3898, 'East', (17, 3))
Element 33: (3, (17, 3), ['', '%', '%', '.'], [(11, 3), (8, 6), (9, 1)], [False, True, True, False], 34, False, [False, False, False, True], 3937, 'East', (18, 3))
Element 34: (3, (18, 3), ['', '%', '%', '%'], [(10, 3), (8, 5), (8, 1)], [False, True, True, True], 32, False, [False, False, False, False], 3976, 'West', (17, 3))
Element 35: (3, (17, 3), ['', '%', '%', ''], [(9, 3), (7, 5), (8, 2)], [False, True, True, False], 30, False, [False, False, False, False], 4005, 'West', (16, 3))
Element 36: (3, (16, 3), ['', '', '%', ''], [(8, 3), (7, 6), (7, 2)], [False, False, True, False], 28, False, [False, False, False, False], 4034, 'South', (16, 2))
Element 37: (3, (16, 2), ['%', '', '', '%'], [(7, 3), (6, 6), (7, 1)], [True, False, False, True], 26, False, [False, False, False, False], 4063, 'South', (16, 1))
Element 38: (3, (16, 1), ['', '%', '', ''], [(6, 3), (6, 5), (6, 1)], [False, True, False, False], 24, False, [False, False, False, False], 4092, 'East', (17, 1))
Element 39: (3, (17, 1), ['', '%', '%', '%'], [(6, 2), (5, 5), (5, 1)], [False, True, True, True], 22, False, [False, False, False, False], 4121, 'West', (16, 1))
Element 40: (3, (16, 1), ['', '%', '', ''], [(5, 2), (4, 5), (6, 1)], [False, True, False, False], 20, False, [False, False, False, False], 4140, 'West', (15, 1))
Element 41: (3, (15, 1), ['', '%', '%', ''], [(5, 3), (3, 5), (7, 1)], [False, True, True, False], 18, False, [False, False, False, False], 4159, 'West', (14, 1))
Element 42: (3, (14, 1), ['', '%', '%', ''], [(4, 3), (2, 5), (7, 2)], [False, True, True, False], 16, False, [False, False, False, False], 4178, 'West', (13, 1))
Element 43: (3, (13, 1), ['', '%', '%', ''], [(4, 2), (2, 6), (6, 2)], [False, True, True, False], 14, False, [False, False, False, False], 4197, 'West', (12, 1))
Element 44: (3, (12, 1), ['', '%', '%', ''], [(3, 2), (2, 7), (6, 3)], [False, True, True, False], 12, False, [False, False, False, False], 4216, 'West', (11, 1))
Element 45: (3, (11, 1), ['', '%', '%', ''], [(3, 3), (1, 7), (7, 3)], [False, True, True, False], 10, False, [False, False, False, False], 4235, 'West', (10, 1))
Element 46: (3, (10, 1), ['', '%', '%', ''], [(2, 3), (1, 6), (8, 3)], [False, True, True, False], 8, False, [False, False, False, False], 4254, 'West', (9, 1))
Element 47: (3, (9, 1), ['', '%', '%', ''], [(2, 4), (1, 5), (9, 3)], [False, True, True, False], 6, False, [False, False, False, False], 4263, 'West', (8, 1))
Element 48: (3, (8, 1), ['', '%', '', ''], [(3, 4), (1, 6), (10, 3)], [False, True, False, False], 4, False, [False, False, False, False], 4262, 'North', (8, 2))
Element 49: (3, (8, 2), ['', '', '', '%'], [(4, 4), (1, 7), (11, 3)], [False, False, False, True], 2, False, [False, False, False, False], 4261, 'North', (8, 3))
Element 50: (3, (8, 3), ['', '', '', ''], [(4, 4), (1, 7), (11, 3)], [False, False, False, False], 0, False, [False, False, False, False], 4260, 'Stop', (8, 3))
Element 51: #0#
