Element 1: (0, (16, 8), ['.', '.', 'F', '.'], [(7, 1), (9, 4), (14, 1)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (16, 9))
Element 2: (0, (16, 9), ['.', '', '.', '%'], [(8, 1), (9, 5), (15, 1)], [False, False, False, True], 96, False, [True, False, True, False], 1029, 'North', (16, 10))
Element 3: (0, (16, 10), ['.', '', '.', '%'], [(9, 1), (10, 5), (16, 1)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (16, 11))
Element 4: (0, (16, 11), ['.', '', '.', '%'], [(10, 1), (11, 5), (16, 2)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (16, 12))
Element 5: (0, (16, 12), ['.', '', '.', '.'], [(11, 1), (12, 5), (16, 3)], [False, False, False, False], 90, False, [True, False, True, True], 3126, 'East', (17, 12))
Element 6: (0, (17, 12), ['', '%', '.', '%'], [(12, 1), (13, 5), (17, 3)], [False, True, False, True], 88, False, [False, False, True, False], 3165, 'North', (17, 13))
Element 7: (0, (17, 13), ['.', '', '%', '.'], [(13, 1), (14, 5), (18, 3)], [False, False, True, False], 86, False, [True, False, False, True], 3204, 'East', (18, 13))
Element 8: (0, (18, 13), ['', '%', '%', '%'], [(14, 1), (15, 5), (17, 3)], [False, True, True, True], 84, False, [False, False, False, False], 3223, 'West', (17, 13))
Element 9: (0, (17, 13), ['.', '', '%', ''], [(15, 1), (15, 6), (16, 3)], [False, False, True, False], 82, False, [True, False, False, False], 3232, 'West', (16, 13))
Element 10: (0, (16, 13), ['.', '', '%', ''], [(16, 1), (16, 6), (15, 3)], [False, False, True, False], 80, False, [True, False, False, False], 3261, 'West', (15, 13))
Element 11: (0, (15, 13), ['.', '.', '%', ''], [(17, 1), (17, 6), (15, 4)], [False, False, True, False], 78, False, [True, True, False, False], 3300, 'South', (15, 12))
Element 12: (0, (15, 12), ['.', '.', '', ''], [(16, 1), (18, 6), (14, 4)], [False, False, False, False], 76, False, [True, True, False, False], 3329, 'South', (15, 11))
Element 13: (0, (15, 11), ['.', '.', '', ''], [(16, 2), (18, 7), (13, 4)], [False, False, False, False], 74, False, [True, True, False, False], 3358, 'South', (15, 10))
Element 14: (0, (15, 10), ['.', '.', '', ''], [(16, 3), (18, 8), (13, 3)], [False, False, False, False], 72, False, [True, True, False, False], 3387, 'South', (15, 9))
Element 15: (0, (15, 9), ['.', '.', '', ''], [(17, 3), (17, 8), (12, 3)], [False, False, False, False], 70, False, [True, True, False, False], 3416, 'South', (15, 8))
Element 16: (0, (15, 8), ['.', '%', '', ''], [(18, 3), (17, 7), (12, 4)], [False, True, False, False], 68, False, [True, False, False, False], 3445, 'West', (14, 8))
Element 17: (0, (14, 8), ['.', '.', '.', ''], [(17, 3), (16, 7), (11, 4)], [False, False, False, False], 66, False, [True, True, True, False], 3474, 'North', (14, 9))
Element 18: (0, (14, 9), ['.', '', '.', ''], [(16, 3), (16, 8), (11, 3)], [False, False, False, False], 64, False, [True, False, True, False], 3493, 'North', (14, 10))
Element 19: (0, (14, 10), ['.', '', '.', ''], [(15, 3), (16, 9), (10, 3)], [False, False, False, False], 62, False, [True, False, True, False], 3512, 'North', (14, 11))
Element 20: (0, (14, 11), ['.', '', '.', ''], [(15, 4), (16, 10), (9, 3)], [False, False, False, False], 60, False, [True, False, True, False], 3531, 'North', (14, 12))
Element 21: (0, (14, 12), ['.', '', '.', ''], [(15, 5), (16, 11), (8, 3)], [False, False, False, False], 58, False, [True, False, True, False], 3550, 'North', (14, 13))
Element 22: (0, (14, 13), ['.', '', '%', ''], [(15, 6), (16, 12), (8, 4)], [False, False, True, False], 56, False, [True, False, False, False], 3569, 'West', (13, 13))
Element 23: (0, (13, 13), ['.', '.', '%', ''], [(14, 6), (17, 12), (8, 5)], [False, False, True, False], 54, False, [True, True, False, False], 3598, 'South', (13, 12))
Element 24: (0, (13, 12), ['%', '.', '', ''], [(14, 7), (17, 13), (8, 6)], [True, False, False, False], 52, False, [False, True, False, False], 3627, 'South', (13, 11))
Element 25: (0, (13, 11), ['.', '.', '', ''], [(13, 7), (18, 13), (9, 6)], [False, False, False, False], 50, False, [True, True, False, False], 3656, 'South', (13, 10))
Element 26: (0, (13, 10), ['.', '.', '', ''], [(13, 8), (17, 13), (10, 6)], [False, False, False, False], 48, False, [True, True, False, False], 3685, 'South', (13, 9))
Element 27: (0, (13, 9), ['.', '', '', ''], [(12, 8), (16, 13), (11, 6)], [False, False, False, False], 46, False, [True, False, False, False], 3714, 'West', (12, 9))
Element 28: (0, (12, 9), ['.', '', '.', ''], [(12, 7), (15, 13), (12, 6)], [False, False, False, False], 44, False, [True, False, True, False], 3743, 'North', (12, 10))
Element 29: (0, (12, 10), ['.', '', '.', ''], [(11, 7), (15, 12), (12, 7)], [False, False, False, False], 42, False, [True, False, True, False], 3762, 'North', (12, 11))
Element 30: (0, (12, 11), ['.', '', '%', ''], [(11, 6), (15, 11), (13, 7)], [False, False, True, False], 40, False, [True, False, False, False], 3771, 'West', (11, 11))
Element 31: (0, (11, 11), ['.', '.', '%', ''], [(12, 6), (15, 10), (14, 7)], [False, False, True, False], 38, False, [True, True, False, False], 3780, 'South', (11, 10))
