Element 1: (1, (9, 9), ['F', '%', '.', '.'], [(16, 9), (11, 10), (14, 13)], [False, True, False, False], 98, False, [False, False, True, True], 999, 'West', (8, 9))
Element 2: (1, (8, 9), ['.', '.', '.', ''], [(16, 10), (12, 10), (15, 13)], [False, False, False, False], 96, False, [True, True, True, False], 2028, 'North', (8, 10))
Element 3: (1, (8, 10), ['.', '', '.', '.'], [(16, 11), (13, 10), (16, 13)], [False, False, False, False], 94, False, [True, False, True, True], 2067, 'East', (9, 10))
Element 4: (1, (9, 10), ['', '', '.', '.'], [(16, 12), (14, 10), (17, 13)], [False, False, False, False], 92, False, [False, False, True, True], 2106, 'East', (10, 10))
Element 5: (1, (10, 10), ['', '.', '.', ''], [(17, 12), (15, 10), (18, 13)], [False, False, False, False], 90, False, [False, True, True, False], 2145, 'North', (10, 11))
Element 6: (1, (10, 11), ['.', '', '.', '.'], [(16, 12), (15, 11), (17, 13)], [False, False, False, False], 88, False, [True, False, True, True], 2164, 'East', (11, 11))
Element 7: (1, (11, 11), ['', '', '%', '.'], [(16, 11), (15, 12), (17, 12)], [False, False, True, False], 86, False, [False, False, False, True], 2183, 'East', (12, 11))
Element 8: (1, (12, 11), ['', '', '%', '.'], [(15, 11), (14, 12), (16, 12)], [False, False, True, False], 84, False, [False, False, False, True], 2202, 'East', (13, 11))
Element 9: (1, (13, 11), ['', '', '.', 'G'], [(15, 12), (14, 11), (16, 11)], [False, False, False, False], 82, False, [False, False, True, False], 2221, 'North', (13, 12))
Element 10: (1, (13, 12), ['%', 'G', '.', ''], [(15, 13), (13, 11), (16, 10)], [True, False, False, False], 80, False, [False, False, True, False], 2230, 'North', (13, 13))
Element 11: (1, (13, 13), ['.', 'G', '%', ''], [(16, 13), (13, 12), (16, 9)], [False, False, True, False], 78, False, [True, False, False, False], 2239, 'West', (12, 13))
Element 12: (1, (12, 13), ['.', '%', '%', 'G'], [(17, 13), (13, 13), (15, 9)], [False, True, True, False], 76, False, [True, False, False, False], 2258, 'West', (11, 13))
Element 13: (1, (11, 13), ['.', '%', '%', ''], [(18, 13), (14, 13), (15, 8)], [False, True, True, False], 74, False, [True, False, False, False], 2277, 'West', (10, 13))
Element 14: (1, (10, 13), ['.', '.', '%', ''], [(17, 13), (15, 13), (14, 8)], [False, False, True, False], 72, False, [True, True, False, False], 2296, 'South', (10, 12))
Element 15: (1, (10, 12), ['.', '', '', '%'], [(17, 12), (16, 13), (14, 9)], [False, False, False, True], 70, False, [True, False, False, False], 2315, 'West', (9, 12))
Element 16: (1, (9, 12), ['.', '.', '.', ''], [(17, 13), (17, 13), (13, 9)], [False, False, False, False], 68, False, [True, True, True, False], 2334, 'North', (9, 13))
Element 17: (1, (9, 13), ['.', '', '%', ''], [(16, 13), (18, 13), (13, 8)], [False, False, True, False], 66, False, [True, False, False, False], 2353, 'West', (8, 13))
Element 18: (1, (8, 13), ['.', '.', '%', ''], [(15, 13), (17, 13), (13, 7)], [False, False, True, False], 64, False, [True, True, False, False], 2372, 'South', (8, 12))
Element 19: (1, (8, 12), ['.', '.', '', ''], [(15, 12), (17, 12), (14, 7)], [False, False, False, False], 62, False, [True, True, False, False], 2391, 'South', (8, 11))
Element 20: (1, (8, 11), ['.', '', '', '.'], [(14, 12), (16, 12), (14, 6)], [False, False, False, False], 60, False, [True, False, False, True], 2410, 'East', (9, 11))
Element 21: (1, (9, 11), ['', '', '', ''], [(14, 13), (16, 11), (15, 6)], [False, False, False, False], 58, False, [False, False, False, False], 2429, 'West', (8, 11))
