Element 1: (0, (11, 4), ['%', '.', 'F', '.'], [(2, 12), (6, 8), (14, 8)], [True, False, False, False], 98, False, [False, True, False, True], 0, 'North', (11, 5))
Element 17: (0, (16, 9), ['', '', '', '%'], [(14, 10), (17, 13), (16, 12)], [False, False, False, True], 66, False, [False, False, False, False], 3494, 'North', (16, 10))
Element 18: (0, (16, 10), ['', '', '', '%'], [(13, 10), (18, 13), (16, 13)], [False, False, False, True], 64, False, [False, False, False, False], 3503, 'North', (16, 11))
Element 19: (0, (16, 11), ['', '', 'G', '%'], [(13, 11), (17, 13), (16, 12)], [False, False, False, True], 62, False, [False, False, False, False], 3512, 'West', (15, 11))
Element 20: (0, (15, 11), ['', '', 'G', ''], [(13, 12), (16, 13), (15, 12)], [False, False, False, False], 60, False, [False, False, False, False], 3521, 'South', (15, 10))
Element 21: (0, (15, 10), ['', '', 'G', ''], [(13, 11), (15, 13), (15, 11)], [False, False, False, False], 58, False, [False, False, False, False], 3520, 'South', (15, 9))
Element 22: (0, (15, 9), ['', '', 'G', ''], [(12, 11), (14, 13), (15, 10)], [False, False, False, False], 56, False, [False, False, False, False], 3529, 'South', (15, 8))
Element 23: (0, (15, 8), ['', '%', 'G', ''], [(12, 10), (14, 12), (15, 9)], [False, True, False, False], 54, False, [False, False, False, False], 3538, 'West', (14, 8))
Element 24: (0, (14, 8), ['.', '.', 'G', ''], [(11, 10), (14, 11), (14, 9)], [False, False, False, False], 52, False, [True, True, False, False], 3547, 'South', (14, 7))
Element 25: (0, (14, 7), ['.', '.', '', '%'], [(11, 11), (14, 10), (13, 9)], [False, False, False, True], 50, False, [True, True, False, False], 3566, 'South', (14, 6))
Element 26: (0, (14, 6), ['%', '', '', ''], [(10, 11), (13, 10), (13, 8)], [True, False, False, False], 48, False, [False, False, False, False], 3595, 'North', (14, 7))
Element 27: (0, (14, 7), ['G', '', '', '%'], [(10, 10), (13, 11), (13, 7)], [False, False, False, True], 46, False, [False, False, False, False], 3614, 'South', (14, 6))
Element 28: (0, (14, 6), ['%', '', '', ''], [(9, 10), (13, 12), (12, 7)], [True, False, False, False], 44, False, [False, False, False, False], 3633, 'North', (14, 7))
Element 29: (0, (14, 7), ['', '', '', '%'], [(9, 11), (13, 13), (12, 8)], [False, False, False, True], 42, False, [False, False, False, False], 3652, 'North', (14, 8))
Element 30: (0, (14, 8), ['', '', '', ''], [(8, 11), (12, 13), (12, 9)], [False, False, False, False], 40, False, [False, False, False, False], 3661, 'West', (13, 8))
Element 31: (0, (13, 8), ['', '', '', ''], [(8, 10), (11, 13), (12, 10)], [False, False, False, False], 38, False, [False, False, False, False], 3670, 'North', (13, 9))
Element 32: (0, (13, 9), ['', '', 'G', ''], [(7, 10), (10, 13), (13, 10)], [False, False, False, False], 36, False, [False, False, False, False], 3679, 'East', (14, 9))
Element 33: (0, (14, 9), ['', '', 'G', ''], [(7, 11), (9, 13), (14, 10)], [False, False, False, False], 34, False, [False, False, False, False], 3698, 'West', (13, 9))
Element 34: (0, (13, 9), ['', '', '', ''], [(6, 11), (8, 13), (14, 11)], [False, False, False, False], 32, False, [False, False, False, False], 3717, 'West', (12, 9))
Element 35: (0, (12, 9), ['', '', '', ''], [(6, 10), (7, 13), (14, 12)], [False, False, False, False], 30, False, [False, False, False, False], 3736, 'North', (12, 10))
Element 36: (0, (12, 10), ['', '', '', ''], [(6, 9), (6, 13), (14, 13)], [False, False, False, False], 28, False, [False, False, False, False], 3755, 'East', (13, 10))
Element 37: (0, (13, 10), ['', '', '', ''], [(7, 9), (5, 13), (13, 13)], [False, False, False, False], 26, False, [False, False, False, False], 3774, 'East', (14, 10))
Element 38: (0, (14, 10), ['', '', '', ''], [(8, 9), (4, 13), (13, 12)], [False, False, False, False], 24, False, [False, False, False, False], 3783, 'North', (14, 11))
Element 39: (0, (14, 11), ['G', '', '', ''], [(9, 9), (3, 13), (13, 11)], [False, False, False, False], 22, False, [False, False, False, False], 3792, 'North', (14, 12))
Element 40: (0, (14, 12), ['', '', '', ''], [(10, 9), (2, 13), (12, 11)], [False, False, False, False], 20, False, [False, False, False, False], 3801, 'East', (15, 12))
Element 41: (0, (15, 12), ['', '', '', ''], [(11, 9), (1, 13), (11, 11)], [False, False, False, False], 18, False, [False, False, False, False], 3810, 'East', (16, 12))
Element 42: (0, (16, 12), ['', '', '', ''], [(12, 9), (1, 12), (11, 10)], [False, False, False, False], 16, False, [False, False, False, False], 3819, 'East', (17, 12))
Element 43: (0, (17, 12), ['', '%', '', '%'], [(13, 9), (2, 12), (11, 9)], [False, True, False, True], 14, False, [False, False, False, False], 3818, 'North', (17, 13))
Element 44: (0, (17, 13), ['', '', '%', ''], [(14, 9), (3, 12), (10, 9)], [False, False, True, False], 12, False, [False, False, False, False], 3817, 'East', (18, 13))
Element 45: (0, (18, 13), ['', '%', '%', '%'], [(15, 9), (3, 11), (10, 10)], [False, True, True, True], 10, False, [False, False, False, False], 3826, 'West', (17, 13))
Element 46: (0, (17, 13), ['', '', '%', ''], [(16, 9), (4, 11), (10, 11)], [False, False, True, False], 8, False, [False, False, False, False], 3835, 'West', (16, 13))
Element 47: (0, (16, 13), ['', '', '%', ''], [(16, 10), (5, 11), (10, 12)], [False, False, True, False], 6, False, [False, False, False, False], 3844, 'West', (15, 13))
Element 48: (0, (15, 13), ['', '', '%', ''], [(16, 11), (5, 10), (10, 13)], [False, False, True, False], 4, False, [False, False, False, False], 3853, 'West', (14, 13))
Element 49: (0, (14, 13), ['', '', '%', ''], [(16, 12), (5, 9), (11, 13)], [False, False, True, False], 2, False, [False, False, False, False], 3862, 'West', (13, 13))
Element 50: (0, (13, 13), ['G', '', '%', ''], [(17, 12), (5, 8), (12, 13)], [False, False, True, False], 0, False, [False, False, False, False], 3871, 'Stop', (13, 13))
Element 51: #0#
