Element 1: (0, (7, 9), ['.', '.', '.', 'F'], [(4, 10), (8, 12), (14, 6)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (8, 9))
Element 2: (0, (8, 9), ['', '.', '.', '.'], [(5, 10), (9, 12), (15, 6)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (9, 9))
Element 3: (0, (9, 9), ['', '%', '.', '.'], [(6, 10), (10, 12), (16, 6)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (10, 9))
Element 4: (0, (10, 9), ['', '%', '.', '.'], [(7, 10), (10, 13), (17, 6)], [False, True, False, False], 92, False, [False, False, True, True], 1107, 'East', (11, 9))
Element 5: (0, (11, 9), ['', '%', '.', '.'], [(8, 10), (11, 13), (18, 6)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (12, 9))
Element 6: (0, (12, 9), ['', '.', '.', '.'], [(9, 10), (12, 13), (18, 7)], [False, False, False, False], 88, False, [False, True, True, True], 1185, 'East', (13, 9))
Element 7: (0, (13, 9), ['', '.', '.', '.'], [(10, 10), (13, 13), (18, 8)], [False, False, False, False], 86, False, [False, True, True, True], 1224, 'East', (14, 9))
Element 8: (0, (14, 9), ['', '.', '.', '.'], [(11, 10), (14, 13), (17, 8)], [False, False, False, False], 84, False, [False, True, True, True], 1263, 'East', (15, 9))
Element 9: (0, (15, 9), ['', '.', '.', 'F'], [(12, 10), (15, 13), (17, 7)], [False, False, False, False], 82, False, [False, True, True, False], 1302, 'East', (16, 9))
Element 10: (0, (16, 9), ['', '.', '.', '%'], [(13, 10), (16, 13), (16, 7)], [False, False, False, True], 80, False, [False, True, True, False], 2331, 'North', (16, 10))
Element 11: (0, (16, 10), ['.', '', '.', '%'], [(14, 10), (17, 13), (16, 8)], [False, False, False, True], 78, False, [True, False, True, False], 2370, 'North', (16, 11))
Element 12: (0, (16, 11), ['.', '', '.', '%'], [(15, 10), (18, 13), (15, 8)], [False, False, False, True], 76, False, [True, False, True, False], 2409, 'North', (16, 12))
Element 13: (0, (16, 12), ['.', '', '', '.'], [(15, 11), (17, 13), (14, 8)], [False, False, False, False], 74, False, [True, False, False, True], 2438, 'East', (17, 12))
Element 14: (0, (17, 12), ['', '%', '', '%'], [(15, 12), (16, 13), (14, 7)], [False, True, False, True], 72, False, [False, False, False, False], 2467, 'North', (17, 13))
Element 15: (0, (17, 13), ['', '', '%', ''], [(14, 12), (15, 13), (13, 7)], [False, False, True, False], 70, False, [False, False, False, False], 2486, 'East', (18, 13))
Element 16: (0, (18, 13), ['', '%', '%', '%'], [(14, 11), (16, 13), (13, 8)], [False, True, True, True], 68, False, [False, False, False, False], 2505, 'West', (17, 13))
Element 17: (0, (17, 13), ['', '', '%', ''], [(13, 11), (16, 12), (12, 8)], [False, False, True, False], 66, False, [False, False, False, False], 2524, 'West', (16, 13))
Element 18: (0, (16, 13), ['', '', '%', ''], [(13, 12), (17, 12), (12, 7)], [False, False, True, False], 64, False, [False, False, False, False], 2543, 'West', (15, 13))
Element 19: (0, (15, 13), ['', '', '%', ''], [(13, 13), (16, 12), (12, 6)], [False, False, True, False], 62, False, [False, False, False, False], 2552, 'South', (15, 12))
Element 20: (0, (15, 12), ['', '', '', ''], [(14, 13), (16, 11), (12, 5)], [False, False, False, False], 60, False, [False, False, False, False], 2561, 'South', (15, 11))
Element 21: (0, (15, 11), ['', '', '', ''], [(15, 13), (16, 10), (11, 5)], [False, False, False, False], 58, False, [False, False, False, False], 3560, 'South', (15, 10))
Element 22: (0, (15, 10), ['', '', '', ''], [(16, 13), (16, 9), (11, 6)], [False, False, False, False], 56, False, [False, False, False, False], 3569, 'West', (14, 10))
Element 23: (0, (14, 10), ['', '', '', ''], [(17, 13), (16, 8), (11, 7)], [False, False, False, False], 54, False, [False, False, False, False], 3578, 'North', (14, 11))
Element 24: (0, (14, 11), ['', '', '', ''], [(18, 13), (17, 8), (11, 6)], [False, False, False, False], 52, False, [False, False, False, False], 3577, 'North', (14, 12))
Element 25: (0, (14, 12), ['', '', '', ''], [(17, 13), (18, 8), (10, 6)], [False, False, False, False], 50, False, [False, False, False, False], 3586, 'North', (14, 13))
Element 26: (0, (14, 13), ['', '', '%', ''], [(17, 12), (18, 7), (10, 5)], [False, False, True, False], 48, False, [False, False, False, False], 3595, 'West', (13, 13))
Element 27: (0, (13, 13), ['', '', '%', ''], [(16, 12), (18, 6), (9, 5)], [False, False, True, False], 46, False, [False, False, False, False], 3604, 'South', (13, 12))
Element 28: (0, (13, 12), ['%', '', '', ''], [(16, 11), (17, 6), (9, 6)], [True, False, False, False], 44, False, [False, False, False, False], 3613, 'South', (13, 11))
Element 29: (0, (13, 11), ['.', '', '', ''], [(16, 10), (17, 7), (8, 6)], [False, False, False, False], 42, False, [True, False, False, False], 3622, 'West', (12, 11))
Element 30: (0, (12, 11), ['.', '', '%', ''], [(16, 9), (16, 7), (8, 5)], [False, False, True, False], 40, False, [True, False, False, False], 3641, 'West', (11, 11))
Element 31: (0, (11, 11), ['.', '', '%', ''], [(16, 8), (16, 6), (8, 4)], [False, False, True, False], 38, False, [True, False, False, False], 3660, 'West', (10, 11))
Element 32: (0, (10, 11), ['.', '', '', ''], [(17, 8), (15, 6), (9, 4)], [False, False, False, False], 36, False, [True, False, False, False], 3679, 'West', (9, 11))
Element 33: (0, (9, 11), ['.', '', '', ''], [(18, 8), (15, 5), (9, 3)], [False, False, False, False], 34, False, [True, False, False, False], 3708, 'West', (8, 11))
Element 34: (0, (8, 11), ['.', '', '', ''], [(18, 7), (15, 4), (10, 3)], [False, False, False, False], 32, False, [True, False, False, False], 3737, 'West', (7, 11))
Element 35: (0, (7, 11), ['.', '', '.', ''], [(18, 6), (15, 3), (11, 3)], [False, False, False, False], 30, False, [True, False, True, False], 3766, 'North', (7, 12))
Element 36: (0, (7, 12), ['.', '', '.', ''], [(17, 6), (16, 3), (12, 3)], [False, False, False, False], 28, False, [True, False, True, False], 3795, 'North', (7, 13))
Element 37: (0, (7, 13), ['.', '', '%', '.'], [(17, 7), (16, 2), (13, 3)], [False, False, True, False], 26, False, [True, False, False, True], 4814, 'East', (8, 13))
Element 38: (0, (8, 13), ['', '', '%', '.'], [(16, 7), (16, 1), (13, 4)], [False, False, True, False], 24, False, [False, False, False, True], 4843, 'East', (9, 13))
Element 39: (0, (9, 13), ['', '', '%', ''], [(16, 6), (17, 1), (14, 4)], [False, False, True, False], 22, False, [False, False, False, False], 4872, 'East', (10, 13))
Element 40: (0, (10, 13), ['', '', '%', ''], [(15, 6), (16, 1), (14, 5)], [False, False, True, False], 20, False, [False, False, False, False], 4881, 'East', (11, 13))
Element 41: (0, (11, 13), ['', '%', '%', ''], [(15, 5), (15, 1), (13, 5)], [False, True, True, False], 18, False, [False, False, False, False], 4900, 'East', (12, 13))
Element 42: (0, (12, 13), ['', '%', '%', ''], [(15, 4), (14, 1), (14, 5)], [False, True, True, False], 16, False, [False, False, False, False], 4909, 'West', (11, 13))
Element 43: (0, (11, 13), ['', '%', '%', ''], [(15, 3), (13, 1), (14, 4)], [False, True, True, False], 14, False, [False, False, False, False], 4918, 'West', (10, 13))
Element 44: (0, (10, 13), ['', '', '%', ''], [(16, 3), (12, 1), (15, 4)], [False, False, True, False], 12, False, [False, False, False, False], 4927, 'South', (10, 12))
