Element 1: (2, (4, 4), ['.', '.', 'G', '.'], [(12, 7), (4, 5), (13, 10)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (5, 4))
Element 2: (2, (5, 4), ['', '.', 'G', '.'], [(13, 7), (5, 5), (14, 10)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (6, 4))
Element 3: (2, (6, 4), ['', '.', 'G', '.'], [(14, 7), (6, 5), (15, 10)], [False, False, False, False], 94, False, [False, True, False, True], 97, 'East', (7, 4))
Element 4: (2, (7, 4), ['', '.', 'G', '.'], [(14, 8), (7, 5), (16, 10)], [False, False, False, False], 92, False, [False, True, False, True], 136, 'East', (8, 4))
Element 5: (2, (8, 4), ['', '.', 'G', '.'], [(15, 8), (8, 5), (16, 9)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (9, 4))
Element 6: (2, (9, 4), ['', '.', 'G', '%'], [(15, 9), (9, 5), (16, 8)], [False, False, False, True], 88, False, [False, True, False, False], 1204, 'South', (9, 3))
Element 7: (2, (9, 3), ['.', '%', '', '.'], [(14, 9), (10, 5), (17, 8)], [False, True, False, False], 86, False, [True, False, False, True], 1243, 'East', (10, 3))
Element 8: (2, (10, 3), ['', '%', '%', '.'], [(13, 9), (11, 5), (18, 8)], [False, True, True, False], 84, False, [False, False, False, True], 2272, 'East', (11, 3))
Element 9: (2, (11, 3), ['', '%', '.', '.'], [(13, 8), (12, 5), (18, 7)], [False, True, False, False], 82, False, [False, False, True, True], 2311, 'East', (12, 3))
Element 10: (2, (12, 3), ['', '%', '.', '.'], [(12, 8), (13, 5), (18, 6)], [False, True, False, False], 80, False, [False, False, True, True], 2350, 'East', (13, 3))
Element 11: (2, (13, 3), ['', '%', '.', '%'], [(12, 9), (14, 5), (17, 6)], [False, True, False, True], 78, False, [False, False, True, False], 2389, 'North', (13, 4))
Element 12: (2, (13, 4), ['.', '', '', '.'], [(12, 10), (15, 5), (17, 7)], [False, False, False, False], 76, False, [True, False, False, True], 2428, 'East', (14, 4))
Element 13: (2, (14, 4), ['', '%', '', '.'], [(12, 11), (15, 6), (16, 7)], [False, True, False, False], 74, False, [False, False, False, True], 2467, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '.', '', '%'], [(13, 11), (14, 6), (16, 6)], [False, False, False, True], 72, False, [False, True, False, False], 2506, 'South', (15, 3))
Element 15: (2, (15, 3), ['%', '%', '', '.'], [(14, 11), (14, 7), (15, 6)], [True, True, False, False], 70, False, [False, False, False, True], 2525, 'East', (16, 3))
