Element 1: (3, (15, 9), ['.', '.', '.', 'F'], [(5, 11), (7, 3), (11, 3)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (16, 9))
Element 2: (3, (16, 9), ['', '.', '.', '%'], [(6, 11), (8, 3), (12, 3)], [False, False, False, True], 96, False, [False, True, True, False], 1058, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(7, 11), (9, 3), (13, 3)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (16, 11))
Element 4: (3, (16, 11), ['.', '', '.', '%'], [(8, 11), (9, 4), (13, 4)], [False, False, False, True], 92, False, [True, False, True, False], 1136, 'North', (16, 12))
Element 5: (3, (16, 12), ['.', '', '.', '.'], [(9, 11), (9, 5), (14, 4)], [False, False, False, False], 90, False, [True, False, True, True], 1175, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(10, 11), (10, 5), (15, 4)], [False, True, False, True], 88, False, [False, False, True, False], 1214, 'North', (17, 13))
Element 7: (3, (17, 13), ['.', '', '%', '.'], [(11, 11), (11, 5), (15, 5)], [False, False, True, False], 86, False, [True, False, False, True], 2243, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(12, 11), (12, 5), (15, 6)], [False, True, True, True], 84, False, [False, False, False, False], 2282, 'West', (17, 13))
Element 9: (3, (17, 13), ['.', '', '%', ''], [(13, 11), (13, 5), (16, 6)], [False, False, True, False], 82, False, [True, False, False, False], 2311, 'West', (16, 13))
Element 10: (3, (16, 13), ['.', '', '%', ''], [(14, 11), (14, 5), (17, 6)], [False, False, True, False], 80, False, [True, False, False, False], 2350, 'West', (15, 13))
Element 11: (3, (15, 13), ['.', '.', '%', ''], [(15, 11), (14, 6), (18, 6)], [False, False, True, False], 78, False, [True, True, False, False], 2389, 'South', (15, 12))
Element 12: (3, (15, 12), ['.', '', '', ''], [(15, 10), (14, 7), (18, 7)], [False, False, False, False], 76, False, [True, False, False, False], 2428, 'West', (14, 12))
Element 13: (3, (14, 12), ['.', '', '.', ''], [(14, 10), (14, 8), (18, 8)], [False, False, False, False], 74, False, [True, False, True, False], 2467, 'North', (14, 13))
Element 14: (3, (14, 13), ['.', '', '%', ''], [(14, 9), (15, 8), (17, 8)], [False, False, True, False], 72, False, [True, False, False, False], 2506, 'West', (13, 13))
