Element 1: (0, (11, 11), ['.', '.', '%', '.'], [(9, 4), (14, 6), (17, 6)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (12, 11))
Element 2: (0, (12, 11), ['', '.', '%', '.'], [(9, 5), (15, 6), (18, 6)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (13, 11))
Element 3: (0, (13, 11), ['', '.', '.', '.'], [(10, 5), (16, 6), (18, 7)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (14, 11))
Element 4: (0, (14, 11), ['', '.', '.', '.'], [(11, 5), (16, 7), (18, 8)], [False, False, False, False], 92, False, [False, True, True, True], 1107, 'East', (15, 11))
Element 5: (0, (15, 11), ['', '.', '.', '.'], [(12, 5), (17, 7), (17, 8)], [False, False, False, False], 90, False, [False, True, True, True], 1146, 'East', (16, 11))
Element 6: (0, (16, 11), ['', '.', '.', '%'], [(13, 5), (18, 7), (16, 8)], [False, False, False, True], 88, False, [False, True, True, False], 1175, 'North', (16, 12))
Element 7: (0, (16, 12), ['.', '', '.', '.'], [(14, 5), (18, 8), (16, 9)], [False, False, False, False], 86, False, [True, False, True, True], 2194, 'East', (17, 12))
Element 8: (0, (17, 12), ['', '%', '.', '%'], [(15, 5), (17, 8), (16, 10)], [False, True, False, True], 84, False, [False, False, True, False], 2223, 'North', (17, 13))
Element 9: (0, (17, 13), ['.', '', '%', '.'], [(15, 4), (16, 8), (15, 10)], [False, False, True, False], 82, False, [True, False, False, True], 2252, 'East', (18, 13))
Element 10: (0, (18, 13), ['', '%', '%', '%'], [(15, 3), (15, 8), (15, 9)], [False, True, True, True], 80, False, [False, False, False, False], 2291, 'West', (17, 13))
Element 11: (0, (17, 13), ['.', '', '%', ''], [(16, 3), (14, 8), (14, 9)], [False, False, True, False], 78, False, [True, False, False, False], 2320, 'West', (16, 13))
Element 12: (0, (16, 13), ['.', '', '%', ''], [(16, 2), (14, 7), (14, 10)], [False, False, True, False], 76, False, [True, False, False, False], 3349, 'West', (15, 13))
Element 13: (0, (15, 13), ['.', '.', '%', ''], [(16, 1), (13, 7), (13, 10)], [False, False, True, False], 74, False, [True, True, False, False], 3388, 'South', (15, 12))
Element 14: (0, (15, 12), ['.', '', '', ''], [(17, 1), (13, 8), (13, 9)], [False, False, False, False], 72, False, [True, False, False, False], 3427, 'West', (14, 12))
Element 15: (0, (14, 12), ['.', '', '.', ''], [(16, 1), (12, 8), (12, 9)], [False, False, False, False], 70, False, [True, False, True, False], 3456, 'North', (14, 13))
Element 16: (0, (14, 13), ['.', '', '%', ''], [(15, 1), (12, 7), (12, 10)], [False, False, True, False], 68, False, [True, False, False, False], 3495, 'West', (13, 13))
Element 17: (0, (13, 13), ['.', '.', '%', ''], [(14, 1), (12, 6), (11, 10)], [False, False, True, False], 66, False, [True, True, False, False], 3534, 'South', (13, 12))
