Element 1: (1, (5, 8), ['.', '%', '.', '.'], [(6, 4), (7, 3), (10, 10)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (6, 8))
Element 2: (1, (6, 8), ['', '%', '.', '.'], [(7, 4), (8, 3), (11, 10)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (7, 8))
Element 3: (1, (7, 8), ['', '%', '.', '.'], [(8, 4), (9, 3), (12, 10)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (8, 8))
Element 4: (1, (8, 8), ['', '%', 'F', '%'], [(9, 4), (10, 3), (13, 10)], [False, True, False, True], 92, False, [False, False, False, False], 126, 'North', (8, 9))
Element 5: (1, (8, 9), ['.', '', '.', '.'], [(9, 5), (11, 3), (14, 10)], [False, False, False, False], 90, False, [True, False, True, True], 1155, 'East', (9, 9))
Element 6: (1, (9, 9), ['', '%', '.', '.'], [(10, 5), (12, 3), (15, 10)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (10, 9))
Element 7: (1, (10, 9), ['', '%', '', '.'], [(11, 5), (13, 3), (16, 10)], [False, True, False, False], 86, False, [False, False, False, True], 2223, 'East', (11, 9))
Element 8: (1, (11, 9), ['', '%', '', '.'], [(12, 5), (13, 4), (16, 9)], [False, True, False, False], 84, False, [False, False, False, True], 3252, 'East', (12, 9))
Element 9: (1, (12, 9), ['', '.', '', '.'], [(13, 5), (14, 4), (16, 8)], [False, False, False, False], 82, False, [False, True, False, True], 3291, 'East', (13, 9))
Element 10: (1, (13, 9), ['', '.', '', '.'], [(14, 5), (15, 4), (17, 8)], [False, False, False, False], 80, False, [False, True, False, True], 3330, 'East', (14, 9))
Element 11: (1, (14, 9), ['', '.', '', '.'], [(14, 6), (15, 5), (18, 8)], [False, False, False, False], 78, False, [False, True, False, True], 3369, 'East', (15, 9))
Element 12: (1, (15, 9), ['', '.', '', ''], [(14, 7), (15, 6), (18, 7)], [False, False, False, False], 76, False, [False, True, False, False], 3408, 'South', (15, 8))
Element 13: (1, (15, 8), ['G', '%', '', ''], [(14, 8), (16, 6), (18, 6)], [False, True, False, False], 74, False, [False, False, False, False], 3447, 'East', (16, 8))
Element 14: (1, (16, 8), ['', '.', '', ''], [(13, 8), (17, 6), (18, 7)], [False, False, False, False], 72, False, [False, True, False, False], 3466, 'South', (16, 7))
Element 15: (1, (16, 7), ['%', '', '', 'G'], [(13, 7), (17, 7), (18, 6)], [True, False, False, False], 70, False, [False, False, False, False], 3495, 'South', (16, 6))
Element 16: (1, (16, 6), ['', '%', '', 'G'], [(12, 7), (18, 7), (17, 6)], [False, True, False, False], 68, False, [False, False, False, False], 3504, 'West', (15, 6))
Element 17: (1, (15, 6), ['', '', '%', ''], [(12, 8), (18, 8), (17, 7)], [False, False, True, False], 66, False, [False, False, False, False], 3513, 'South', (15, 5))
Element 18: (1, (15, 5), ['', '', '', '%'], [(12, 9), (17, 8), (16, 7)], [False, False, False, True], 64, False, [False, False, False, False], 3512, 'South', (15, 4))
Element 19: (1, (15, 4), ['', '.', '', '%'], [(13, 9), (16, 8), (16, 6)], [False, False, False, True], 62, False, [False, True, False, False], 3511, 'South', (15, 3))
Element 20: (1, (15, 3), ['%', '%', '', '.'], [(14, 9), (16, 9), (15, 6)], [True, True, False, False], 60, False, [False, False, False, True], 3520, 'East', (16, 3))
Element 21: (1, (16, 3), ['', 'F', '%', '.'], [(15, 9), (16, 10), (15, 5)], [False, False, True, False], 58, False, [False, False, False, True], 3529, 'South', (16, 2))
Element 22: (1, (16, 2), ['%', '.', '', '%'], [(16, 9), (16, 11), (15, 4)], [True, False, False, True], 56, False, [False, True, False, False], 4538, 'South', (16, 1))
Element 23: (1, (16, 1), ['.', '%', '', '.'], [(16, 10), (16, 12), (15, 3)], [False, True, False, False], 54, False, [True, False, False, True], 4557, 'East', (17, 1))
Element 24: (1, (17, 1), ['', '%', '%', '%'], [(16, 11), (17, 12), (16, 3)], [False, True, True, True], 52, False, [False, False, False, False], 4576, 'West', (16, 1))
Element 25: (1, (16, 1), ['.', '%', '', ''], [(15, 11), (17, 13), (17, 3)], [False, True, False, False], 50, False, [True, False, False, False], 4605, 'West', (15, 1))
Element 26: (1, (15, 1), ['.', '%', '%', ''], [(15, 12), (18, 13), (18, 3)], [False, True, True, False], 48, False, [True, False, False, False], 4644, 'West', (14, 1))
Element 27: (1, (14, 1), ['.', '%', '%', ''], [(15, 13), (17, 13), (17, 3)], [False, True, True, False], 46, False, [True, False, False, False], 4663, 'West', (13, 1))
Element 28: (1, (13, 1), ['.', '%', '%', ''], [(14, 13), (16, 13), (16, 3)], [False, True, True, False], 44, False, [True, False, False, False], 4692, 'West', (12, 1))
Element 29: (1, (12, 1), ['.', '%', '%', ''], [(14, 12), (15, 13), (16, 2)], [False, True, True, False], 42, False, [True, False, False, False], 4711, 'West', (11, 1))
Element 30: (1, (11, 1), ['.', '%', '%', ''], [(14, 11), (15, 12), (16, 1)], [False, True, True, False], 40, False, [True, False, False, False], 4730, 'West', (10, 1))
