Element 1: (2, (5, 8), ['.', '%', '.', '.'], [(17, 13), (3, 4), (5, 12)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (6, 8))
Element 2: (2, (6, 8), ['', '%', '.', '.'], [(18, 13), (4, 4), (6, 12)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (7, 8))
Element 3: (2, (7, 8), ['', '%', '.', '.'], [(17, 13), (5, 4), (7, 12)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (8, 8))
Element 4: (2, (8, 8), ['', '%', 'F', '%'], [(17, 12), (6, 4), (8, 12)], [False, True, False, True], 92, False, [False, False, False, False], 126, 'North', (8, 9))
Element 5: (2, (8, 9), ['.', '', '.', '.'], [(16, 12), (7, 4), (9, 12)], [False, False, False, False], 90, False, [True, False, True, True], 1155, 'East', (9, 9))
Element 6: (2, (9, 9), ['', '%', '.', '.'], [(16, 11), (8, 4), (10, 12)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (10, 9))
Element 7: (2, (10, 9), ['', '%', '.', '.'], [(16, 10), (9, 4), (10, 13)], [False, True, False, False], 86, False, [False, False, True, True], 1233, 'East', (11, 9))
Element 8: (2, (11, 9), ['', '%', '.', '.'], [(16, 9), (9, 5), (11, 13)], [False, True, False, False], 84, False, [False, False, True, True], 2262, 'East', (12, 9))
Element 9: (2, (12, 9), ['', '.', '.', '.'], [(16, 8), (10, 5), (12, 13)], [False, False, False, False], 82, False, [False, True, True, True], 2301, 'East', (13, 9))
Element 10: (2, (13, 9), ['', '.', '.', '.'], [(17, 8), (11, 5), (13, 13)], [False, False, False, False], 80, False, [False, True, True, True], 3330, 'East', (14, 9))
Element 11: (2, (14, 9), ['', '.', '.', '.'], [(18, 8), (12, 5), (14, 13)], [False, False, False, False], 78, False, [False, True, True, True], 3369, 'East', (15, 9))
Element 12: (2, (15, 9), ['', '.', '.', ''], [(18, 7), (13, 5), (15, 13)], [False, False, False, False], 76, False, [False, True, True, False], 3408, 'North', (15, 10))
Element 13: (2, (15, 10), ['.', '', '.', ''], [(18, 6), (14, 5), (15, 12)], [False, False, False, False], 74, False, [True, False, True, False], 3447, 'North', (15, 11))
Element 14: (2, (15, 11), ['.', '', '', ''], [(17, 6), (15, 5), (14, 12)], [False, False, False, False], 72, False, [True, False, False, False], 3486, 'West', (14, 11))
Element 15: (2, (14, 11), ['.', '.', '', ''], [(17, 7), (15, 6), (13, 12)], [False, False, False, False], 70, False, [True, True, False, False], 3525, 'South', (14, 10))
Element 16: (2, (14, 10), ['.', '', '', ''], [(16, 7), (16, 6), (13, 11)], [False, False, False, False], 68, False, [True, False, False, False], 3564, 'West', (13, 10))
Element 17: (2, (13, 10), ['.', '', '', ''], [(17, 7), (17, 6), (12, 11)], [False, False, False, False], 66, False, [True, False, False, False], 3583, 'West', (12, 10))
Element 18: (2, (12, 10), ['.', '', '', ''], [(16, 7), (18, 6), (11, 11)], [False, False, False, False], 64, False, [True, False, False, False], 3602, 'West', (11, 10))
Element 19: (2, (11, 10), ['.', '', '', ''], [(16, 6), (18, 7), (10, 11)], [False, False, False, False], 62, False, [True, False, False, False], 3621, 'West', (10, 10))
Element 20: (2, (10, 10), ['.', '', '', ''], [(15, 6), (18, 8), (9, 11)], [False, False, False, False], 60, False, [True, False, False, False], 3640, 'West', (9, 10))
Element 21: (2, (9, 10), ['.', '', '', ''], [(14, 6), (17, 8), (8, 11)], [False, False, False, False], 58, False, [True, False, False, False], 3669, 'West', (8, 10))
Element 22: (2, (8, 10), ['.', '', '', ''], [(14, 7), (17, 7), (7, 11)], [False, False, False, False], 56, False, [True, False, False, False], 3698, 'West', (7, 10))
Element 23: (2, (7, 10), ['.', '.', '', ''], [(14, 8), (16, 7), (6, 11)], [False, False, False, False], 54, False, [True, True, False, False], 3727, 'South', (7, 9))
Element 24: (2, (7, 9), ['.', '', '', ''], [(15, 8), (16, 8), (6, 10)], [False, False, False, False], 52, False, [True, False, False, False], 3756, 'West', (6, 9))
Element 25: (2, (6, 9), ['.', '', '', ''], [(15, 9), (16, 9), (5, 10)], [False, False, False, False], 50, False, [True, False, False, False], 3775, 'West', (5, 9))
