Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(8, 1), (13, 13), (16, 12)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (16, 2))
Element 24: (3, (13, 5), ['', '', '%', ''], [(17, 3), (14, 7), (11, 13)], [False, False, True, False], 52, False, [False, False, False, False], 3656, 'East', (14, 5))
Element 25: (3, (14, 5), ['', '', '', ''], [(18, 3), (13, 7), (10, 13)], [False, False, False, False], 50, False, [False, False, False, False], 3685, 'East', (15, 5))
Element 26: (3, (15, 5), ['', '', '', '%'], [(17, 3), (13, 8), (10, 12)], [False, False, False, True], 48, False, [False, False, False, False], 3704, 'North', (15, 6))
Element 27: (3, (15, 6), ['', '', '%', ''], [(16, 3), (13, 9), (10, 11)], [False, False, True, False], 46, False, [False, False, False, False], 3723, 'East', (16, 6))
Element 28: (3, (16, 6), ['', '%', '', ''], [(16, 2), (12, 9), (11, 11)], [False, True, False, False], 44, False, [False, False, False, False], 3742, 'East', (17, 6))
Element 29: (3, (17, 6), ['', '%', '', ''], [(16, 1), (12, 10), (12, 11)], [False, True, False, False], 42, False, [False, False, False, False], 3761, 'East', (18, 6))
Element 30: (3, (18, 6), ['', '%', '', '%'], [(17, 1), (11, 10), (12, 10)], [False, True, False, True], 40, False, [False, False, False, False], 3770, 'North', (18, 7))
Element 31: (3, (18, 7), ['', '', '', '%'], [(16, 1), (11, 9), (12, 9)], [False, False, False, True], 38, False, [False, False, False, False], 3779, 'North', (18, 8))
Element 32: (3, (18, 8), ['', '', '%', '%'], [(15, 1), (10, 9), (12, 8)], [False, False, True, True], 36, False, [False, False, False, False], 3798, 'West', (17, 8))
Element 33: (3, (17, 8), ['', '', '%', ''], [(14, 1), (10, 10), (12, 7)], [False, False, True, False], 34, False, [False, False, False, False], 3817, 'South', (17, 7))
Element 34: (3, (17, 7), ['', '', '', ''], [(15, 1), (9, 10), (12, 6)], [False, False, False, False], 32, False, [False, False, False, False], 3836, 'West', (16, 7))
Element 35: (3, (16, 7), ['%', '', '', ''], [(16, 1), (9, 11), (11, 6)], [True, False, False, False], 30, False, [False, False, False, False], 3855, 'North', (16, 8))
Element 36: (3, (16, 8), ['', '', '', ''], [(16, 2), (9, 12), (11, 7)], [False, False, False, False], 28, False, [False, False, False, False], 3874, 'North', (16, 9))
Element 37: (3, (16, 9), ['', '', '', '%'], [(16, 3), (9, 13), (11, 6)], [False, False, False, True], 26, False, [False, False, False, False], 3883, 'North', (16, 10))
Element 38: (3, (16, 10), ['', '', '', '%'], [(15, 3), (8, 13), (10, 6)], [False, False, False, True], 24, False, [False, False, False, False], 3902, 'North', (16, 11))
Element 39: (3, (16, 11), ['', '', '', '%'], [(15, 4), (8, 12), (9, 6)], [False, False, False, True], 22, False, [False, False, False, False], 3921, 'North', (16, 12))
Element 40: (3, (16, 12), ['', '', '', ''], [(14, 4), (8, 11), (8, 6)], [False, False, False, False], 20, False, [False, False, False, False], 3940, 'East', (17, 12))
Element 41: (3, (17, 12), ['', '%', '', '%'], [(14, 5), (8, 10), (8, 5)], [False, True, False, True], 18, False, [False, False, False, False], 3959, 'North', (17, 13))
Element 42: (3, (17, 13), ['', '', '%', ''], [(15, 5), (8, 9), (7, 5)], [False, False, True, False], 16, False, [False, False, False, False], 4968, 'East', (18, 13))
Element 43: (3, (18, 13), ['', '%', '%', '%'], [(15, 6), (9, 9), (7, 6)], [False, True, True, True], 14, False, [False, False, False, False], 4987, 'West', (17, 13))
Element 44: (3, (17, 13), ['', '', '%', ''], [(16, 6), (8, 9), (6, 6)], [False, False, True, False], 12, False, [False, False, False, False], 4996, 'West', (16, 13))
Element 45: (3, (16, 13), ['', '', '%', ''], [(17, 6), (8, 8), (6, 5)], [False, False, True, False], 10, False, [False, False, False, False], 5015, 'West', (15, 13))
Element 46: (3, (15, 13), ['', '', '%', ''], [(18, 6), (7, 8), (6, 4)], [False, False, True, False], 8, False, [False, False, False, False], 5034, 'South', (15, 12))
Element 47: (3, (15, 12), ['', '', '', ''], [(18, 7), (7, 9), (6, 3)], [False, False, False, False], 6, False, [False, False, False, False], 5053, 'South', (15, 11))
Element 48: (3, (15, 11), ['', '', '', ''], [(18, 8), (7, 10), (6, 2)], [False, False, False, False], 4, False, [False, False, False, False], 5072, 'South', (15, 10))
Element 49: (3, (15, 10), ['', '', '', ''], [(17, 8), (7, 11), (6, 1)], [False, False, False, False], 2, False, [False, False, False, False], 5091, 'South', (15, 9))
Element 50: (3, (15, 9), ['', '', '', ''], [(17, 8), (7, 11), (6, 1)], [False, False, False, False], 0, False, [False, False, False, False], 5090, 'Stop', (15, 9))
Element 51: #0#
