Element 1: (2, (16, 8), ['.', '.', 'F', '.'], [(6, 11), (5, 8), (17, 7)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (16, 9))
Element 2: (2, (16, 9), ['.', '', '.', '%'], [(7, 11), (6, 8), (18, 7)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (16, 10))
Element 3: (2, (16, 10), ['.', '', '.', '%'], [(8, 11), (7, 8), (18, 8)], [False, False, False, True], 94, False, [True, False, True, False], 1087, 'North', (16, 11))
Element 4: (2, (16, 11), ['.', '', '.', '%'], [(9, 11), (8, 8), (17, 8)], [False, False, False, True], 92, False, [True, False, True, False], 1126, 'North', (16, 12))
Element 5: (2, (16, 12), ['.', '', '.', '.'], [(10, 11), (8, 9), (16, 8)], [False, False, False, False], 90, False, [True, False, True, True], 2145, 'East', (17, 12))
Element 6: (2, (17, 12), ['', '%', '.', '%'], [(11, 11), (9, 9), (16, 7)], [False, True, False, True], 88, False, [False, False, True, False], 2184, 'North', (17, 13))
Element 7: (2, (17, 13), ['.', '', '%', '.'], [(12, 11), (10, 9), (16, 6)], [False, False, True, False], 86, False, [True, False, False, True], 2223, 'East', (18, 13))
Element 8: (2, (18, 13), ['', '%', '%', '%'], [(13, 11), (11, 9), (17, 6)], [False, True, True, True], 84, False, [False, False, False, False], 2262, 'West', (17, 13))
Element 9: (2, (17, 13), ['.', '', '%', ''], [(14, 11), (12, 9), (18, 6)], [False, False, True, False], 82, False, [True, False, False, False], 2291, 'West', (16, 13))
Element 10: (2, (16, 13), ['.', '', '%', ''], [(15, 11), (13, 9), (17, 6)], [False, False, True, False], 80, False, [True, False, False, False], 2320, 'West', (15, 13))
Element 11: (2, (15, 13), ['.', 'G', '%', ''], [(15, 12), (14, 9), (16, 6)], [False, False, True, False], 78, False, [True, False, False, False], 2349, 'West', (14, 13))
Element 12: (2, (14, 13), ['.', 'G', '%', ''], [(14, 12), (15, 9), (15, 6)], [False, False, True, False], 76, False, [True, False, False, False], 2388, 'West', (13, 13))
Element 13: (2, (13, 13), ['.', 'G', '%', ''], [(13, 12), (15, 10), (15, 5)], [False, False, True, False], 74, False, [True, False, False, False], 2427, 'West', (12, 13))
Element 14: (2, (12, 13), ['.', '%', '%', 'G'], [(13, 13), (14, 10), (15, 4)], [False, True, True, False], 72, False, [True, False, False, False], 2456, 'West', (11, 13))
Element 15: (2, (11, 13), ['.', '%', '%', ''], [(14, 13), (13, 10), (15, 3)], [False, True, True, False], 70, False, [True, False, False, False], 2485, 'West', (10, 13))
Element 16: (2, (10, 13), ['.', '.', '%', ''], [(15, 13), (12, 10), (16, 3)], [False, False, True, False], 68, False, [True, True, False, False], 2514, 'South', (10, 12))
