Element 1: (3, (9, 11), ['.', '.', 'G', '.'], [(12, 7), (5, 11), (9, 12)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'East', (10, 11))
Element 24: (3, (10, 13), ['.', '', '%', ''], [(14, 12), (16, 11), (18, 6)], [False, False, True, False], 52, False, [True, False, False, False], 2506, 'West', (9, 13))
Element 25: (3, (9, 13), ['.', '', '%', ''], [(14, 13), (16, 12), (17, 6)], [False, False, True, False], 50, False, [True, False, False, False], 2525, 'West', (8, 13))
Element 26: (3, (8, 13), ['.', '', '%', ''], [(13, 13), (17, 12), (17, 7)], [False, False, True, False], 48, False, [True, False, False, False], 2544, 'West', (7, 13))
Element 27: (3, (7, 13), ['.', '.', '%', ''], [(13, 12), (17, 13), (16, 7)], [False, False, True, False], 46, False, [True, True, False, False], 2563, 'South', (7, 12))
Element 28: (3, (7, 12), ['.', '', '', ''], [(13, 11), (18, 13), (16, 6)], [False, False, False, False], 44, False, [True, False, False, False], 2582, 'West', (6, 12))
Element 29: (3, (6, 12), ['.', '', '.', ''], [(13, 10), (17, 13), (15, 6)], [False, False, False, False], 42, False, [True, False, True, False], 2601, 'North', (6, 13))
Element 30: (3, (6, 13), ['.', '', '%', ''], [(13, 9), (16, 13), (15, 5)], [False, False, True, False], 40, False, [True, False, False, False], 2620, 'West', (5, 13))
Element 31: (3, (5, 13), ['.', '.', '%', ''], [(13, 8), (15, 13), (15, 4)], [False, False, True, False], 38, False, [True, True, False, False], 2649, 'South', (5, 12))
Element 32: (3, (5, 12), ['.', '', '', ''], [(12, 8), (15, 12), (15, 3)], [False, False, False, False], 36, False, [True, False, False, False], 2678, 'West', (4, 12))
Element 33: (3, (4, 12), ['.', '', '.', ''], [(12, 9), (14, 12), (16, 3)], [False, False, False, False], 34, False, [True, False, True, False], 2697, 'North', (4, 13))
Element 34: (3, (4, 13), ['.', '', '%', ''], [(12, 10), (14, 13), (16, 2)], [False, False, True, False], 32, False, [True, False, False, False], 3706, 'West', (3, 13))
Element 35: (3, (3, 13), ['.', '.', '%', ''], [(12, 11), (13, 13), (16, 1)], [False, False, True, False], 30, False, [True, True, False, False], 3725, 'South', (3, 12))
Element 36: (3, (3, 12), ['.', '.', '', ''], [(11, 11), (13, 12), (17, 1)], [False, False, False, False], 28, False, [True, True, False, False], 3744, 'South', (3, 11))
Element 37: (3, (3, 11), ['%', '.', '', ''], [(11, 10), (13, 13), (16, 1)], [True, False, False, False], 26, False, [False, True, False, False], 3753, 'South', (3, 10))
Element 38: (3, (3, 10), ['.', '.', '', '.'], [(11, 9), (12, 13), (15, 1)], [False, False, False, False], 24, False, [True, True, False, True], 3772, 'East', (4, 10))
Element 39: (3, (4, 10), ['', '.', '', '.'], [(10, 9), (11, 13), (14, 1)], [False, False, False, False], 22, False, [False, True, False, True], 3791, 'East', (5, 10))
Element 40: (3, (5, 10), ['', '.', '', '.'], [(10, 10), (10, 13), (13, 1)], [False, False, False, False], 20, False, [False, True, False, True], 3810, 'East', (6, 10))
Element 41: (3, (6, 10), ['', '.', '', '.'], [(10, 11), (10, 12), (12, 1)], [False, False, False, False], 18, False, [False, True, False, True], 3829, 'East', (7, 10))
Element 42: (3, (7, 10), ['', '.', '', ''], [(9, 11), (9, 12), (11, 1)], [False, False, False, False], 16, False, [False, True, False, False], 3848, 'South', (7, 9))
Element 43: (3, (7, 9), ['.', '.', '', ''], [(9, 10), (9, 13), (10, 1)], [False, False, False, False], 14, False, [True, True, False, False], 3867, 'South', (7, 8))
Element 44: (3, (7, 8), ['.', '%', '', '.'], [(9, 9), (8, 13), (9, 1)], [False, True, False, False], 12, False, [True, False, False, True], 3886, 'East', (8, 8))
Element 45: (3, (8, 8), ['', '%', 'G', '%'], [(8, 9), (8, 12), (8, 1)], [False, True, False, True], 10, False, [False, False, False, False], 3905, 'West', (7, 8))
Element 46: (3, (7, 8), ['.', '%', '', ''], [(8, 10), (7, 12), (8, 2)], [False, True, False, False], 8, False, [True, False, False, False], 3914, 'West', (6, 8))
Element 47: (3, (6, 8), ['.', '%', '.', ''], [(8, 11), (7, 13), (8, 3)], [False, True, False, False], 6, False, [True, False, True, False], 3933, 'North', (6, 9))
Element 48: (3, (6, 9), ['.', '', '', ''], [(8, 12), (6, 13), (9, 3)], [False, False, False, False], 4, False, [True, False, False, False], 3952, 'West', (5, 9))
Element 49: (3, (5, 9), ['.', '.', '', ''], [(9, 12), (6, 12), (10, 3)], [False, False, False, False], 2, False, [True, True, False, False], 3971, 'South', (5, 8))
Element 50: (3, (5, 8), ['.', '%', '', ''], [(9, 12), (6, 12), (10, 3)], [False, True, False, False], 0, False, [True, False, False, False], 3980, 'Stop', (5, 8))
Element 51: #0#
