Element 1: (3, (14, 10), ['G', '.', '.', '.'], [(18, 8), (6, 2), (13, 10)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (15, 10))
Element 15: (3, (17, 1), ['', '%', '%', '%'], [(17, 7), (14, 8), (14, 13)], [False, True, True, True], 70, False, [False, False, False, False], 2445, 'West', (16, 1))
Element 16: (3, (16, 1), ['.', '%', '', ''], [(17, 8), (15, 8), (13, 13)], [False, True, False, False], 68, False, [True, False, False, False], 2464, 'West', (15, 1))
Element 17: (3, (15, 1), ['.', '%', '%', ''], [(16, 8), (15, 9), (13, 12)], [False, True, True, False], 66, False, [True, False, False, False], 2493, 'West', (14, 1))
Element 18: (3, (14, 1), ['.', '%', '%', ''], [(16, 9), (14, 9), (13, 13)], [False, True, True, False], 64, False, [True, False, False, False], 2512, 'West', (13, 1))
Element 19: (3, (13, 1), ['.', '%', '%', ''], [(16, 10), (13, 9), (12, 13)], [False, True, True, False], 62, False, [True, False, False, False], 2541, 'West', (12, 1))
Element 20: (3, (12, 1), ['.', '%', '%', ''], [(16, 11), (13, 8), (11, 13)], [False, True, True, False], 60, False, [True, False, False, False], 2570, 'West', (11, 1))
Element 21: (3, (11, 1), ['.', '%', '%', ''], [(16, 12), (13, 7), (10, 13)], [False, True, True, False], 58, False, [True, False, False, False], 2599, 'West', (10, 1))
Element 22: (3, (10, 1), ['.', '%', '%', ''], [(17, 12), (12, 7), (10, 12)], [False, True, True, False], 56, False, [True, False, False, False], 2628, 'West', (9, 1))
Element 23: (3, (9, 1), ['.', '%', '%', ''], [(17, 13), (12, 8), (10, 11)], [False, True, True, False], 54, False, [True, False, False, False], 2657, 'West', (8, 1))
Element 24: (3, (8, 1), ['.', '%', '', ''], [(18, 13), (12, 9), (11, 11)], [False, True, False, False], 52, False, [True, False, False, False], 2686, 'West', (7, 1))
Element 25: (3, (7, 1), ['.', '%', '', ''], [(17, 13), (11, 9), (12, 11)], [False, True, False, False], 50, False, [True, False, False, False], 2715, 'West', (6, 1))
Element 26: (3, (6, 1), ['.', '%', '', ''], [(16, 13), (11, 10), (11, 11)], [False, True, False, False], 48, False, [True, False, False, False], 2734, 'West', (5, 1))
Element 27: (3, (5, 1), ['%', '%', '', ''], [(15, 13), (10, 10), (11, 10)], [True, True, False, False], 46, False, [False, False, False, False], 2753, 'North', (5, 2))
Element 28: (3, (5, 2), ['.', '', '.', ''], [(15, 12), (10, 9), (11, 9)], [False, False, False, False], 44, False, [True, False, True, False], 2762, 'North', (5, 3))
Element 29: (3, (5, 3), ['.', '', '.', '.'], [(15, 11), (9, 9), (12, 9)], [False, False, False, False], 42, False, [True, False, True, True], 2781, 'East', (6, 3))
Element 30: (3, (6, 3), ['', '', '.', '.'], [(15, 10), (8, 9), (13, 9)], [False, False, False, False], 40, False, [False, False, True, True], 3790, 'East', (7, 3))
Element 31: (3, (7, 3), ['', '', '.', ''], [(15, 9), (8, 10), (14, 9)], [False, False, False, False], 38, False, [False, False, True, False], 3809, 'North', (7, 4))
Element 32: (3, (7, 4), ['.', '', '.', '.'], [(15, 8), (9, 10), (15, 9)], [False, False, False, False], 36, False, [True, False, True, True], 3828, 'East', (8, 4))
Element 33: (3, (8, 4), ['', '', '.', '.'], [(14, 8), (9, 11), (16, 9)], [False, False, False, False], 34, False, [False, False, True, True], 3847, 'East', (9, 4))
Element 34: (3, (9, 4), ['', '', '.', '%'], [(14, 9), (9, 12), (16, 10)], [False, False, False, True], 32, False, [False, False, True, False], 3866, 'North', (9, 5))
Element 35: (3, (9, 5), ['.', '', '.', '.'], [(14, 10), (9, 13), (15, 10)], [False, False, False, False], 30, False, [True, False, True, True], 3885, 'East', (10, 5))
Element 36: (3, (10, 5), ['', '%', '.', 'F'], [(14, 11), (8, 13), (14, 10)], [False, True, False, False], 28, False, [False, False, True, False], 3904, 'East', (11, 5))
Element 37: (3, (11, 5), ['', '.', '.', '.'], [(14, 12), (8, 12), (15, 10)], [False, False, False, False], 26, False, [False, True, True, True], 4913, 'East', (12, 5))
Element 38: (3, (12, 5), ['', '.', '.', '.'], [(14, 13), (8, 11), (16, 10)], [False, False, False, False], 24, False, [False, True, True, True], 4932, 'East', (13, 5))
Element 39: (3, (13, 5), ['', '', '%', ''], [(13, 13), (7, 11), (16, 9)], [False, False, True, False], 22, False, [False, False, False, False], 4951, 'East', (14, 5))
Element 40: (3, (14, 5), ['', '', '', ''], [(13, 12), (7, 12), (16, 8)], [False, False, False, False], 20, False, [False, False, False, False], 4960, 'North', (14, 6))
Element 41: (3, (14, 6), ['%', '', '', ''], [(13, 11), (7, 13), (17, 8)], [True, False, False, False], 18, False, [False, False, False, False], 4969, 'North', (14, 7))
Element 42: (3, (14, 7), ['', '', '', '%'], [(13, 10), (6, 13), (18, 8)], [False, False, False, True], 16, False, [False, False, False, False], 4978, 'North', (14, 8))
Element 43: (3, (14, 8), ['', '', '', ''], [(13, 9), (6, 12), (18, 7)], [False, False, False, False], 14, False, [False, False, False, False], 4987, 'East', (15, 8))
Element 44: (3, (15, 8), ['', '%', '', ''], [(13, 8), (6, 11), (18, 6)], [False, True, False, False], 12, False, [False, False, False, False], 4996, 'North', (15, 9))
Element 45: (3, (15, 9), ['', '', '', ''], [(13, 7), (6, 10), (17, 6)], [False, False, False, False], 10, False, [False, False, False, False], 5005, 'West', (14, 9))
Element 46: (3, (14, 9), ['', '', '', ''], [(14, 7), (7, 10), (17, 7)], [False, False, False, False], 8, False, [False, False, False, False], 5014, 'West', (13, 9))
Element 47: (3, (13, 9), ['', '', '', ''], [(14, 6), (7, 9), (16, 7)], [False, False, False, False], 6, False, [False, False, False, False], 5023, 'North', (13, 10))
Element 48: (3, (13, 10), ['', '', '', ''], [(15, 6), (7, 8), (16, 6)], [False, False, False, False], 4, False, [False, False, False, False], 5032, 'North', (13, 11))
Element 49: (3, (13, 11), ['', '', '', ''], [(15, 5), (8, 8), (15, 6)], [False, False, False, False], 2, False, [False, False, False, False], 5041, 'East', (14, 11))
Element 50: (3, (14, 11), ['', '', '', ''], [(15, 5), (8, 8), (15, 6)], [False, False, False, False], 0, False, [False, False, False, False], 5040, 'Stop', (14, 11))
Element 51: #0#
