Element 1: (0, (7, 3), ['.', '.', 'G', '.'], [(7, 4), (7, 10), (9, 13)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (8, 3))
Element 2: (0, (8, 3), ['', '.', 'G', '.'], [(8, 4), (8, 10), (10, 13)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (9, 3))
Element 3: (0, (9, 3), ['', '%', 'G', '.'], [(9, 4), (8, 9), (11, 13)], [False, True, False, False], 94, False, [False, False, False, True], 1068, 'East', (10, 3))
Element 4: (0, (10, 3), ['', '%', '%', '.'], [(9, 5), (9, 9), (12, 13)], [False, True, True, False], 92, False, [False, False, False, True], 1107, 'East', (11, 3))
Element 5: (0, (11, 3), ['', '%', '.', '.'], [(10, 5), (10, 9), (13, 13)], [False, True, False, False], 90, False, [False, False, True, True], 1146, 'East', (12, 3))
Element 6: (0, (12, 3), ['', '%', '.', '.'], [(11, 5), (11, 9), (14, 13)], [False, True, False, False], 88, False, [False, False, True, True], 2175, 'East', (13, 3))
Element 7: (0, (13, 3), ['', '%', '.', '%'], [(12, 5), (12, 9), (15, 13)], [False, True, False, True], 86, False, [False, False, True, False], 2214, 'North', (13, 4))
Element 8: (0, (13, 4), ['.', '', 'G', '.'], [(13, 5), (13, 9), (16, 13)], [False, False, False, False], 84, False, [True, False, False, True], 2253, 'East', (14, 4))
Element 9: (0, (14, 4), ['', '%', 'G', '.'], [(14, 5), (14, 9), (17, 13)], [False, True, False, False], 82, False, [False, False, False, True], 2292, 'East', (15, 4))
Element 10: (0, (15, 4), ['', '.', 'G', '%'], [(15, 5), (15, 9), (18, 13)], [False, False, False, True], 80, False, [False, True, False, False], 2331, 'South', (15, 3))
Element 11: (0, (15, 3), ['%', '%', '', '.'], [(15, 6), (16, 9), (17, 13)], [True, True, False, False], 78, False, [False, False, False, True], 3350, 'East', (16, 3))
Element 12: (0, (16, 3), ['', 'F', '%', '.'], [(16, 6), (16, 10), (17, 12)], [False, False, True, False], 76, False, [False, False, False, True], 3389, 'South', (16, 2))
Element 13: (0, (16, 2), ['%', '.', '', '%'], [(17, 6), (16, 11), (16, 12)], [True, False, False, True], 74, False, [False, True, False, False], 4418, 'South', (16, 1))
Element 14: (0, (16, 1), ['.', '%', '', '.'], [(18, 6), (15, 11), (15, 12)], [False, True, False, False], 72, False, [True, False, False, True], 4457, 'East', (17, 1))
Element 15: (0, (17, 1), ['', '%', '%', '%'], [(18, 7), (15, 10), (14, 12)], [False, True, True, True], 70, False, [False, False, False, False], 4496, 'West', (16, 1))
Element 16: (0, (16, 1), ['.', '%', '', ''], [(18, 8), (14, 10), (14, 11)], [False, True, False, False], 68, False, [True, False, False, False], 4525, 'West', (15, 1))
Element 17: (0, (15, 1), ['.', '%', '%', ''], [(17, 8), (13, 10), (13, 11)], [False, True, True, False], 66, False, [True, False, False, False], 4564, 'West', (14, 1))
Element 18: (0, (14, 1), ['.', '%', '%', ''], [(17, 7), (12, 10), (13, 12)], [False, True, True, False], 64, False, [True, False, False, False], 4603, 'West', (13, 1))
Element 19: (0, (13, 1), ['.', '%', '%', ''], [(16, 7), (12, 11), (13, 11)], [False, True, True, False], 62, False, [True, False, False, False], 4632, 'West', (12, 1))
Element 20: (0, (12, 1), ['.', '%', '%', ''], [(16, 8), (11, 11), (12, 11)], [False, True, True, False], 60, False, [True, False, False, False], 4661, 'West', (11, 1))
Element 21: (0, (11, 1), ['.', '%', '%', ''], [(15, 8), (11, 10), (12, 10)], [False, True, True, False], 58, False, [True, False, False, False], 4690, 'West', (10, 1))
Element 22: (0, (10, 1), ['.', '%', '%', ''], [(14, 8), (10, 10), (13, 10)], [False, True, True, False], 56, False, [True, False, False, False], 4719, 'West', (9, 1))
