Element 1: (1, (10, 5), ['.', '%', '.', 'F'], [(11, 3), (11, 10), (12, 9)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (11, 5))
Element 16: (1, (16, 8), ['.', '', '', ''], [(12, 1), (15, 11), (16, 6)], [False, False, False, False], 68, False, [True, False, False, False], 3434, 'West', (15, 8))
Element 17: (1, (15, 8), ['.', '%', '', ''], [(11, 1), (14, 11), (15, 6)], [False, True, False, False], 66, False, [True, False, False, False], 3463, 'West', (14, 8))
Element 18: (1, (14, 8), ['.', '.', '', ''], [(10, 1), (14, 12), (14, 6)], [False, False, False, False], 64, False, [True, True, False, False], 3502, 'South', (14, 7))
Element 19: (1, (14, 7), ['.', '', '', '%'], [(9, 1), (14, 13), (14, 5)], [False, False, False, True], 62, False, [True, False, False, False], 3531, 'West', (13, 7))
Element 20: (1, (13, 7), ['.', '%', '.', ''], [(8, 1), (13, 13), (15, 5)], [False, True, False, False], 60, False, [True, False, True, False], 3560, 'North', (13, 8))
Element 21: (1, (13, 8), ['.', '', '', ''], [(8, 2), (13, 12), (15, 4)], [False, False, False, False], 58, False, [True, False, False, False], 3589, 'West', (12, 8))
Element 22: (1, (12, 8), ['%', '.', '', ''], [(8, 3), (13, 11), (15, 3)], [True, False, False, False], 56, False, [False, True, False, False], 3618, 'South', (12, 7))
Element 23: (1, (12, 7), ['.', '.', '', ''], [(9, 3), (12, 11), (16, 3)], [False, False, False, False], 54, False, [True, True, False, False], 3647, 'South', (12, 6))
Element 24: (1, (12, 6), ['.', '', '', '%'], [(9, 4), (11, 11), (17, 3)], [False, False, False, True], 52, False, [True, False, False, False], 3686, 'West', (11, 6))
Element 25: (1, (11, 6), ['.', '', '.', ''], [(9, 5), (10, 11), (18, 3)], [False, False, False, False], 50, False, [True, False, True, False], 3725, 'North', (11, 7))
Element 26: (1, (11, 7), ['%', '', '%', ''], [(9, 6), (10, 12), (17, 3)], [True, False, True, False], 48, False, [False, False, False, False], 3754, 'South', (11, 6))
Element 27: (1, (11, 6), ['G', '', '', ''], [(10, 6), (10, 13), (16, 3)], [False, False, False, False], 46, False, [False, False, False, False], 3773, 'South', (11, 5))
Element 28: (1, (11, 5), ['', '.', 'G', ''], [(11, 6), (11, 13), (16, 2)], [False, False, False, False], 44, False, [False, True, False, False], 3782, 'West', (10, 5))
Element 29: (1, (10, 5), ['', '%', '', ''], [(12, 6), (12, 13), (16, 1)], [False, True, False, False], 42, False, [False, False, False, False], 3791, 'West', (9, 5))
Element 30: (1, (9, 5), ['.', '', '', ''], [(12, 7), (11, 13), (17, 1)], [False, False, False, False], 40, False, [True, False, False, False], 3790, 'West', (8, 5))
Element 31: (1, (8, 5), ['.', '.', '.', ''], [(13, 7), (10, 13), (16, 1)], [False, False, False, False], 38, False, [True, True, True, False], 3799, 'North', (8, 6))
Element 32: (1, (8, 6), ['.', '', '%', ''], [(14, 7), (9, 13), (15, 1)], [False, False, True, False], 36, False, [True, False, False, False], 3818, 'West', (7, 6))
Element 33: (1, (7, 6), ['.', '.', '%', ''], [(14, 8), (9, 12), (14, 1)], [False, False, True, False], 34, False, [True, True, False, False], 3837, 'South', (7, 5))
Element 34: (1, (7, 5), ['.', '.', '', ''], [(15, 8), (9, 11), (13, 1)], [False, False, False, False], 32, False, [True, True, False, False], 3856, 'South', (7, 4))
Element 35: (1, (7, 4), ['.', '.', '', '.'], [(16, 8), (9, 10), (12, 1)], [False, False, False, False], 30, False, [True, True, False, True], 3875, 'East', (8, 4))
Element 36: (1, (8, 4), ['', '', '', ''], [(17, 8), (10, 10), (11, 1)], [False, False, False, False], 28, False, [False, False, False, False], 3894, 'East', (9, 4))
Element 37: (1, (9, 4), ['', '', '', '%'], [(18, 8), (10, 9), (10, 1)], [False, False, False, True], 26, False, [False, False, False, False], 3903, 'South', (9, 3))
Element 38: (1, (9, 3), ['', '%', '', ''], [(18, 7), (11, 9), (9, 1)], [False, True, False, False], 24, False, [False, False, False, False], 3912, 'East', (10, 3))
Element 39: (1, (10, 3), ['', '%', '%', ''], [(18, 6), (12, 9), (8, 1)], [False, True, True, False], 22, False, [False, False, False, False], 3911, 'East', (11, 3))
Element 40: (1, (11, 3), ['', '%', '.', ''], [(17, 6), (13, 9), (7, 1)], [False, True, False, False], 20, False, [False, False, True, False], 3920, 'North', (11, 4))
Element 41: (1, (11, 4), ['%', '', '', '.'], [(17, 7), (14, 9), (7, 2)], [True, False, False, False], 18, False, [False, False, False, True], 3939, 'East', (12, 4))
Element 42: (1, (12, 4), ['', '', '', ''], [(16, 7), (15, 9), (7, 3)], [False, False, False, False], 16, False, [False, False, False, False], 3958, 'East', (13, 4))
Element 43: (1, (13, 4), ['', '', '', ''], [(16, 6), (16, 9), (6, 3)], [False, False, False, False], 14, False, [False, False, False, False], 3967, 'East', (14, 4))
Element 44: (1, (14, 4), ['', '%', '', ''], [(15, 6), (16, 8), (6, 4)], [False, True, False, False], 12, False, [False, False, False, False], 3976, 'East', (15, 4))
Element 45: (1, (15, 4), ['', '', 'G', '%'], [(15, 5), (17, 8), (6, 5)], [False, False, False, True], 10, False, [False, False, False, False], 3985, 'South', (15, 3))
Element 46: (1, (15, 3), ['%', '%', '', ''], [(14, 5), (18, 8), (6, 6)], [True, True, False, False], 8, False, [False, False, False, False], 3994, 'East', (16, 3))
Element 47: (1, (16, 3), ['', '', '%', ''], [(14, 6), (18, 7), (7, 6)], [False, False, True, False], 6, False, [False, False, False, False], 3993, 'East', (17, 3))
Element 48: (1, (17, 3), ['', '%', '%', ''], [(14, 5), (18, 6), (8, 6)], [False, True, True, False], 4, False, [False, False, False, False], 3992, 'East', (18, 3))
Element 49: (1, (18, 3), ['', '%', '%', '%'], [(13, 5), (17, 6), (9, 6)], [False, True, True, True], 2, False, [False, False, False, False], 3991, 'West', (17, 3))
Element 50: (1, (17, 3), ['', '%', '%', ''], [(13, 5), (17, 7), (10, 6)], [False, True, True, False], 0, False, [False, False, False, False], 3990, 'Stop', (17, 3))
Element 51: #0#
