Element 1: (1, (6, 4), ['.', '.', 'G', '.'], [(6, 11), (6, 5), (7, 13)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '.', 'G', '.'], [(7, 11), (7, 5), (8, 13)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (8, 4))
Element 3: (1, (8, 4), ['', '.', 'G', '.'], [(8, 11), (8, 5), (9, 13)], [False, False, False, False], 94, False, [False, True, False, True], 87, 'East', (9, 4))
Element 4: (1, (9, 4), ['', '.', 'G', '%'], [(9, 11), (9, 5), (10, 13)], [False, False, False, True], 92, False, [False, True, False, False], 126, 'South', (9, 3))
Element 5: (1, (9, 3), ['.', '%', '', '.'], [(10, 11), (10, 5), (11, 13)], [False, True, False, False], 90, False, [True, False, False, True], 165, 'East', (10, 3))
Element 6: (1, (10, 3), ['', '%', '%', '.'], [(11, 11), (11, 5), (12, 13)], [False, True, True, False], 88, False, [False, False, False, True], 1194, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', '.', '.'], [(12, 11), (12, 5), (13, 13)], [False, True, False, False], 86, False, [False, False, True, True], 1233, 'East', (12, 3))
Element 8: (1, (12, 3), ['', '%', '.', '.'], [(13, 11), (13, 5), (14, 13)], [False, True, False, False], 84, False, [False, False, True, True], 1272, 'East', (13, 3))
Element 9: (1, (13, 3), ['', '%', '.', '%'], [(14, 11), (14, 5), (15, 13)], [False, True, False, True], 82, False, [False, False, True, False], 1311, 'North', (13, 4))
Element 10: (1, (13, 4), ['.', '', '', '.'], [(15, 11), (15, 5), (16, 13)], [False, False, False, False], 80, False, [True, False, False, True], 1350, 'East', (14, 4))
Element 11: (1, (14, 4), ['', '%', '', '.'], [(16, 11), (15, 6), (17, 13)], [False, True, False, False], 78, False, [False, False, False, True], 1389, 'East', (15, 4))
Element 12: (1, (15, 4), ['', '.', '', '%'], [(16, 12), (16, 6), (18, 13)], [False, False, False, True], 76, False, [False, True, False, False], 1428, 'South', (15, 3))
Element 13: (1, (15, 3), ['%', '%', '', '.'], [(17, 12), (17, 6), (17, 13)], [True, True, False, False], 74, False, [False, False, False, True], 1457, 'East', (16, 3))
Element 14: (1, (16, 3), ['', 'F', '%', '.'], [(17, 13), (18, 6), (16, 13)], [False, False, True, False], 72, False, [False, False, False, True], 1476, 'South', (16, 2))
Element 15: (1, (16, 2), ['%', '.', '', '%'], [(18, 13), (18, 7), (15, 13)], [True, False, False, True], 70, False, [False, True, False, False], 2485, 'South', (16, 1))
Element 16: (1, (16, 1), ['.', '%', '', '.'], [(17, 13), (18, 8), (16, 13)], [False, True, False, False], 68, False, [True, False, False, True], 2504, 'East', (17, 1))
Element 17: (1, (17, 1), ['', '%', '%', '%'], [(16, 13), (17, 8), (16, 12)], [False, True, True, True], 66, False, [False, False, False, False], 2523, 'West', (16, 1))
Element 18: (1, (16, 1), ['.', '%', '', ''], [(15, 13), (17, 7), (15, 12)], [False, True, False, False], 64, False, [True, False, False, False], 2542, 'West', (15, 1))
Element 19: (1, (15, 1), ['.', '%', '%', ''], [(15, 12), (16, 7), (14, 12)], [False, True, True, False], 62, False, [True, False, False, False], 2571, 'West', (14, 1))
Element 20: (1, (14, 1), ['.', '%', '%', ''], [(14, 12), (16, 8), (13, 12)], [False, True, True, False], 60, False, [True, False, False, False], 2600, 'West', (13, 1))
Element 21: (1, (13, 1), ['.', '%', '%', ''], [(14, 13), (16, 9), (13, 11)], [False, True, True, False], 58, False, [True, False, False, False], 3609, 'West', (12, 1))
Element 22: (1, (12, 1), ['.', '%', '%', ''], [(13, 13), (16, 10), (13, 10)], [False, True, True, False], 56, False, [True, False, False, False], 3638, 'West', (11, 1))
Element 23: (1, (11, 1), ['.', '%', '%', ''], [(13, 12), (15, 10), (14, 10)], [False, True, True, False], 54, False, [True, False, False, False], 3667, 'West', (10, 1))
Element 24: (1, (10, 1), ['.', '%', '%', ''], [(13, 13), (15, 9), (14, 9)], [False, True, True, False], 52, False, [True, False, False, False], 3696, 'West', (9, 1))
Element 25: (1, (9, 1), ['.', '%', '%', ''], [(12, 13), (15, 8), (14, 8)], [False, True, True, False], 50, False, [True, False, False, False], 3725, 'West', (8, 1))
Element 26: (1, (8, 1), ['.', '%', '.', ''], [(11, 13), (15, 9), (14, 7)], [False, True, False, False], 48, False, [True, False, True, False], 3744, 'North', (8, 2))
Element 27: (1, (8, 2), ['.', '', '.', '%'], [(10, 13), (15, 10), (14, 6)], [False, False, False, True], 46, False, [True, False, True, False], 3763, 'North', (8, 3))
Element 28: (1, (8, 3), ['.', '', '', ''], [(10, 12), (15, 11), (15, 6)], [False, False, False, False], 44, False, [True, False, False, False], 3782, 'West', (7, 3))
Element 29: (1, (7, 3), ['.', '.', '', ''], [(9, 12), (16, 11), (16, 6)], [False, False, False, False], 42, False, [True, True, False, False], 3801, 'South', (7, 2))
Element 30: (1, (7, 2), ['.', '.', '', ''], [(8, 12), (16, 12), (17, 6)], [False, False, False, False], 40, False, [True, True, False, False], 3820, 'South', (7, 1))
Element 31: (1, (7, 1), ['.', '%', '', ''], [(7, 12), (17, 12), (18, 6)], [False, True, False, False], 38, False, [True, False, False, False], 3839, 'West', (6, 1))
Element 32: (1, (6, 1), ['.', '%', '.', ''], [(6, 12), (17, 13), (18, 7)], [False, True, False, False], 36, False, [True, False, True, False], 3858, 'North', (6, 2))
Element 33: (1, (6, 2), ['.', '', '.', ''], [(6, 13), (18, 13), (18, 8)], [False, False, False, False], 34, False, [True, False, True, False], 3877, 'North', (6, 3))
Element 34: (1, (6, 3), ['.', '', '', ''], [(5, 13), (17, 13), (17, 8)], [False, False, False, False], 32, False, [True, False, False, False], 3896, 'West', (5, 3))
Element 35: (1, (5, 3), ['.', '.', '.', ''], [(5, 12), (16, 13), (17, 7)], [False, False, False, False], 30, False, [True, True, True, False], 3915, 'North', (5, 4))
Element 36: (1, (5, 4), ['.', '', '.', ''], [(4, 12), (15, 13), (16, 7)], [False, False, False, False], 28, False, [True, False, True, False], 3934, 'North', (5, 5))
Element 37: (1, (5, 5), ['.', '', '%', ''], [(4, 13), (15, 12), (16, 8)], [False, False, True, False], 26, False, [True, False, False, False], 3953, 'West', (4, 5))
Element 38: (1, (4, 5), ['.', '.', '%', ''], [(3, 13), (14, 12), (16, 9)], [False, False, True, False], 24, False, [True, True, False, False], 3972, 'South', (4, 4))
