Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(13, 11), (6, 13), (9, 12)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '.', '%'], [(14, 11), (7, 13), (10, 12)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(15, 11), (8, 13), (10, 13)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (16, 11))
Element 4: (3, (16, 11), ['', '', '.', '%'], [(15, 12), (9, 13), (11, 13)], [False, False, False, True], 92, False, [False, False, True, False], 1136, 'North', (16, 12))
Element 5: (3, (16, 12), ['', '', '.', '.'], [(15, 13), (10, 13), (12, 13)], [False, False, False, False], 90, False, [False, False, True, True], 1165, 'East', (17, 12))
Element 6: (3, (17, 12), ['', '%', '.', '%'], [(16, 13), (11, 13), (13, 13)], [False, True, False, True], 88, False, [False, False, True, False], 1194, 'North', (17, 13))
Element 7: (3, (17, 13), ['', '', '%', '.'], [(16, 12), (12, 13), (14, 13)], [False, False, True, False], 86, False, [False, False, False, True], 1213, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '%', '%', '%'], [(17, 12), (13, 13), (14, 12)], [False, True, True, True], 84, False, [False, False, False, False], 1232, 'West', (17, 13))
Element 9: (3, (17, 13), ['', '', '%', ''], [(16, 12), (13, 12), (15, 12)], [False, False, True, False], 82, False, [False, False, False, False], 1241, 'West', (16, 13))
Element 10: (3, (16, 13), ['', 'G', '%', ''], [(16, 11), (14, 12), (16, 12)], [False, False, True, False], 80, False, [False, False, False, False], 1240, 'West', (15, 13))
Element 11: (3, (15, 13), ['', 'G', '%', ''], [(16, 10), (15, 12), (17, 12)], [False, False, True, False], 78, False, [False, False, False, False], 1239, 'West', (14, 13))
Element 12: (3, (14, 13), ['', '', '%', ''], [(15, 10), (16, 12), (17, 13)], [False, False, True, False], 76, False, [False, False, False, False], 1248, 'South', (14, 12))
Element 13: (3, (14, 12), ['', '', '', ''], [(15, 9), (17, 12), (18, 13)], [False, False, False, False], 74, False, [False, False, False, False], 1257, 'East', (15, 12))
Element 14: (3, (15, 12), ['', '', '', ''], [(15, 8), (17, 13), (18, 13)], [False, False, False, False], 72, False, [False, False, False, False], 1266, 'South', (15, 11))
Element 15: (3, (15, 11), ['', '', '', ''], [(14, 8), (16, 13), (17, 13)], [False, False, False, False], 70, False, [False, False, False, False], 1275, 'South', (15, 10))
Element 16: (3, (15, 10), ['.', '', '', ''], [(14, 9), (15, 13), (17, 13)], [False, False, False, False], 68, False, [True, False, False, False], 1284, 'West', (14, 10))
Element 17: (3, (14, 10), ['.', '', '', ''], [(13, 9), (14, 13), (17, 12)], [False, False, False, False], 66, False, [True, False, False, False], 1303, 'West', (13, 10))
Element 18: (3, (13, 10), ['.', '', '', ''], [(13, 8), (15, 13), (16, 12)], [False, False, False, False], 64, False, [True, False, False, False], 1322, 'West', (12, 10))
Element 19: (3, (12, 10), ['.', '.', '', ''], [(13, 7), (16, 13), (15, 12)], [False, False, False, False], 62, False, [True, True, False, False], 1341, 'South', (12, 9))
Element 20: (3, (12, 9), ['.', '.', '', ''], [(14, 7), (17, 13), (16, 12)], [False, False, False, False], 60, False, [True, True, False, False], 1360, 'South', (12, 8))
Element 21: (3, (12, 8), ['%', '.', '', ''], [(14, 6), (17, 12), (16, 11)], [True, False, False, False], 58, False, [False, True, False, False], 1379, 'South', (12, 7))
Element 22: (3, (12, 7), ['.', '.', '', ''], [(15, 6), (16, 12), (16, 10)], [False, False, False, False], 56, False, [True, True, False, False], 1398, 'South', (12, 6))
Element 23: (3, (12, 6), ['.', '.', '', '%'], [(16, 6), (16, 13), (16, 9)], [False, False, False, True], 54, False, [True, True, False, False], 1417, 'South', (12, 5))
Element 24: (3, (12, 5), ['F', '.', '', '.'], [(17, 6), (16, 12), (16, 8)], [False, False, False, False], 52, False, [False, True, False, True], 1436, 'West', (11, 5))
Element 25: (3, (11, 5), ['.', '.', '.', ''], [(18, 6), (16, 11), (17, 8)], [False, False, False, False], 50, False, [True, True, True, False], 2455, 'North', (11, 6))
Element 26: (3, (11, 6), ['.', '', '.', ''], [(18, 7), (16, 10), (18, 8)], [False, False, False, False], 48, False, [True, False, True, False], 2484, 'North', (11, 7))
Element 27: (3, (11, 7), ['%', '', '%', ''], [(17, 7), (16, 9), (18, 7)], [True, False, True, False], 46, False, [False, False, False, False], 2503, 'South', (11, 6))
Element 28: (3, (11, 6), ['.', '', '', ''], [(16, 7), (16, 8), (18, 6)], [False, False, False, False], 44, False, [True, False, False, False], 2512, 'West', (10, 6))
Element 29: (3, (10, 6), ['.', '.', '%', ''], [(17, 7), (17, 8), (17, 6)], [False, False, True, False], 42, False, [True, True, False, False], 2521, 'South', (10, 5))
Element 30: (3, (10, 5), ['.', '%', '', ''], [(16, 7), (18, 8), (17, 7)], [False, True, False, False], 40, False, [True, False, False, False], 2530, 'West', (9, 5))
Element 31: (3, (9, 5), ['.', '.', '.', ''], [(16, 6), (18, 7), (16, 7)], [False, False, False, False], 38, False, [True, True, True, False], 2539, 'North', (9, 6))
Element 32: (3, (9, 6), ['.', '', '%', ''], [(15, 6), (18, 6), (16, 6)], [False, False, True, False], 36, False, [True, False, False, False], 2548, 'West', (8, 6))
Element 33: (3, (8, 6), ['.', '.', '%', ''], [(14, 6), (17, 6), (15, 6)], [False, False, True, False], 34, False, [True, True, False, False], 2557, 'South', (8, 5))
Element 34: (3, (8, 5), ['.', '.', '', ''], [(14, 7), (17, 7), (15, 5)], [False, False, False, False], 32, False, [True, True, False, False], 2576, 'South', (8, 4))
Element 35: (3, (8, 4), ['.', '.', '', '.'], [(13, 7), (16, 7), (15, 4)], [False, False, False, False], 30, False, [True, True, False, True], 2595, 'East', (9, 4))
Element 36: (3, (9, 4), ['', '.', '', '%'], [(13, 7), (16, 6), (15, 3)], [False, False, False, True], 28, False, [False, True, False, False], 2614, 'South', (9, 3))
Element 37: (3, (9, 3), ['.', '%', '', '.'], [(12, 7), (15, 6), (16, 3)], [False, True, False, False], 26, False, [True, False, False, True], 2633, 'East', (10, 3))
Element 38: (3, (10, 3), ['', '%', '%', '.'], [(12, 8), (15, 5), (16, 2)], [False, True, True, False], 24, False, [False, False, False, True], 3642, 'East', (11, 3))
Element 39: (3, (11, 3), ['', '%', '.', '.'], [(12, 9), (14, 5), (16, 1)], [False, True, False, False], 22, False, [False, False, True, True], 3671, 'East', (12, 3))
Element 40: (3, (12, 3), ['', '%', '.', '.'], [(11, 9), (14, 4), (17, 1)], [False, True, False, False], 20, False, [False, False, True, True], 3710, 'East', (13, 3))
Element 41: (3, (13, 3), ['', '%', 'G', '%'], [(11, 10), (13, 4), (16, 1)], [False, True, False, True], 18, False, [False, False, False, False], 3739, 'West', (12, 3))
Element 42: (3, (12, 3), ['', '%', '.', ''], [(11, 11), (13, 5), (15, 1)], [False, True, False, False], 16, False, [False, False, True, False], 3768, 'North', (12, 4))
Element 43: (3, (12, 4), ['.', '', 'G', ''], [(10, 11), (12, 5), (14, 1)], [False, False, False, False], 14, False, [True, False, False, False], 3797, 'West', (11, 4))
Element 44: (3, (11, 4), ['%', '', '', ''], [(10, 10), (12, 6), (13, 1)], [True, False, False, False], 12, False, [False, False, False, False], 3826, 'East', (12, 4))
Element 45: (3, (12, 4), ['', '', '', ''], [(10, 9), (12, 7), (12, 1)], [False, False, False, False], 10, False, [False, False, False, False], 3845, 'East', (13, 4))
Element 46: (3, (13, 4), ['', '', '', ''], [(9, 9), (13, 7), (11, 1)], [False, False, False, False], 8, False, [False, False, False, False], 3864, 'East', (14, 4))
Element 47: (3, (14, 4), ['', '%', '', ''], [(8, 9), (14, 7), (10, 1)], [False, True, False, False], 6, False, [False, False, False, False], 4873, 'East', (15, 4))
Element 48: (3, (15, 4), ['', '', '', '%'], [(8, 10), (14, 8), (9, 1)], [False, False, False, True], 4, False, [False, False, False, False], 4892, 'North', (15, 5))
Element 49: (3, (15, 5), ['', '', '', '%'], [(9, 10), (15, 8), (8, 1)], [False, False, False, True], 2, False, [False, False, False, False], 4911, 'North', (15, 6))
Element 50: (3, (15, 6), ['', '', '%', ''], [(9, 10), (15, 8), (8, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4910, 'Stop', (15, 6))
Element 51: #0#
