Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(4, 5), (16, 12), (17, 6)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (16, 9))
Element 2: (3, (16, 9), ['.', '', '.', '%'], [(5, 5), (17, 12), (18, 6)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (16, 10))
Element 3: (3, (16, 10), ['.', '', '.', '%'], [(6, 5), (17, 13), (18, 7)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (16, 11))
Element 4: (3, (16, 11), ['.', '', '', '%'], [(7, 5), (18, 13), (18, 8)], [False, False, False, True], 92, False, [True, False, False, False], 1136, 'West', (15, 11))
Element 5: (3, (15, 11), ['.', '.', '', ''], [(8, 5), (17, 13), (17, 8)], [False, False, False, False], 90, False, [True, True, False, False], 1165, 'South', (15, 10))
Element 6: (3, (15, 10), ['.', '.', '', ''], [(9, 5), (16, 13), (17, 7)], [False, False, False, False], 88, False, [True, True, False, False], 1204, 'South', (15, 9))
Element 7: (3, (15, 9), ['.', '.', '', ''], [(10, 5), (15, 13), (16, 7)], [False, False, False, False], 86, False, [True, True, False, False], 1243, 'South', (15, 8))
Element 8: (3, (15, 8), ['.', '%', '', 'G'], [(11, 5), (14, 13), (16, 8)], [False, True, False, False], 84, False, [True, False, False, False], 2262, 'West', (14, 8))
Element 9: (3, (14, 8), ['.', '.', '.', ''], [(12, 5), (14, 12), (16, 9)], [False, False, False, False], 82, False, [True, True, True, False], 2291, 'North', (14, 9))
Element 10: (3, (14, 9), ['.', '', '.', ''], [(13, 5), (14, 11), (16, 10)], [False, False, False, False], 80, False, [True, False, True, False], 2320, 'North', (14, 10))
Element 11: (3, (14, 10), ['.', '', '', ''], [(14, 5), (13, 11), (16, 11)], [False, False, False, False], 78, False, [True, False, False, False], 2349, 'West', (13, 10))
Element 12: (3, (13, 10), ['.', '.', '', ''], [(15, 5), (13, 12), (16, 12)], [False, False, False, False], 76, False, [True, True, False, False], 2378, 'South', (13, 9))
Element 13: (3, (13, 9), ['.', '.', '', ''], [(15, 6), (13, 13), (17, 12)], [False, False, False, False], 74, False, [True, True, False, False], 2407, 'South', (13, 8))
Element 14: (3, (13, 8), ['.', '.', '', ''], [(14, 6), (12, 13), (17, 13)], [False, False, False, False], 72, False, [True, True, False, False], 2436, 'South', (13, 7))
Element 15: (3, (13, 7), ['.', '%', '', 'G'], [(14, 7), (11, 13), (18, 13)], [False, True, False, False], 70, False, [True, False, False, False], 2465, 'West', (12, 7))
Element 16: (3, (12, 7), ['.', '.', '.', ''], [(14, 8), (10, 13), (17, 13)], [False, False, False, False], 68, False, [True, True, True, False], 2484, 'North', (12, 8))
Element 17: (3, (12, 8), ['%', '', '.', ''], [(15, 8), (10, 12), (16, 13)], [True, False, False, False], 66, False, [False, False, True, False], 2503, 'North', (12, 9))
Element 18: (3, (12, 9), ['.', '', '.', ''], [(16, 8), (10, 11), (15, 13)], [False, False, False, False], 64, False, [True, False, True, False], 2522, 'North', (12, 10))
Element 19: (3, (12, 10), ['.', '', '.', ''], [(17, 8), (11, 11), (15, 12)], [False, False, False, False], 62, False, [True, False, True, False], 2541, 'North', (12, 11))
Element 20: (3, (12, 11), ['', '', '%', ''], [(18, 8), (11, 10), (15, 11)], [False, False, True, False], 60, False, [False, False, False, False], 2560, 'East', (13, 11))
Element 21: (3, (13, 11), ['', '', '', ''], [(18, 7), (11, 9), (15, 10)], [False, False, False, False], 58, False, [False, False, False, False], 2569, 'East', (14, 11))
Element 22: (3, (14, 11), ['', '', '', ''], [(18, 6), (10, 9), (15, 9)], [False, False, False, False], 56, False, [False, False, False, False], 2578, 'North', (14, 12))
Element 23: (3, (14, 12), ['', '', '', ''], [(17, 6), (10, 10), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2587, 'East', (15, 12))
Element 24: (3, (15, 12), ['', '', '', ''], [(17, 7), (9, 10), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 2596, 'East', (16, 12))
Element 25: (3, (16, 12), ['', '', '', ''], [(16, 7), (9, 11), (14, 9)], [False, False, False, False], 50, False, [False, False, False, False], 2605, 'East', (17, 12))
Element 26: (3, (17, 12), ['', '%', '', '%'], [(16, 6), (9, 12), (14, 10)], [False, True, False, True], 48, False, [False, False, False, False], 2614, 'North', (17, 13))
Element 27: (3, (17, 13), ['', '', '%', ''], [(16, 7), (9, 13), (14, 11)], [False, False, True, False], 46, False, [False, False, False, False], 2623, 'East', (18, 13))
Element 28: (3, (18, 13), ['', '%', '%', '%'], [(17, 7), (8, 13), (14, 12)], [False, True, True, True], 44, False, [False, False, False, False], 2632, 'West', (17, 13))
Element 29: (3, (17, 13), ['', '', '%', ''], [(17, 6), (8, 12), (14, 13)], [False, False, True, False], 42, False, [False, False, False, False], 2641, 'West', (16, 13))
Element 30: (3, (16, 13), ['', '', '%', ''], [(16, 6), (8, 11), (13, 13)], [False, False, True, False], 40, False, [False, False, False, False], 2650, 'West', (15, 13))
Element 31: (3, (15, 13), ['', '', '%', ''], [(17, 6), (8, 10), (13, 12)], [False, False, True, False], 38, False, [False, False, False, False], 2659, 'West', (14, 13))
Element 32: (3, (14, 13), ['', '', '%', ''], [(18, 6), (8, 9), (13, 11)], [False, False, True, False], 36, False, [False, False, False, False], 3658, 'West', (13, 13))
Element 33: (3, (13, 13), ['', '', '%', ''], [(18, 7), (9, 9), (13, 10)], [False, False, True, False], 34, False, [False, False, False, False], 3667, 'South', (13, 12))
Element 34: (3, (13, 12), ['%', '', '', ''], [(17, 7), (8, 9), (13, 9)], [True, False, False, False], 32, False, [False, False, False, False], 3666, 'North', (13, 13))
Element 35: (3, (13, 13), ['', '', '%', ''], [(18, 7), (8, 8), (13, 8)], [False, False, True, False], 30, False, [False, False, False, False], 3675, 'West', (12, 13))
Element 36: (3, (12, 13), ['', '%', '%', ''], [(18, 8), (7, 8), (13, 7)], [False, True, True, False], 28, False, [False, False, False, False], 3684, 'West', (11, 13))
Element 37: (3, (11, 13), ['', '%', '%', ''], [(17, 8), (7, 9), (14, 7)], [False, True, True, False], 26, False, [False, False, False, False], 3693, 'West', (10, 13))
Element 38: (3, (10, 13), ['', '', '%', ''], [(17, 7), (7, 10), (14, 6)], [False, False, True, False], 24, False, [False, False, False, False], 3702, 'South', (10, 12))
Element 39: (3, (10, 12), ['', '', '', '%'], [(17, 8), (7, 11), (15, 6)], [False, False, False, True], 22, False, [False, False, False, False], 3711, 'South', (10, 11))
Element 40: (3, (10, 11), ['', '', '', ''], [(16, 8), (7, 12), (15, 5)], [False, False, False, False], 20, False, [False, False, False, False], 3720, 'East', (11, 11))
Element 41: (3, (11, 11), ['', '', '%', ''], [(16, 9), (7, 13), (15, 4)], [False, False, True, False], 18, False, [False, False, False, False], 3739, 'South', (11, 10))
Element 42: (3, (11, 10), ['', '', '', ''], [(16, 10), (6, 13), (15, 3)], [False, False, False, False], 16, False, [False, False, False, False], 3758, 'South', (11, 9))
Element 43: (3, (11, 9), ['', '%', '', ''], [(16, 11), (6, 12), (16, 3)], [False, True, False, False], 14, False, [False, False, False, False], 3777, 'West', (10, 9))
Element 44: (3, (10, 9), ['', '%', '', ''], [(16, 12), (6, 11), (16, 2)], [False, True, False, False], 12, False, [False, False, False, False], 4786, 'North', (10, 10))
Element 45: (3, (10, 10), ['', '', '', ''], [(17, 12), (6, 10), (16, 1)], [False, False, False, False], 10, False, [False, False, False, False], 4805, 'West', (9, 10))
Element 46: (3, (9, 10), ['', '', '', ''], [(17, 13), (6, 9), (17, 1)], [False, False, False, False], 8, False, [False, False, False, False], 4824, 'North', (9, 11))
Element 47: (3, (9, 11), ['', '', '', ''], [(18, 13), (6, 8), (16, 1)], [False, False, False, False], 6, False, [False, False, False, False], 4833, 'North', (9, 12))
Element 48: (3, (9, 12), ['', '', '', ''], [(17, 13), (5, 8), (15, 1)], [False, False, False, False], 4, False, [False, False, False, False], 4852, 'North', (9, 13))
Element 49: (3, (9, 13), ['', '', '%', ''], [(16, 13), (5, 9), (14, 1)], [False, False, True, False], 2, False, [False, False, False, False], 4871, 'West', (8, 13))
Element 50: (3, (8, 13), ['', '', '%', ''], [(16, 13), (5, 9), (14, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4870, 'Stop', (8, 13))
Element 51: #0#
