Element 1: (0, (4, 4), ['.', '.', '.', 'G'], [(5, 4), (12, 5), (16, 3)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (4, 5))
Element 2: (0, (4, 5), ['.', '', '%', '.'], [(6, 4), (11, 5), (16, 2)], [False, False, True, False], 96, False, [True, False, False, True], 2019, 'East', (5, 5))
Element 3: (0, (5, 5), ['', '', '%', '.'], [(7, 4), (11, 6), (16, 1)], [False, False, True, False], 94, False, [False, False, False, True], 2058, 'East', (6, 5))
Element 4: (0, (6, 5), ['', '', '.', '.'], [(8, 4), (12, 6), (17, 1)], [False, False, False, False], 92, False, [False, False, True, True], 2097, 'East', (7, 5))
Element 5: (0, (7, 5), ['', '', '.', '.'], [(9, 4), (12, 7), (16, 1)], [False, False, False, False], 90, False, [False, False, True, True], 2126, 'East', (8, 5))
Element 6: (0, (8, 5), ['', '', '.', 'G'], [(9, 5), (13, 7), (15, 1)], [False, False, False, False], 88, False, [False, False, True, False], 2165, 'North', (8, 6))
Element 7: (0, (8, 6), ['.', '', '%', '.'], [(10, 5), (14, 7), (14, 1)], [False, False, True, False], 86, False, [True, False, False, True], 2204, 'East', (9, 6))
Element 8: (0, (9, 6), ['', '', '%', 'G'], [(10, 6), (14, 8), (13, 1)], [False, False, True, False], 84, False, [False, False, False, False], 2243, 'South', (9, 5))
Element 9: (0, (9, 5), ['', '', '', ''], [(11, 6), (15, 8), (12, 1)], [False, False, False, False], 82, False, [False, False, False, False], 2262, 'East', (10, 5))
Element 10: (0, (10, 5), ['', '%', '', ''], [(11, 7), (16, 8), (11, 1)], [False, True, False, False], 80, False, [False, False, False, False], 2291, 'East', (11, 5))
Element 11: (0, (11, 5), ['', '.', '', ''], [(12, 7), (16, 9), (10, 1)], [False, False, False, False], 78, False, [False, True, False, False], 3300, 'South', (11, 4))
Element 12: (0, (11, 4), ['%', '.', '', '.'], [(12, 8), (16, 10), (9, 1)], [True, False, False, False], 76, False, [False, True, False, True], 3339, 'East', (12, 4))
Element 13: (0, (12, 4), ['', '.', '', '.'], [(13, 8), (16, 11), (8, 1)], [False, False, False, False], 74, False, [False, True, False, True], 3378, 'East', (13, 4))
Element 14: (0, (13, 4), ['', '.', '.', '.'], [(13, 9), (16, 12), (8, 2)], [False, False, False, False], 72, False, [False, True, True, True], 3417, 'East', (14, 4))
Element 15: (0, (14, 4), ['', '%', '.', '.'], [(14, 9), (17, 12), (8, 3)], [False, True, False, False], 70, False, [False, False, True, True], 3456, 'East', (15, 4))
Element 16: (0, (15, 4), ['', '.', '.', '%'], [(15, 9), (17, 13), (9, 3)], [False, False, False, True], 68, False, [False, True, True, False], 3495, 'North', (15, 5))
Element 17: (0, (15, 5), ['.', '', '.', '%'], [(15, 10), (18, 13), (10, 3)], [False, False, False, True], 66, False, [True, False, True, False], 3534, 'North', (15, 6))
Element 18: (0, (15, 6), ['.', '', '%', '.'], [(15, 11), (17, 13), (11, 3)], [False, False, True, False], 64, False, [True, False, False, True], 3563, 'East', (16, 6))
Element 19: (0, (16, 6), ['', '%', '.', '.'], [(15, 12), (16, 13), (12, 3)], [False, True, False, False], 62, False, [False, False, True, True], 3602, 'East', (17, 6))
Element 20: (0, (17, 6), ['', '%', '.', '.'], [(15, 13), (17, 13), (13, 3)], [False, True, False, False], 60, False, [False, False, True, True], 3631, 'East', (18, 6))
