Element 1: (3, (16, 3), ['.', 'F', '%', '.'], [(5, 11), (13, 9), (15, 8)], [False, False, True, False], 98, False, [True, False, False, True], 29, 'South', (16, 2))
Element 2: (3, (16, 2), ['%', '.', '', '%'], [(6, 11), (14, 9), (16, 8)], [True, False, False, True], 96, False, [False, True, False, False], 1058, 'South', (16, 1))
Element 3: (3, (16, 1), ['.', '%', '', '.'], [(7, 11), (15, 9), (16, 9)], [False, True, False, False], 94, False, [True, False, False, True], 2087, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', '%'], [(8, 11), (15, 10), (16, 10)], [False, True, True, True], 92, False, [False, False, False, False], 2126, 'West', (16, 1))
Element 5: (3, (16, 1), ['.', '%', '', ''], [(9, 11), (15, 11), (16, 11)], [False, True, False, False], 90, False, [True, False, False, False], 2155, 'West', (15, 1))
Element 6: (3, (15, 1), ['.', '%', '%', ''], [(10, 11), (15, 12), (16, 12)], [False, True, True, False], 88, False, [True, False, False, False], 2194, 'West', (14, 1))
Element 7: (3, (14, 1), ['.', '%', '%', ''], [(11, 11), (15, 13), (17, 12)], [False, True, True, False], 86, False, [True, False, False, False], 2233, 'West', (13, 1))
Element 8: (3, (13, 1), ['.', '%', '%', ''], [(12, 11), (16, 13), (17, 13)], [False, True, True, False], 84, False, [True, False, False, False], 2272, 'West', (12, 1))
Element 9: (3, (12, 1), ['.', '%', '%', ''], [(13, 11), (16, 12), (18, 13)], [False, True, True, False], 82, False, [True, False, False, False], 2301, 'West', (11, 1))
Element 10: (3, (11, 1), ['.', '%', '%', ''], [(14, 11), (17, 12), (17, 13)], [False, True, True, False], 80, False, [True, False, False, False], 2320, 'West', (10, 1))
Element 11: (3, (10, 1), ['.', '%', '%', ''], [(14, 12), (16, 12), (16, 13)], [False, True, True, False], 78, False, [True, False, False, False], 2339, 'West', (9, 1))
Element 12: (3, (9, 1), ['.', '%', '%', ''], [(14, 13), (16, 11), (15, 13)], [False, True, True, False], 76, False, [True, False, False, False], 2358, 'West', (8, 1))
Element 13: (3, (8, 1), ['.', '%', '.', ''], [(13, 13), (16, 10), (15, 12)], [False, True, False, False], 74, False, [True, False, True, False], 2377, 'North', (8, 2))
Element 14: (3, (8, 2), ['.', '', '.', '%'], [(13, 12), (16, 9), (15, 11)], [False, False, False, True], 72, False, [True, False, True, False], 2396, 'North', (8, 3))
Element 15: (3, (8, 3), ['.', '', '.', '.'], [(13, 13), (16, 8), (15, 10)], [False, False, False, False], 70, False, [True, False, True, True], 2405, 'East', (9, 3))
Element 16: (3, (9, 3), ['', '%', '.', '.'], [(12, 13), (17, 8), (14, 10)], [False, True, False, False], 68, False, [False, False, True, True], 2444, 'East', (10, 3))
Element 17: (3, (10, 3), ['', '%', '%', '.'], [(11, 13), (18, 8), (13, 10)], [False, True, True, False], 66, False, [False, False, False, True], 2483, 'East', (11, 3))
Element 18: (3, (11, 3), ['', '%', '.', '.'], [(10, 13), (18, 7), (12, 10)], [False, True, False, False], 64, False, [False, False, True, True], 2522, 'East', (12, 3))
Element 19: (3, (12, 3), ['', '%', '.', '.'], [(10, 12), (18, 6), (12, 9)], [False, True, False, False], 62, False, [False, False, True, True], 2561, 'East', (13, 3))
Element 20: (3, (13, 3), ['', '%', '.', '%'], [(9, 12), (17, 6), (12, 8)], [False, True, False, True], 60, False, [False, False, True, False], 2600, 'North', (13, 4))
Element 21: (3, (13, 4), ['.', '', '.', '.'], [(9, 13), (17, 7), (12, 7)], [False, False, False, False], 58, False, [True, False, True, True], 2639, 'East', (14, 4))
Element 22: (3, (14, 4), ['', '%', '.', '.'], [(8, 13), (16, 7), (13, 7)], [False, True, False, False], 56, False, [False, False, True, True], 2678, 'East', (15, 4))
Element 23: (3, (15, 4), ['', '.', '.', '%'], [(8, 12), (16, 6), (14, 7)], [False, False, False, True], 54, False, [False, True, True, False], 2717, 'North', (15, 5))
Element 24: (3, (15, 5), ['.', '', 'G', '%'], [(7, 12), (15, 6), (14, 6)], [False, False, False, True], 52, False, [True, False, False, False], 2756, 'West', (14, 5))
Element 25: (3, (14, 5), ['.', '', '', 'G'], [(7, 13), (15, 5), (15, 6)], [False, False, False, False], 50, False, [True, False, False, False], 2775, 'West', (13, 5))
Element 26: (3, (13, 5), ['.', '', '%', ''], [(6, 13), (15, 4), (16, 6)], [False, False, True, False], 48, False, [True, False, False, False], 2794, 'West', (12, 5))
Element 27: (3, (12, 5), ['F', '.', '.', ''], [(6, 12), (15, 3), (17, 6)], [False, False, False, False], 46, False, [False, True, True, False], 2823, 'West', (11, 5))
Element 28: (3, (11, 5), ['.', '.', '.', ''], [(5, 12), (16, 3), (18, 6)], [False, False, False, False], 44, False, [True, True, True, False], 3832, 'North', (11, 6))
Element 29: (3, (11, 6), ['.', '', '.', '.'], [(5, 13), (17, 3), (18, 7)], [False, False, False, False], 42, False, [True, False, True, True], 3861, 'East', (12, 6))
Element 30: (3, (12, 6), ['', '', '', '%'], [(4, 13), (18, 3), (18, 8)], [False, False, False, True], 40, False, [False, False, False, False], 3890, 'North', (12, 7))
Element 31: (3, (12, 7), ['.', '', '', ''], [(4, 12), (17, 3), (17, 8)], [False, False, False, False], 38, False, [True, False, False, False], 3899, 'West', (11, 7))
Element 32: (3, (11, 7), ['%', '', '%', ''], [(3, 12), (16, 3), (17, 7)], [True, False, True, False], 36, False, [False, False, False, False], 3918, 'East', (12, 7))
Element 33: (3, (12, 7), ['', '', '', ''], [(3, 13), (16, 2), (16, 7)], [False, False, False, False], 34, False, [False, False, False, False], 3927, 'East', (13, 7))
Element 34: (3, (13, 7), ['', '%', '', ''], [(2, 13), (16, 1), (17, 7)], [False, True, False, False], 32, False, [False, False, False, False], 3936, 'East', (14, 7))
Element 35: (3, (14, 7), ['', '', '', '%'], [(2, 12), (17, 1), (17, 8)], [False, False, False, True], 30, False, [False, False, False, False], 3945, 'North', (14, 8))
Element 36: (3, (14, 8), ['', '', '', ''], [(1, 12), (16, 1), (18, 8)], [False, False, False, False], 28, False, [False, False, False, False], 3954, 'East', (15, 8))
Element 37: (3, (15, 8), ['', '%', '', ''], [(1, 13), (15, 1), (18, 7)], [False, True, False, False], 26, False, [False, False, False, False], 3963, 'East', (16, 8))
Element 38: (3, (16, 8), ['', '', '', ''], [(1, 12), (14, 1), (17, 7)], [False, False, False, False], 24, False, [False, False, False, False], 3962, 'East', (17, 8))
Element 39: (3, (17, 8), ['', '', '%', ''], [(2, 12), (13, 1), (18, 7)], [False, False, True, False], 22, False, [False, False, False, False], 3961, 'East', (18, 8))
