Element 1: (1, (16, 8), ['.', '.', 'F', '.'], [(8, 4), (16, 12), (16, 13)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (16, 9))
Element 2: (1, (16, 9), ['.', '', '.', '%'], [(9, 4), (17, 12), (17, 13)], [False, False, False, True], 96, False, [True, False, True, False], 1038, 'North', (16, 10))
Element 3: (1, (16, 10), ['.', '', '.', '%'], [(9, 5), (16, 12), (18, 13)], [False, False, False, True], 94, False, [True, False, True, False], 1067, 'North', (16, 11))
Element 4: (1, (16, 11), ['.', '', '', '%'], [(10, 5), (16, 13), (17, 13)], [False, False, False, True], 92, False, [True, False, False, False], 1086, 'West', (15, 11))
Element 5: (1, (15, 11), ['.', '.', '.', ''], [(11, 5), (15, 13), (17, 12)], [False, False, False, False], 90, False, [True, True, True, False], 2105, 'North', (15, 12))
Element 6: (1, (15, 12), ['.', '', '', 'G'], [(12, 5), (14, 13), (16, 12)], [False, False, False, False], 88, False, [True, False, False, False], 2134, 'West', (14, 12))
Element 7: (1, (14, 12), ['.', '.', '', ''], [(13, 5), (13, 13), (16, 11)], [False, False, False, False], 86, False, [True, True, False, False], 2163, 'South', (14, 11))
Element 8: (1, (14, 11), ['.', '.', '', ''], [(14, 5), (13, 12), (16, 10)], [False, False, False, False], 84, False, [True, True, False, False], 2192, 'South', (14, 10))
Element 9: (1, (14, 10), ['.', '.', '', 'G'], [(15, 5), (13, 11), (15, 10)], [False, False, False, False], 82, False, [True, True, False, False], 2231, 'South', (14, 9))
Element 10: (1, (14, 9), ['.', '.', '', 'G'], [(15, 6), (13, 10), (15, 9)], [False, False, False, False], 80, False, [True, True, False, False], 2270, 'South', (14, 8))
Element 11: (1, (14, 8), ['.', '.', '', 'G'], [(16, 6), (13, 9), (15, 8)], [False, False, False, False], 78, False, [True, True, False, False], 2309, 'South', (14, 7))
Element 12: (1, (14, 7), ['.', '.', '', '%'], [(17, 6), (13, 8), (16, 8)], [False, False, False, True], 76, False, [True, True, False, False], 2338, 'South', (14, 6))
Element 13: (1, (14, 6), ['%', '', '', ''], [(18, 6), (13, 7), (17, 8)], [True, False, False, False], 74, False, [False, False, False, False], 2377, 'East', (15, 6))
Element 14: (1, (15, 6), ['', '', '%', ''], [(18, 7), (12, 7), (18, 8)], [False, False, True, False], 72, False, [False, False, False, False], 2406, 'East', (16, 6))
Element 15: (1, (16, 6), ['', '%', '.', ''], [(17, 7), (12, 8), (17, 8)], [False, True, False, False], 70, False, [False, False, True, False], 2425, 'North', (16, 7))
Element 16: (1, (16, 7), ['%', '', 'G', ''], [(17, 8), (12, 9), (16, 8)], [True, False, False, False], 68, False, [False, False, False, False], 2444, 'East', (17, 7))
Element 17: (1, (17, 7), ['', '', '', ''], [(18, 8), (12, 10), (15, 8)], [False, False, False, False], 66, False, [False, False, False, False], 2453, 'East', (18, 7))
Element 18: (1, (18, 7), ['', '', '', '%'], [(17, 8), (12, 11), (16, 8)], [False, False, False, True], 64, False, [False, False, False, False], 2462, 'North', (18, 8))
