Element 1: (2, (8, 10), ['.', 'F', '.', '.'], [(11, 5), (2, 5), (16, 8)], [False, False, False, False], 98, False, [True, False, True, True], 1009, 'South', (8, 9))
Element 2: (2, (8, 9), ['.', '.', '', '.'], [(12, 5), (3, 5), (16, 9)], [False, False, False, False], 96, False, [True, True, False, True], 3028, 'East', (9, 9))
Element 3: (2, (9, 9), ['', '%', '.', '.'], [(13, 5), (4, 5), (16, 10)], [False, True, False, False], 94, False, [False, False, True, True], 3067, 'East', (10, 9))
Element 4: (2, (10, 9), ['', '%', '.', '.'], [(14, 5), (5, 5), (16, 11)], [False, True, False, False], 92, False, [False, False, True, True], 3106, 'East', (11, 9))
Element 5: (2, (11, 9), ['', '%', '.', '.'], [(15, 5), (6, 5), (16, 12)], [False, True, False, False], 90, False, [False, False, True, True], 3145, 'East', (12, 9))
Element 6: (2, (12, 9), ['', '.', '.', '.'], [(15, 6), (7, 5), (17, 12)], [False, False, False, False], 88, False, [False, True, True, True], 3184, 'East', (13, 9))
Element 7: (2, (13, 9), ['', '.', '.', '.'], [(16, 6), (8, 5), (17, 13)], [False, False, False, False], 86, False, [False, True, True, True], 3223, 'East', (14, 9))
Element 8: (2, (14, 9), ['', '.', '.', '.'], [(17, 6), (9, 5), (18, 13)], [False, False, False, False], 84, False, [False, True, True, True], 3262, 'East', (15, 9))
Element 9: (2, (15, 9), ['', '.', '.', ''], [(18, 6), (10, 5), (17, 13)], [False, False, False, False], 82, False, [False, True, True, False], 3291, 'North', (15, 10))
Element 10: (2, (15, 10), ['.', '', '.', ''], [(18, 7), (10, 6), (16, 13)], [False, False, False, False], 80, False, [True, False, True, False], 3330, 'North', (15, 11))
Element 11: (2, (15, 11), ['.', '', '.', ''], [(18, 8), (11, 6), (15, 13)], [False, False, False, False], 78, False, [True, False, True, False], 3369, 'North', (15, 12))
Element 12: (2, (15, 12), ['.', '', '', ''], [(17, 8), (12, 6), (14, 13)], [False, False, False, False], 76, False, [True, False, False, False], 3408, 'West', (14, 12))
Element 13: (2, (14, 12), ['.', '.', '', ''], [(17, 7), (12, 7), (13, 13)], [False, False, False, False], 74, False, [True, True, False, False], 3447, 'South', (14, 11))
