Element 1: (2, (6, 2), ['.', '.', 'G', '.'], [(11, 5), (6, 3), (9, 10)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (7, 2))
Element 2: (2, (7, 2), ['', '.', 'G', '.'], [(12, 5), (7, 3), (10, 10)], [False, False, False, False], 96, False, [False, True, False, True], 1048, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '.', 'G', '%'], [(13, 5), (8, 3), (11, 10)], [False, False, False, True], 94, False, [False, True, False, False], 1087, 'South', (8, 1))
Element 4: (2, (8, 1), ['.', '%', '', '.'], [(14, 5), (9, 3), (12, 10)], [False, True, False, False], 92, False, [True, False, False, True], 1126, 'East', (9, 1))
Element 5: (2, (9, 1), ['', '%', '%', '.'], [(15, 5), (10, 3), (13, 10)], [False, True, True, False], 90, False, [False, False, False, True], 1165, 'East', (10, 1))
Element 6: (2, (10, 1), ['', '%', '%', '.'], [(15, 6), (11, 3), (14, 10)], [False, True, True, False], 88, False, [False, False, False, True], 1204, 'East', (11, 1))
Element 7: (2, (11, 1), ['', '%', '%', '.'], [(16, 6), (12, 3), (15, 10)], [False, True, True, False], 86, False, [False, False, False, True], 1243, 'East', (12, 1))
Element 8: (2, (12, 1), ['', '%', '%', '.'], [(17, 6), (13, 3), (16, 10)], [False, True, True, False], 84, False, [False, False, False, True], 1282, 'East', (13, 1))
Element 9: (2, (13, 1), ['', '%', '%', '.'], [(18, 6), (13, 4), (16, 9)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (14, 1))
Element 10: (2, (14, 1), ['', '%', '%', '.'], [(18, 7), (14, 4), (16, 8)], [False, True, True, False], 80, False, [False, False, False, True], 2350, 'East', (15, 1))
Element 11: (2, (15, 1), ['', '%', '%', '.'], [(18, 8), (15, 4), (17, 8)], [False, True, True, False], 78, False, [False, False, False, True], 2389, 'East', (16, 1))
Element 12: (2, (16, 1), ['', '%', 'F', '.'], [(17, 8), (15, 3), (17, 7)], [False, True, False, False], 76, False, [False, False, False, True], 2418, 'North', (16, 2))
Element 13: (2, (16, 2), ['%', '', 'G', '%'], [(17, 7), (16, 3), (16, 7)], [True, False, False, True], 74, False, [False, False, False, False], 3437, 'South', (16, 1))
Element 14: (2, (16, 1), ['', '%', '', '.'], [(16, 7), (17, 3), (16, 6)], [False, True, False, False], 72, False, [False, False, False, True], 3446, 'East', (17, 1))
Element 15: (2, (17, 1), ['', '%', '%', '%'], [(16, 8), (18, 3), (17, 6)], [False, True, True, True], 70, False, [False, False, False, False], 3465, 'West', (16, 1))
Element 16: (2, (16, 1), ['', '%', '', ''], [(15, 8), (17, 3), (18, 6)], [False, True, False, False], 68, False, [False, False, False, False], 3474, 'West', (15, 1))
Element 17: (2, (15, 1), ['', '%', '%', ''], [(15, 9), (16, 3), (18, 7)], [False, True, True, False], 66, False, [False, False, False, False], 3483, 'West', (14, 1))
Element 18: (2, (14, 1), ['', '%', '%', ''], [(14, 9), (16, 2), (18, 8)], [False, True, True, False], 64, False, [False, False, False, False], 3492, 'West', (13, 1))
Element 19: (2, (13, 1), ['', '%', '%', ''], [(14, 8), (16, 1), (18, 7)], [False, True, True, False], 62, False, [False, False, False, False], 3501, 'West', (12, 1))
Element 20: (2, (12, 1), ['', '%', '%', ''], [(14, 7), (17, 1), (18, 6)], [False, True, True, False], 60, False, [False, False, False, False], 3510, 'West', (11, 1))
Element 21: (2, (11, 1), ['', '%', '%', ''], [(14, 6), (16, 1), (17, 6)], [False, True, True, False], 58, False, [False, False, False, False], 3519, 'West', (10, 1))
Element 22: (2, (10, 1), ['', '%', '%', ''], [(14, 7), (15, 1), (16, 6)], [False, True, True, False], 56, False, [False, False, False, False], 3518, 'West', (9, 1))
Element 23: (2, (9, 1), ['', '%', '%', ''], [(13, 7), (14, 1), (15, 6)], [False, True, True, False], 54, False, [False, False, False, False], 3527, 'West', (8, 1))
