Element 1: (1, (6, 9), ['.', '.', 'G', '.'], [(16, 11), (6, 10), (13, 12)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (7, 9))
Element 2: (1, (7, 9), ['', '.', 'G', 'F'], [(16, 12), (7, 10), (14, 12)], [False, False, False, False], 96, False, [False, True, False, False], 48, 'East', (8, 9))
Element 3: (1, (8, 9), ['', '.', 'G', '.'], [(17, 12), (8, 10), (15, 12)], [False, False, False, False], 94, False, [False, True, False, True], 1077, 'East', (9, 9))
Element 4: (1, (9, 9), ['', '%', 'G', '.'], [(17, 13), (9, 10), (15, 13)], [False, True, False, False], 92, False, [False, False, False, True], 1116, 'East', (10, 9))
Element 5: (1, (10, 9), ['', '%', 'G', '.'], [(18, 13), (10, 10), (16, 13)], [False, True, False, False], 90, False, [False, False, False, True], 1155, 'East', (11, 9))
Element 6: (1, (11, 9), ['', '%', 'G', '.'], [(18, 13), (11, 10), (17, 13)], [False, True, False, False], 88, False, [False, False, False, True], 1174, 'East', (12, 9))
Element 7: (1, (12, 9), ['', '.', 'G', '.'], [(17, 13), (12, 10), (17, 12)], [False, False, False, False], 86, False, [False, True, False, True], 1193, 'East', (13, 9))
Element 8: (1, (13, 9), ['', '.', 'G', '.'], [(16, 13), (13, 10), (16, 12)], [False, False, False, False], 84, False, [False, True, False, True], 1212, 'East', (14, 9))
Element 9: (1, (14, 9), ['', '.', 'G', '.'], [(15, 13), (14, 10), (16, 11)], [False, False, False, False], 82, False, [False, True, False, True], 1231, 'East', (15, 9))
Element 10: (1, (15, 9), ['', '.', 'G', 'F'], [(14, 13), (15, 10), (16, 10)], [False, False, False, False], 80, False, [False, True, False, False], 1270, 'East', (16, 9))
Element 11: (1, (16, 9), ['', '.', '', '%'], [(13, 13), (15, 11), (15, 10)], [False, False, False, True], 78, False, [False, True, False, False], 2279, 'South', (16, 8))
Element 12: (1, (16, 8), ['.', '.', '', '.'], [(12, 13), (14, 11), (15, 11)], [False, False, False, False], 76, False, [True, True, False, True], 2308, 'East', (17, 8))
Element 13: (1, (17, 8), ['', '.', '%', '.'], [(11, 13), (13, 11), (14, 11)], [False, False, True, False], 74, False, [False, True, False, True], 2337, 'East', (18, 8))
Element 14: (1, (18, 8), ['', '.', '%', '%'], [(10, 13), (12, 11), (14, 10)], [False, False, True, True], 72, False, [False, True, False, False], 2366, 'South', (18, 7))
Element 15: (1, (18, 7), ['.', '.', '', '%'], [(10, 12), (11, 11), (14, 9)], [False, False, False, True], 70, False, [True, True, False, False], 2395, 'South', (18, 6))
Element 16: (1, (18, 6), ['.', '%', '', '%'], [(9, 12), (10, 11), (14, 8)], [False, True, False, True], 68, False, [True, False, False, False], 2434, 'West', (17, 6))
Element 17: (1, (17, 6), ['.', '%', '.', ''], [(9, 13), (9, 11), (15, 8)], [False, True, False, False], 66, False, [True, False, True, False], 2473, 'North', (17, 7))
Element 18: (1, (17, 7), ['.', '', '', ''], [(8, 13), (8, 11), (16, 8)], [False, False, False, False], 64, False, [True, False, False, False], 2502, 'West', (16, 7))
Element 19: (1, (16, 7), ['%', '.', '', ''], [(7, 13), (8, 12), (17, 8)], [True, False, False, False], 62, False, [False, True, False, False], 2531, 'South', (16, 6))
Element 20: (1, (16, 6), ['.', '%', '', ''], [(6, 13), (7, 12), (18, 8)], [False, True, False, False], 60, False, [True, False, False, False], 2560, 'West', (15, 6))
Element 21: (1, (15, 6), ['.', '.', '%', ''], [(6, 12), (7, 11), (18, 7)], [False, False, True, False], 58, False, [True, True, False, False], 2589, 'South', (15, 5))
Element 22: (1, (15, 5), ['.', '.', '', '%'], [(5, 12), (6, 11), (18, 6)], [False, False, False, True], 56, False, [True, True, False, False], 2618, 'South', (15, 4))
Element 23: (1, (15, 4), ['.', '.', '', '%'], [(5, 13), (5, 11), (17, 6)], [False, False, False, True], 54, False, [True, True, False, False], 2647, 'South', (15, 3))
Element 24: (1, (15, 3), ['%', '%', '', '.'], [(4, 13), (5, 10), (17, 7)], [True, True, False, False], 52, False, [False, False, False, True], 2676, 'East', (16, 3))
Element 25: (1, (16, 3), ['', 'F', '%', '.'], [(4, 12), (5, 9), (16, 7)], [False, False, True, False], 50, False, [False, False, False, True], 2705, 'South', (16, 2))
Element 26: (1, (16, 2), ['%', '.', '', '%'], [(4, 11), (5, 8), (16, 6)], [True, False, False, True], 48, False, [False, True, False, False], 3724, 'South', (16, 1))
Element 27: (1, (16, 1), ['.', '%', '', '.'], [(4, 10), (6, 8), (15, 6)], [False, True, False, False], 46, False, [True, False, False, True], 3753, 'East', (17, 1))
Element 28: (1, (17, 1), ['', '%', '%', '%'], [(4, 9), (7, 8), (14, 6)], [False, True, True, True], 44, False, [False, False, False, False], 3792, 'West', (16, 1))
Element 29: (1, (16, 1), ['.', '%', '', ''], [(4, 8), (8, 8), (14, 7)], [False, True, False, False], 42, False, [True, False, False, False], 3821, 'West', (15, 1))
Element 30: (1, (15, 1), ['.', '%', '%', ''], [(5, 8), (8, 9), (13, 7)], [False, True, True, False], 40, False, [True, False, False, False], 3840, 'West', (14, 1))
Element 31: (1, (14, 1), ['.', '%', '%', ''], [(6, 8), (9, 9), (13, 8)], [False, True, True, False], 38, False, [True, False, False, False], 3859, 'West', (13, 1))
Element 32: (1, (13, 1), ['.', '%', '%', ''], [(7, 8), (10, 9), (12, 8)], [False, True, True, False], 36, False, [True, False, False, False], 3878, 'West', (12, 1))
Element 33: (1, (12, 1), ['.', '%', '%', ''], [(8, 8), (11, 9), (12, 7)], [False, True, True, False], 34, False, [True, False, False, False], 3897, 'West', (11, 1))
Element 34: (1, (11, 1), ['.', '%', '%', ''], [(8, 9), (12, 9), (12, 6)], [False, True, True, False], 32, False, [True, False, False, False], 3916, 'West', (10, 1))
Element 35: (1, (10, 1), ['.', '%', '%', ''], [(9, 9), (13, 9), (12, 5)], [False, True, True, False], 30, False, [True, False, False, False], 3935, 'West', (9, 1))
Element 36: (1, (9, 1), ['.', '%', '%', ''], [(10, 9), (14, 9), (11, 5)], [False, True, True, False], 28, False, [True, False, False, False], 4944, 'West', (8, 1))
Element 37: (1, (8, 1), ['.', '%', '.', ''], [(11, 9), (15, 9), (11, 6)], [False, True, False, False], 26, False, [True, False, True, False], 4963, 'North', (8, 2))
Element 38: (1, (8, 2), ['.', '', '.', '%'], [(12, 9), (16, 9), (11, 7)], [False, False, False, True], 24, False, [True, False, True, False], 4982, 'North', (8, 3))
Element 39: (1, (8, 3), ['.', '', '.', '.'], [(13, 9), (16, 10), (11, 6)], [False, False, False, False], 22, False, [True, False, True, True], 4991, 'East', (9, 3))
Element 40: (1, (9, 3), ['', '%', '.', '.'], [(14, 9), (16, 11), (10, 6)], [False, True, False, False], 20, False, [False, False, True, True], 5010, 'East', (10, 3))
Element 41: (1, (10, 3), ['', '%', '%', '.'], [(15, 9), (16, 12), (10, 5)], [False, True, True, False], 18, False, [False, False, False, True], 5029, 'East', (11, 3))
Element 42: (1, (11, 3), ['', '%', '.', '.'], [(16, 9), (17, 12), (9, 5)], [False, True, False, False], 16, False, [False, False, True, True], 5048, 'East', (12, 3))
Element 43: (1, (12, 3), ['', '%', '.', '.'], [(16, 10), (17, 13), (9, 6)], [False, True, False, False], 14, False, [False, False, True, True], 5067, 'East', (13, 3))
Element 44: (1, (13, 3), ['', '%', '.', '%'], [(15, 10), (18, 13), (8, 6)], [False, True, False, True], 12, False, [False, False, True, False], 5086, 'North', (13, 4))
Element 45: (1, (13, 4), ['.', '', '.', '.'], [(14, 10), (17, 13), (8, 5)], [False, False, False, False], 10, False, [True, False, True, True], 5105, 'East', (14, 4))
Element 46: (1, (14, 4), ['', '%', '.', ''], [(14, 11), (16, 13), (8, 4)], [False, True, False, False], 8, False, [False, False, True, False], 5124, 'North', (14, 5))
Element 47: (1, (14, 5), ['.', '', '', ''], [(14, 12), (15, 13), (9, 4)], [False, False, False, False], 6, False, [True, False, False, False], 5143, 'West', (13, 5))
Element 48: (1, (13, 5), ['', '', '%', ''], [(13, 12), (15, 12), (9, 3)], [False, False, True, False], 4, False, [False, False, False, False], 5152, 'West', (12, 5))
Element 49: (1, (12, 5), ['', '.', '', ''], [(13, 11), (14, 12), (10, 3)], [False, False, False, False], 2, False, [False, True, False, False], 5151, 'South', (12, 4))
Element 50: (1, (12, 4), ['.', '', '', ''], [(13, 11), (14, 13), (11, 3)], [False, False, False, False], 0, False, [True, False, False, False], 5160, 'Stop', (12, 4))
Element 51: #0#
