Element 1: (0, (10, 5), ['.', '%', '.', 'F'], [(2, 5), (5, 4), (15, 10)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (11, 5))
Element 2: (0, (11, 5), ['', '.', '.', '.'], [(3, 5), (6, 4), (16, 10)], [False, False, False, False], 96, False, [False, True, True, True], 1029, 'East', (12, 5))
Element 3: (0, (12, 5), ['', '.', '.', '.'], [(4, 5), (7, 4), (16, 9)], [False, False, False, False], 94, False, [False, True, True, True], 2058, 'East', (13, 5))
Element 4: (0, (13, 5), ['', '.', '%', '.'], [(5, 5), (8, 4), (16, 8)], [False, False, True, False], 92, False, [False, True, False, True], 2097, 'East', (14, 5))
Element 5: (0, (14, 5), ['', '.', '.', '.'], [(6, 5), (9, 4), (17, 8)], [False, False, False, False], 90, False, [False, True, True, True], 2136, 'East', (15, 5))
Element 6: (0, (15, 5), ['', '.', '.', '%'], [(7, 5), (9, 5), (18, 8)], [False, False, False, True], 88, False, [False, True, True, False], 2175, 'North', (15, 6))
Element 7: (0, (15, 6), ['.', '', '%', '.'], [(8, 5), (9, 6), (18, 7)], [False, False, True, False], 86, False, [True, False, False, True], 2214, 'East', (16, 6))
Element 8: (0, (16, 6), ['', '%', '.', '.'], [(8, 6), (10, 6), (18, 6)], [False, True, False, False], 84, False, [False, False, True, True], 2253, 'East', (17, 6))
Element 9: (0, (17, 6), ['', '%', '.', ''], [(7, 6), (11, 6), (18, 7)], [False, True, False, False], 82, False, [False, False, True, False], 2282, 'North', (17, 7))
Element 10: (0, (17, 7), ['.', '', '', ''], [(6, 6), (12, 6), (18, 6)], [False, False, False, False], 80, False, [True, False, False, False], 2311, 'West', (16, 7))
Element 11: (0, (16, 7), ['%', '', '', ''], [(7, 6), (12, 7), (18, 7)], [True, False, False, False], 78, False, [False, False, False, False], 2330, 'North', (16, 8))
Element 12: (0, (16, 8), ['.', '', '', ''], [(8, 6), (13, 7), (18, 8)], [False, False, False, False], 76, False, [True, False, False, False], 2339, 'West', (15, 8))
Element 13: (0, (15, 8), ['.', '%', '.', ''], [(9, 6), (14, 7), (17, 8)], [False, True, False, False], 74, False, [True, False, True, False], 2358, 'North', (15, 9))
Element 14: (0, (15, 9), ['.', '', '', ''], [(10, 6), (14, 8), (17, 7)], [False, False, False, False], 72, False, [True, False, False, False], 2377, 'West', (14, 9))
Element 15: (0, (14, 9), ['.', '', '.', ''], [(11, 6), (13, 8), (17, 6)], [False, False, False, False], 70, False, [True, False, True, False], 2396, 'North', (14, 10))
Element 16: (0, (14, 10), ['.', '', '.', ''], [(11, 7), (13, 9), (16, 6)], [False, False, False, False], 68, False, [True, False, True, False], 2425, 'North', (14, 11))
Element 17: (0, (14, 11), ['.', '', '.', '.'], [(12, 7), (13, 10), (16, 7)], [False, False, False, False], 66, False, [True, False, True, True], 2444, 'East', (15, 11))
Element 18: (0, (15, 11), ['', '', '.', '.'], [(12, 8), (13, 11), (16, 6)], [False, False, False, False], 64, False, [False, False, True, True], 2473, 'East', (16, 11))
Element 19: (0, (16, 11), ['', '', '.', '%'], [(12, 9), (13, 12), (15, 6)], [False, False, False, True], 62, False, [False, False, True, False], 2502, 'North', (16, 12))
Element 20: (0, (16, 12), ['.', '', '.', '.'], [(12, 10), (14, 12), (14, 6)], [False, False, False, False], 60, False, [True, False, True, True], 2541, 'East', (17, 12))
Element 21: (0, (17, 12), ['', '%', '.', '%'], [(12, 11), (15, 12), (14, 7)], [False, True, False, True], 58, False, [False, False, True, False], 2570, 'North', (17, 13))
Element 22: (0, (17, 13), ['.', '', '%', '.'], [(11, 11), (15, 13), (14, 8)], [False, False, True, False], 56, False, [True, False, False, True], 2599, 'East', (18, 13))
Element 23: (0, (18, 13), ['', '%', '%', '%'], [(11, 10), (16, 13), (15, 8)], [False, True, True, True], 54, False, [False, False, False, False], 2628, 'West', (17, 13))
Element 24: (0, (17, 13), ['', '', '%', ''], [(11, 9), (16, 12), (15, 9)], [False, False, True, False], 52, False, [False, False, False, False], 2637, 'West', (16, 13))
Element 25: (0, (16, 13), ['', '', '%', ''], [(10, 9), (17, 12), (14, 9)], [False, False, True, False], 50, False, [False, False, False, False], 2646, 'West', (15, 13))
Element 26: (0, (15, 13), ['.', '', '%', ''], [(10, 10), (17, 13), (14, 10)], [False, False, True, False], 48, False, [True, False, False, False], 2655, 'West', (14, 13))
Element 27: (0, (14, 13), ['.', '', '%', ''], [(10, 11), (18, 13), (14, 11)], [False, False, True, False], 46, False, [True, False, False, False], 2674, 'West', (13, 13))
Element 28: (0, (13, 13), ['.', '', '%', ''], [(10, 12), (17, 13), (15, 11)], [False, False, True, False], 44, False, [True, False, False, False], 2693, 'West', (12, 13))
Element 29: (0, (12, 13), ['.', '%', '%', ''], [(10, 13), (17, 12), (16, 11)], [False, True, True, False], 42, False, [True, False, False, False], 2712, 'West', (11, 13))
Element 30: (0, (11, 13), ['', '%', '%', ''], [(9, 13), (16, 12), (15, 11)], [False, True, True, False], 40, False, [False, False, False, False], 2731, 'West', (10, 13))
Element 31: (0, (10, 13), ['', '', '%', ''], [(9, 12), (16, 11), (15, 12)], [False, False, True, False], 38, False, [False, False, False, False], 2740, 'South', (10, 12))
Element 32: (0, (10, 12), ['', '', '', '%'], [(9, 11), (16, 10), (16, 12)], [False, False, False, True], 36, False, [False, False, False, False], 2749, 'South', (10, 11))
Element 33: (0, (10, 11), ['', '', '', ''], [(9, 10), (16, 9), (17, 12)], [False, False, False, False], 34, False, [False, False, False, False], 2758, 'East', (11, 11))
Element 34: (0, (11, 11), ['', '', '%', ''], [(9, 9), (16, 8), (17, 13)], [False, False, True, False], 32, False, [False, False, False, False], 2767, 'East', (12, 11))
Element 35: (0, (12, 11), ['', '', '%', ''], [(8, 9), (17, 8), (18, 13)], [False, False, True, False], 30, False, [False, False, False, False], 3766, 'East', (13, 11))
Element 36: (0, (13, 11), ['', '', '', ''], [(8, 10), (18, 8), (17, 13)], [False, False, False, False], 28, False, [False, False, False, False], 3775, 'North', (13, 12))
Element 37: (0, (13, 12), ['%', '', '', ''], [(8, 11), (18, 7), (16, 13)], [True, False, False, False], 26, False, [False, False, False, False], 3784, 'East', (14, 12))
Element 38: (0, (14, 12), ['', '', '', ''], [(8, 12), (18, 6), (15, 13)], [False, False, False, False], 24, False, [False, False, False, False], 3793, 'East', (15, 12))
Element 39: (0, (15, 12), ['', '', '', ''], [(8, 13), (17, 6), (14, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3802, 'West', (14, 12))
Element 40: (0, (14, 12), ['', '', '', ''], [(7, 13), (17, 7), (13, 13)], [False, False, False, False], 20, False, [False, False, False, False], 3811, 'West', (13, 12))
Element 41: (0, (13, 12), ['%', '', '', ''], [(7, 12), (16, 7), (12, 13)], [True, False, False, False], 18, False, [False, False, False, False], 3820, 'South', (13, 11))
Element 42: (0, (13, 11), ['', '', '', ''], [(7, 11), (16, 6), (11, 13)], [False, False, False, False], 16, False, [False, False, False, False], 3829, 'South', (13, 10))
Element 43: (0, (13, 10), ['', '', '', ''], [(7, 10), (15, 6), (10, 13)], [False, False, False, False], 14, False, [False, False, False, False], 3838, 'South', (13, 9))
Element 44: (0, (13, 9), ['', '', '', ''], [(7, 9), (15, 5), (10, 12)], [False, False, False, False], 12, False, [False, False, False, False], 3847, 'South', (13, 8))
Element 45: (0, (13, 8), ['', '', '', ''], [(7, 8), (15, 4), (10, 11)], [False, False, False, False], 10, False, [False, False, False, False], 3866, 'East', (14, 8))
Element 46: (0, (14, 8), ['', '', '', ''], [(8, 8), (15, 3), (11, 11)], [False, False, False, False], 8, False, [False, False, False, False], 3885, 'South', (14, 7))
Element 47: (0, (14, 7), ['', '', '', '%'], [(7, 8), (16, 3), (12, 11)], [False, False, False, True], 6, False, [False, False, False, False], 3894, 'South', (14, 6))
Element 48: (0, (14, 6), ['%', '', '', ''], [(6, 8), (16, 2), (13, 11)], [True, False, False, False], 4, False, [False, False, False, False], 4903, 'North', (14, 7))
Element 49: (0, (14, 7), ['', '', '', '%'], [(6, 9), (16, 1), (13, 12)], [False, False, False, True], 2, False, [False, False, False, False], 4922, 'West', (13, 7))
Element 50: (0, (13, 7), ['', '%', '', ''], [(6, 10), (17, 1), (14, 12)], [False, True, False, False], 0, False, [False, False, False, False], 4941, 'Stop', (13, 7))
Element 51: #0#
